#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.542530E+06   0.542529E+06   0.722976E+06   0.722954E+06   0.553427E+06   0.542857E+06   0.542530E+06   0.549747E+06  -0.602621E+00   0.540795E+06   0.540795E+06   0.166028E+01
   0.798228E-04   0.542527E+06   0.542526E+06   0.722874E+06   0.722846E+06   0.553401E+06   0.542853E+06   0.542527E+06   0.549743E+06  -0.602616E+00   0.540792E+06   0.540792E+06   0.185537E+01
   0.892035E-04   0.542523E+06   0.542522E+06   0.722745E+06   0.722711E+06   0.553370E+06   0.542848E+06   0.542523E+06   0.549737E+06  -0.602609E+00   0.540788E+06   0.540788E+06   0.207338E+01
   0.996866E-04   0.542519E+06   0.542518E+06   0.722585E+06   0.722542E+06   0.553330E+06   0.542843E+06   0.542518E+06   0.549730E+06  -0.602601E+00   0.540783E+06   0.540783E+06   0.231701E+01
   0.111402E-03   0.542513E+06   0.542512E+06   0.722386E+06   0.722332E+06   0.553280E+06   0.542836E+06   0.542513E+06   0.549721E+06  -0.602591E+00   0.540777E+06   0.540777E+06   0.258925E+01
   0.124493E-03   0.542506E+06   0.542504E+06   0.722136E+06   0.722069E+06   0.553218E+06   0.542827E+06   0.542506E+06   0.549710E+06  -0.602578E+00   0.540769E+06   0.540769E+06   0.289346E+01
   0.139124E-03   0.542497E+06   0.542495E+06   0.721825E+06   0.721741E+06   0.553141E+06   0.542816E+06   0.542497E+06   0.549696E+06  -0.602562E+00   0.540760E+06   0.540759E+06   0.323339E+01
   0.155474E-03   0.542486E+06   0.542483E+06   0.721436E+06   0.721331E+06   0.553044E+06   0.542802E+06   0.542485E+06   0.549678E+06  -0.602541E+00   0.540747E+06   0.540747E+06   0.361323E+01
   0.173745E-03   0.542472E+06   0.542469E+06   0.720950E+06   0.720820E+06   0.552924E+06   0.542785E+06   0.542471E+06   0.549656E+06  -0.602516E+00   0.540732E+06   0.540732E+06   0.403765E+01
   0.194163E-03   0.542455E+06   0.542450E+06   0.720345E+06   0.720182E+06   0.552773E+06   0.542764E+06   0.542454E+06   0.549629E+06  -0.602485E+00   0.540713E+06   0.540713E+06   0.451187E+01
   0.216981E-03   0.542433E+06   0.542428E+06   0.719589E+06   0.719386E+06   0.552585E+06   0.542737E+06   0.542432E+06   0.549595E+06  -0.602446E+00   0.540690E+06   0.540689E+06   0.504170E+01
   0.242480E-03   0.542406E+06   0.542399E+06   0.718646E+06   0.718393E+06   0.552351E+06   0.542703E+06   0.542405E+06   0.549553E+06  -0.602397E+00   0.540660E+06   0.540659E+06   0.563364E+01
   0.270976E-03   0.542372E+06   0.542364E+06   0.717471E+06   0.717154E+06   0.552058E+06   0.542662E+06   0.542371E+06   0.549500E+06  -0.602336E+00   0.540624E+06   0.540622E+06   0.629493E+01
   0.302821E-03   0.542330E+06   0.542320E+06   0.716005E+06   0.715611E+06   0.551693E+06   0.542609E+06   0.542328E+06   0.549434E+06  -0.602260E+00   0.540578E+06   0.540576E+06   0.703363E+01
