#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.412799E+07   0.412798E+07   0.547643E+07   0.547625E+07   0.412851E+07   0.412800E+07   0.412799E+07   0.413190E+07  -0.598579E+00   0.409435E+07   0.409435E+07   0.150922E+00
   0.798228E-04   0.412796E+07   0.412795E+07   0.546956E+07   0.546934E+07   0.412843E+07   0.412797E+07   0.412796E+07   0.413187E+07  -0.598574E+00   0.409432E+07   0.409432E+07   0.168646E+00
   0.892035E-04   0.412792E+07   0.412792E+07   0.546099E+07   0.546071E+07   0.412833E+07   0.412793E+07   0.412792E+07   0.413182E+07  -0.598567E+00   0.409429E+07   0.409429E+07   0.188448E+00
   0.996866E-04   0.412787E+07   0.412787E+07   0.545030E+07   0.544995E+07   0.412820E+07   0.412788E+07   0.412787E+07   0.413176E+07  -0.598559E+00   0.409424E+07   0.409424E+07   0.210570E+00
   0.111402E-03   0.412781E+07   0.412781E+07   0.543697E+07   0.543654E+07   0.412804E+07   0.412782E+07   0.412781E+07   0.413169E+07  -0.598548E+00   0.409418E+07   0.409418E+07   0.235284E+00
   0.124493E-03   0.412774E+07   0.412774E+07   0.542038E+07   0.541984E+07   0.412785E+07   0.412774E+07   0.412774E+07   0.413161E+07  -0.598535E+00   0.409411E+07   0.409411E+07   0.262888E+00
   0.139124E-03   0.412765E+07   0.412765E+07   0.539972E+07   0.539905E+07   0.412760E+07   0.412765E+07   0.412765E+07   0.413150E+07  -0.598519E+00   0.409402E+07   0.409402E+07   0.293718E+00
   0.155474E-03   0.412754E+07   0.412754E+07   0.537403E+07   0.537320E+07   0.412729E+07   0.412753E+07   0.412754E+07   0.413136E+07  -0.598498E+00   0.409390E+07   0.409390E+07   0.328147E+00
   0.173745E-03   0.412740E+07   0.412740E+07   0.534210E+07   0.534107E+07   0.412691E+07   0.412739E+07   0.412740E+07   0.413119E+07  -0.598473E+00   0.409376E+07   0.409376E+07   0.366586E+00
   0.194163E-03   0.412722E+07   0.412722E+07   0.530248E+07   0.530121E+07   0.412643E+07   0.412720E+07   0.412722E+07   0.413098E+07  -0.598441E+00   0.409358E+07   0.409358E+07   0.409494E+00
   0.216981E-03   0.412700E+07   0.412700E+07   0.525339E+07   0.525182E+07   0.412584E+07   0.412697E+07   0.412700E+07   0.413072E+07  -0.598401E+00   0.409336E+07   0.409336E+07   0.457377E+00
   0.242480E-03   0.412673E+07   0.412672E+07   0.519268E+07   0.519075E+07   0.412510E+07   0.412669E+07   0.412673E+07   0.413039E+07  -0.598352E+00   0.409308E+07   0.409308E+07   0.510793E+00
   0.270976E-03   0.412639E+07   0.412638E+07   0.511779E+07   0.511542E+07   0.412417E+07   0.412633E+07   0.412639E+07   0.412998E+07  -0.598291E+00   0.409274E+07   0.409274E+07   0.570357E+00
   0.302821E-03   0.412597E+07   0.412596E+07   0.502569E+07   0.502280E+07   0.412301E+07   0.412589E+07   0.412596E+07   0.412947E+07  -0.598214E+00   0.409231E+07   0.409231E+07   0.636741E+00
   0.338408E-03   0.412544E+07   0.412543E+07   0.491287E+07   0.490937E+07   0.412157E+07   0.412534E+07   0.412544E+07   0.412884E+07  -0.598119E+00   0.409177E+07   0.409177E+07   0.710677E+00
   0.378178E-03   0.412478E+07   0.412476E+07   0.477533E+07   0.477112E+07   0.411977E+07   0.412465E+07   0.412478E+07   0.412805E+07  -0.598001E+00   0.409110E+07   0.409110E+07   0.792960E+00
   0.422621E-03   0.412396E+07   0.412394E+07   0.460868E+07   0.460367E+07   0.411753E+07   0.412380E+07   0.412396E+07   0.412708E+07  -0.597854E+00   0.409027E+07   0.409027E+07   0.884445E+00
   0.472287E-03   0.412294E+07   0.412292E+07   0.440831E+07   0.440242E+07   0.411474E+07   0.412273E+07   0.412294E+07   0.412587E+07  -0.597673E+00   0.408924E+07   0.408924E+07   0.986039E+00
   0.527790E-03   0.412168E+07   0.412165E+07   0.416972E+07   0.416291E+07   0.411127E+07   0.412141E+07   0.412167E+07   0.412438E+07  -0.597448E+00   0.408795E+07   0.408795E+07   0.109870E+01
   0.589815E-03   0.412011E+07   0.412007E+07   0.388909E+07   0.388138E+07   0.410696E+07   0.411977E+07   0.412010E+07   0.412255E+07  -0.597171E+00   0.408636E+07   0.408635E+07   0.122343E+01
   0.659130E-03   0.411816E+07   0.411812E+07   0.356412E+07   0.355563E+07   0.410161E+07   0.411775E+07   0.411816E+07   0.412029E+07  -0.596831E+00   0.408438E+07   0.408437E+07   0.136124E+01
   0.736590E-03   0.411576E+07   0.411572E+07   0.319521E+07   0.318621E+07   0.409498E+07   0.411524E+07   0.411576E+07   0.411752E+07  -0.596414E+00   0.408193E+07   0.408193E+07   0.151315E+01
   0.823153E-03   0.411281E+07   0.411274E+07   0.278697E+07   0.277791E+07   0.408678E+07   0.411215E+07   0.411280E+07   0.411413E+07  -0.595904E+00   0.407890E+07   0.407890E+07   0.168019E+01
