#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.85139E+03    0.10457E-05    0.00000E+00    0.23108E-01    0.42468E-07    0.25187E-02   -0.36000E-07
     3    0.82158E+03    0.49460E-05    0.00000E+00    0.52466E-01    0.51667E-07    0.25014E-02   -0.61149E-07
     4    0.79316E+03    0.14253E-04    0.00000E+00    0.89602E-01    0.59589E-07    0.24352E-02   -0.85863E-07
     5    0.77299E+03    0.32168E-04    0.00000E+00    0.13381E+00    0.66475E-07    0.23526E-02   -0.11050E-06
     6    0.76025E+03    0.62486E-04    0.00000E+00    0.18448E+00    0.72489E-07    0.22662E-02   -0.13485E-06
     7    0.75321E+03    0.10955E-03    0.00000E+00    0.24105E+00    0.77788E-07    0.21807E-02   -0.15897E-06
     8    0.75008E+03    0.17817E-03    0.00000E+00    0.30278E+00    0.82485E-07    0.20983E-02   -0.18308E-06
     9    0.75016E+03    0.27371E-03    0.00000E+00    0.36918E+00    0.86673E-07    0.20193E-02   -0.20735E-06
    10    0.75267E+03    0.40169E-03    0.00000E+00    0.43951E+00    0.90410E-07    0.19441E-02   -0.23140E-06
    11    0.75703E+03    0.56844E-03    0.00000E+00    0.51326E+00    0.93774E-07    0.18736E-02   -0.25513E-06
    12    0.76337E+03    0.78029E-03    0.00000E+00    0.59028E+00    0.96769E-07    0.18065E-02   -0.27812E-06
    13    0.77076E+03    0.10439E-02    0.00000E+00    0.66915E+00    0.99483E-07    0.17445E-02   -0.30093E-06
    14    0.77912E+03    0.13658E-02    0.00000E+00    0.74953E+00    0.10191E-06    0.16853E-02   -0.32348E-06
    15    0.78826E+03    0.17539E-02    0.00000E+00    0.83073E+00    0.10410E-06    0.16298E-02   -0.34614E-06
    16    0.79847E+03    0.22159E-02    0.00000E+00    0.91305E+00    0.10608E-06    0.15767E-02   -0.36867E-06
    17    0.80927E+03    0.27595E-02    0.00000E+00    0.99511E+00    0.10784E-06    0.15266E-02   -0.39094E-06
    18    0.82031E+03    0.33910E-02    0.00000E+00    0.10760E+01    0.10944E-06    0.14793E-02   -0.41286E-06
    19    0.83263E+03    0.41224E-02    0.00000E+00    0.11566E+01    0.11087E-06    0.14348E-02   -0.43471E-06
    20    0.84515E+03    0.49573E-02    0.00000E+00    0.12354E+01    0.11215E-06    0.13921E-02   -0.45601E-06
    21    0.85805E+03    0.59054E-02    0.00000E+00    0.13117E+01    0.11328E-06    0.13516E-02   -0.47697E-06
    22    0.87128E+03    0.69750E-02    0.00000E+00    0.13852E+01    0.11430E-06    0.13131E-02   -0.49773E-06
    23    0.88483E+03    0.81747E-02    0.00000E+00    0.14555E+01    0.11520E-06    0.12764E-02   -0.51830E-06
    24    0.89872E+03    0.95118E-02    0.00000E+00    0.15214E+01    0.11599E-06    0.12416E-02   -0.53844E-06
    25    0.91290E+03    0.10995E-01    0.00000E+00    0.15829E+01    0.11668E-06    0.12085E-02   -0.55835E-06
    26    0.92735E+03    0.12633E-01    0.00000E+00    0.16402E+01    0.11728E-06    0.11767E-02   -0.57793E-06
    27    0.94207E+03    0.14433E-01    0.00000E+00    0.16923E+01    0.11780E-06    0.11462E-02   -0.59728E-06
