#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.92783E+03    0.94705E-06    0.00000E+00    0.20687E-01    0.34667E-07    0.29049E-02   -0.33216E-07
     3    0.86700E+03    0.44606E-05    0.00000E+00    0.47642E-01    0.42081E-07    0.28243E-02   -0.56588E-07
     4    0.81838E+03    0.12816E-04    0.00000E+00    0.81651E-01    0.48386E-07    0.27081E-02   -0.79529E-07
     5    0.78458E+03    0.28855E-04    0.00000E+00    0.12198E+00    0.53795E-07    0.25845E-02   -0.10235E-06
     6    0.76232E+03    0.55941E-04    0.00000E+00    0.16805E+00    0.58453E-07    0.24635E-02   -0.12488E-06
     7    0.74840E+03    0.97913E-04    0.00000E+00    0.21929E+00    0.62498E-07    0.23488E-02   -0.14717E-06
     8    0.74025E+03    0.15901E-03    0.00000E+00    0.27503E+00    0.66030E-07    0.22413E-02   -0.16940E-06
     9    0.73655E+03    0.24396E-03    0.00000E+00    0.33476E+00    0.69130E-07    0.21409E-02   -0.19173E-06
    10    0.73628E+03    0.35761E-03    0.00000E+00    0.39784E+00    0.71850E-07    0.20470E-02   -0.21383E-06
    11    0.73855E+03    0.50554E-03    0.00000E+00    0.46373E+00    0.74257E-07    0.19604E-02   -0.23559E-06
    12    0.74331E+03    0.69331E-03    0.00000E+00    0.53229E+00    0.76358E-07    0.18791E-02   -0.25666E-06
    13    0.74965E+03    0.92675E-03    0.00000E+00    0.60222E+00    0.78226E-07    0.18047E-02   -0.27751E-06
    14    0.75735E+03    0.12116E-02    0.00000E+00    0.67320E+00    0.79855E-07    0.17346E-02   -0.29811E-06
    15    0.76617E+03    0.15548E-02    0.00000E+00    0.74458E+00    0.81299E-07    0.16695E-02   -0.31876E-06
    16    0.77630E+03    0.19630E-02    0.00000E+00    0.81661E+00    0.82566E-07    0.16080E-02   -0.33926E-06
    17    0.78725E+03    0.24432E-02    0.00000E+00    0.88795E+00    0.83659E-07    0.15505E-02   -0.35948E-06
    18    0.79867E+03    0.30007E-02    0.00000E+00    0.95782E+00    0.84620E-07    0.14966E-02   -0.37937E-06
    19    0.81160E+03    0.36460E-02    0.00000E+00    0.10270E+01    0.85452E-07    0.14463E-02   -0.39915E-06
    20    0.82489E+03    0.43826E-02    0.00000E+00    0.10941E+01    0.86159E-07    0.13985E-02   -0.41840E-06
    21    0.83873E+03    0.52187E-02    0.00000E+00    0.11586E+01    0.86758E-07    0.13534E-02   -0.43732E-06
    22    0.85306E+03    0.61617E-02    0.00000E+00    0.12202E+01    0.87265E-07    0.13109E-02   -0.45603E-06
    23    0.86785E+03    0.72191E-02    0.00000E+00    0.12781E+01    0.87684E-07    0.12707E-02   -0.47457E-06
    24    0.88315E+03    0.83973E-02    0.00000E+00    0.13317E+01    0.88015E-07    0.12328E-02   -0.49266E-06
    25    0.89887E+03    0.97041E-02    0.00000E+00    0.13810E+01    0.88276E-07    0.11968E-02   -0.51051E-06
    26    0.91497E+03    0.11147E-01    0.00000E+00    0.14259E+01    0.88470E-07    0.11626E-02   -0.52805E-06
