#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    17    0.10966E+04    0.13924E+01    0.11119E-03    0.13924E+01    0.38896E-02   -0.30985E-07    0.11119E-03   -0.30985E-07    0.50270E-09
    18    0.11114E+04    0.15066E+01    0.10197E-03    0.15066E+01    0.47805E-02   -0.30956E-07    0.10197E-03   -0.30956E-07    0.45652E-09
    19    0.11279E+04    0.16203E+01    0.93883E-04    0.16203E+01    0.58122E-02   -0.30929E-07    0.93883E-04   -0.30929E-07    0.41633E-09
    20    0.11446E+04    0.17318E+01    0.86695E-04    0.17318E+01    0.69902E-02   -0.30870E-07    0.86695E-04   -0.30870E-07    0.38109E-09
    21    0.11617E+04    0.18399E+01    0.80308E-04    0.18399E+01    0.83278E-02   -0.30796E-07    0.80308E-04   -0.30796E-07    0.35002E-09
    22    0.11792E+04    0.19444E+01    0.74602E-04    0.19444E+01    0.98370E-02   -0.30713E-07    0.74602E-04   -0.30713E-07    0.32252E-09
    23    0.11971E+04    0.20447E+01    0.69478E-04    0.20447E+01    0.11530E-01   -0.30625E-07    0.69478E-04   -0.30625E-07    0.29804E-09
    24    0.12153E+04    0.21387E+01    0.64879E-04    0.21387E+01    0.13417E-01   -0.30520E-07    0.64879E-04   -0.30520E-07    0.27614E-09
    25    0.12339E+04    0.22269E+01    0.60722E-04    0.22269E+01    0.15510E-01   -0.30413E-07    0.60722E-04   -0.30413E-07    0.25648E-09
    26    0.12529E+04    0.23094E+01    0.56939E-04    0.23094E+01    0.17820E-01   -0.30298E-07    0.56939E-04   -0.30298E-07    0.23877E-09
    27    0.12722E+04    0.23848E+01    0.53495E-04    0.23848E+01    0.20360E-01   -0.30180E-07    0.53495E-04   -0.30180E-07    0.22274E-09
    28    0.12916E+04    0.24517E+01    0.50357E-04    0.24517E+01    0.23141E-01   -0.30057E-07    0.50357E-04   -0.30057E-07    0.20821E-09
    29    0.13115E+04    0.25095E+01    0.47493E-04    0.25095E+01    0.26173E-01   -0.29927E-07    0.47493E-04   -0.29927E-07    0.19498E-09
    30    0.13316E+04    0.25592E+01    0.44858E-04    0.25592E+01    0.29467E-01   -0.29790E-07    0.44858E-04   -0.29790E-07    0.18291E-09
    31    0.13518E+04    0.25995E+01    0.42428E-04    0.25995E+01    0.33034E-01   -0.29648E-07    0.42428E-04   -0.29648E-07    0.17186E-09
    32    0.13724E+04    0.26294E+01    0.40192E-04    0.26294E+01    0.36885E-01   -0.29507E-07    0.40192E-04   -0.29507E-07    0.16173E-09
    33    0.13931E+04    0.26473E+01    0.38134E-04    0.26473E+01    0.41030E-01   -0.29365E-07    0.38134E-04   -0.29365E-07    0.15242E-09
    34    0.14141E+04    0.26545E+01    0.36225E-04    0.26545E+01    0.45476E-01   -0.29214E-07    0.36225E-04   -0.29214E-07    0.14383E-09
    35    0.14353E+04    0.26505E+01    0.34450E-04    0.26505E+01    0.50235E-01   -0.29061E-07    0.34450E-04   -0.29061E-07    0.13591E-09
    36    0.14566E+04    0.26341E+01    0.32802E-04    0.26341E+01    0.55317E-01   -0.28908E-07    0.32802E-04   -0.28908E-07    0.12858E-09
    37    0.14782E+04    0.26043E+01    0.31270E-04    0.26043E+01    0.60730E-01   -0.28755E-07    0.31270E-04   -0.28755E-07    0.12179E-09
    38    0.15000E+04    0.25615E+01    0.29841E-04    0.25615E+01    0.66483E-01   -0.28596E-07    0.29841E-04   -0.28596E-07    0.11548E-09
    39    0.15220E+04    0.25051E+01    0.28507E-04    0.25051E+01    0.72579E-01   -0.28434E-07    0.28507E-04   -0.28434E-07    0.10962E-09
    40    0.15442E+04    0.24340E+01    0.27260E-04    0.24340E+01    0.79028E-01   -0.28271E-07    0.27260E-04   -0.28271E-07    0.10416E-09
    41    0.15666E+04    0.23476E+01    0.26094E-04    0.23476E+01    0.85840E-01   -0.28110E-07    0.26094E-04   -0.28110E-07    0.99068E-10
    42    0.15892E+04    0.22468E+01    0.25000E-04    0.22468E+01    0.93022E-01   -0.27947E-07    0.25000E-04   -0.27947E-07    0.94311E-10
    43    0.16120E+04    0.21322E+01    0.23970E-04    0.21322E+01    0.10058E+00   -0.27780E-07    0.23970E-04   -0.27780E-07    0.89861E-10
    44    0.16348E+04    0.20019E+01    0.23000E-04    0.20019E+01    0.10850E+00   -0.27612E-07    0.23000E-04   -0.27612E-07    0.85693E-10
    45    0.16580E+04    0.18543E+01    0.22090E-04    0.18543E+01    0.11682E+00   -0.27444E-07    0.22090E-04   -0.27444E-07    0.81784E-10
    46    0.16814E+04    0.16904E+01    0.21234E-04    0.16904E+01    0.12552E+00   -0.27275E-07    0.21234E-04   -0.27275E-07    0.78114E-10
    47    0.17050E+04    0.15114E+01    0.20423E-04    0.15114E+01    0.13462E+00   -0.27104E-07    0.20423E-04   -0.27104E-07    0.74664E-10
    48    0.17287E+04    0.13158E+01    0.19656E-04    0.13158E+01    0.14410E+00   -0.26933E-07    0.19656E-04   -0.26933E-07    0.71419E-10
    49    0.17526E+04    0.11022E+01    0.18933E-04    0.11022E+01    0.15399E+00   -0.26762E-07    0.18933E-04   -0.26762E-07    0.68361E-10
    50    0.17769E+04    0.87147E+00    0.18249E-04    0.87147E+00    0.16428E+00   -0.26590E-07    0.18249E-04   -0.26590E-07    0.65478E-10
    51    0.18012E+04    0.62457E+00    0.17600E-04    0.62457E+00    0.17497E+00   -0.26416E-07    0.17600E-04   -0.26416E-07    0.62757E-10
    52    0.18259E+04    0.36031E+00    0.16985E-04    0.36031E+00    0.18605E+00   -0.26241E-07    0.16985E-04   -0.26241E-07    0.60187E-10
    53    0.18509E+04    0.77364E-01    0.16402E-04    0.77364E-01    0.19754E+00   -0.26069E-07    0.16402E-04   -0.26069E-07    0.57756E-10
    54    0.18759E+04   -0.22321E+00    0.15848E-04   -0.22321E+00    0.20943E+00   -0.25896E-07    0.15848E-04   -0.25896E-07    0.55456E-10
    55    0.19011E+04   -0.54039E+00    0.15320E-04   -0.54039E+00    0.22171E+00   -0.25720E-07    0.15320E-04   -0.25720E-07    0.53276E-10
    56    0.19267E+04   -0.87520E+00    0.14817E-04   -0.87520E+00    0.23440E+00   -0.25543E-07    0.14817E-04   -0.25543E-07    0.51210E-10
    57    0.19526E+04   -0.12288E+01    0.14340E-04   -0.12288E+01    0.24747E+00   -0.25369E-07    0.14340E-04   -0.25369E-07    0.49251E-10
    58    0.19787E+04   -0.16005E+01    0.13885E-04   -0.16005E+01    0.26095E+00   -0.25194E-07    0.13885E-04   -0.25194E-07    0.47390E-10
    59    0.20049E+04   -0.19893E+01    0.13451E-04   -0.19893E+01    0.27482E+00   -0.25017E-07    0.13451E-04   -0.25017E-07    0.45623E-10
    60    0.20314E+04   -0.23941E+01    0.13035E-04   -0.23941E+01    0.28905E+00   -0.24839E-07    0.13035E-04   -0.24839E-07    0.43942E-10
    61    0.20584E+04   -0.28143E+01    0.12638E-04   -0.28143E+01    0.30364E+00   -0.24661E-07    0.12638E-04   -0.24661E-07    0.42341E-10
    62    0.20855E+04   -0.32514E+01    0.12260E-04   -0.32514E+01    0.31859E+00   -0.24484E-07    0.12260E-04   -0.24484E-07    0.40818E-10
    63    0.21128E+04   -0.37068E+01    0.11898E-04   -0.37068E+01    0.33389E+00   -0.24307E-07    0.11898E-04   -0.24307E-07    0.39366E-10
    64    0.21405E+04   -0.41823E+01    0.11552E-04   -0.41823E+01    0.34959E+00   -0.24130E-07    0.11552E-04   -0.24130E-07    0.37983E-10
    65    0.21683E+04   -0.46790E+01    0.11221E-04   -0.46790E+01    0.36570E+00   -0.23954E-07    0.11221E-04   -0.23954E-07    0.36665E-10
    66    0.21964E+04   -0.51956E+01    0.10903E-04   -0.51956E+01    0.38216E+00   -0.23778E-07    0.10903E-04   -0.23778E-07    0.35407E-10
    67    0.22247E+04   -0.57298E+01    0.10599E-04   -0.57298E+01    0.39896E+00   -0.23601E-07    0.10599E-04   -0.23601E-07    0.34206E-10
    68    0.22534E+04   -0.62797E+01    0.10307E-04   -0.62797E+01    0.41611E+00   -0.23425E-07    0.10307E-04   -0.23425E-07    0.33057E-10
    69    0.22824E+04   -0.68427E+01    0.10027E-04   -0.68427E+01    0.43355E+00   -0.23248E-07    0.10027E-04   -0.23248E-07    0.31958E-10
    70    0.23117E+04   -0.74189E+01    0.97573E-05   -0.74189E+01    0.45128E+00   -0.23071E-07    0.97573E-05   -0.23071E-07    0.30907E-10
    71    0.23413E+04   -0.80096E+01    0.94983E-05   -0.80096E+01    0.46927E+00   -0.22894E-07    0.94983E-05   -0.22894E-07    0.29902E-10
    72    0.23712E+04   -0.86159E+01    0.92492E-05   -0.86159E+01    0.48750E+00   -0.22717E-07    0.92492E-05   -0.22717E-07    0.28939E-10
    73    0.24013E+04   -0.92386E+01    0.90095E-05   -0.92386E+01    0.50596E+00   -0.22540E-07    0.90095E-05   -0.22540E-07    0.28017E-10
    74    0.24317E+04   -0.98767E+01    0.87789E-05   -0.98767E+01    0.52463E+00   -0.22362E-07    0.87789E-05   -0.22362E-07    0.27134E-10
    75    0.24624E+04   -0.10529E+02    0.85566E-05   -0.10529E+02    0.54356E+00   -0.22185E-07    0.85566E-05   -0.22185E-07    0.26286E-10
    76    0.24933E+04   -0.11196E+02    0.83425E-05   -0.11196E+02    0.56276E+00   -0.22007E-07    0.83425E-05   -0.22007E-07    0.25473E-10
    77    0.25246E+04   -0.11877E+02    0.81361E-05   -0.11877E+02    0.58219E+00   -0.21830E-07    0.81361E-05   -0.21830E-07    0.24692E-10
    78    0.25563E+04   -0.12573E+02    0.79371E-05   -0.12573E+02    0.60188E+00   -0.21653E-07    0.79371E-05   -0.21653E-07    0.23943E-10
    79    0.25882E+04   -0.13280E+02    0.77452E-05   -0.13280E+02    0.62176E+00   -0.21475E-07    0.77452E-05   -0.21475E-07    0.23223E-10
    80    0.26205E+04   -0.13999E+02    0.75601E-05   -0.13999E+02    0.64181E+00   -0.21298E-07    0.75601E-05   -0.21298E-07    0.22532E-10
    81    0.26531E+04   -0.14731E+02    0.73814E-05   -0.14731E+02    0.66197E+00   -0.21121E-07    0.73814E-05   -0.21121E-07    0.21867E-10
    82    0.26860E+04   -0.15475E+02    0.72088E-05   -0.15475E+02    0.68227E+00   -0.20944E-07    0.72088E-05   -0.20944E-07    0.21227E-10
    83    0.27192E+04   -0.16230E+02    0.70421E-05   -0.16230E+02    0.70266E+00   -0.20768E-07    0.70421E-05   -0.20768E-07    0.20612E-10
    84    0.27528E+04   -0.16996E+02    0.68810E-05   -0.16996E+02    0.72314E+00   -0.20591E-07    0.68810E-05   -0.20591E-07    0.20020E-10
    85    0.27866E+04   -0.17772E+02    0.67252E-05   -0.17772E+02    0.74370E+00   -0.20415E-07    0.67252E-05   -0.20415E-07    0.19450E-10
    86    0.28207E+04   -0.18559E+02    0.65746E-05   -0.18559E+02    0.76432E+00   -0.20239E-07    0.65746E-05   -0.20239E-07    0.18901E-10
    87    0.28553E+04   -0.19354E+02    0.64290E-05   -0.19354E+02    0.78498E+00   -0.20063E-07    0.64290E-05   -0.20063E-07    0.18372E-10
    88    0.28900E+04   -0.20157E+02    0.62880E-05   -0.20157E+02    0.80567E+00   -0.19888E-07    0.62880E-05   -0.19888E-07    0.17863E-10
    89    0.29251E+04   -0.20970E+02    0.61514E-05   -0.20970E+02    0.82639E+00   -0.19712E-07    0.61514E-05   -0.19712E-07    0.17372E-10
    90    0.29606E+04   -0.21789E+02    0.60191E-05   -0.21789E+02    0.84709E+00   -0.19537E-07    0.60191E-05   -0.19537E-07    0.16898E-10
    91    0.29962E+04   -0.22615E+02    0.58908E-05   -0.22615E+02    0.86775E+00   -0.19362E-07    0.58908E-05   -0.19362E-07    0.16441E-10
    92    0.30322E+04   -0.23446E+02    0.57664E-05   -0.23446E+02    0.88835E+00   -0.19187E-07    0.57664E-05   -0.19187E-07    0.16000E-10
    93    0.30686E+04   -0.24283E+02    0.56457E-05   -0.24283E+02    0.90888E+00   -0.19012E-07    0.56457E-05   -0.19012E-07    0.15574E-10
    94    0.31051E+04   -0.25124E+02    0.55286E-05   -0.25124E+02    0.92931E+00   -0.18837E-07    0.55286E-05   -0.18837E-07    0.15163E-10
    95    0.31420E+04   -0.25970E+02    0.54150E-05   -0.25970E+02    0.94961E+00   -0.18663E-07    0.54150E-05   -0.18663E-07    0.14766E-10
    96    0.31789E+04   -0.26819E+02    0.53047E-05   -0.26819E+02    0.96978E+00   -0.18489E-07    0.53047E-05   -0.18489E-07    0.14382E-10
    97    0.32164E+04   -0.27671E+02    0.51974E-05   -0.27671E+02    0.98978E+00   -0.18315E-07    0.51974E-05   -0.18315E-07    0.14011E-10
    98    0.32541E+04   -0.28524E+02    0.50932E-05   -0.28524E+02    0.10096E+01   -0.18141E-07    0.50932E-05   -0.18141E-07    0.13652E-10
    99    0.32920E+04   -0.29380E+02    0.49919E-05   -0.29380E+02    0.10292E+01   -0.17968E-07    0.49919E-05   -0.17968E-07    0.13304E-10
   100    0.33302E+04   -0.30235E+02    0.48933E-05   -0.30235E+02    0.10487E+01   -0.17794E-07    0.48933E-05   -0.17794E-07    0.12968E-10
   101    0.33686E+04   -0.31091E+02    0.47976E-05   -0.31091E+02    0.10679E+01   -0.17621E-07    0.47976E-05   -0.17621E-07    0.12642E-10
   102    0.34076E+04   -0.31947E+02    0.47044E-05   -0.31947E+02    0.10868E+01   -0.17449E-07    0.47044E-05   -0.17449E-07    0.12328E-10
   103    0.34466E+04   -0.32801E+02    0.46139E-05   -0.32801E+02    0.11055E+01   -0.17276E-07    0.46139E-05   -0.17276E-07    0.12023E-10
   104    0.34858E+04   -0.33653E+02    0.45258E-05   -0.33653E+02    0.11239E+01   -0.17104E-07    0.45258E-05   -0.17104E-07    0.11728E-10
   105    0.35252E+04   -0.34502E+02    0.44401E-05   -0.34502E+02    0.11420E+01   -0.16932E-07    0.44401E-05   -0.16932E-07    0.11443E-10
   106    0.35650E+04   -0.35348E+02    0.43568E-05   -0.35348E+02    0.11598E+01   -0.16761E-07    0.43568E-05   -0.16761E-07    0.11167E-10
   107    0.36046E+04   -0.36189E+02    0.42757E-05   -0.36189E+02    0.11772E+01   -0.16590E-07    0.42757E-05   -0.16590E-07    0.10900E-10
   108    0.36447E+04   -0.37025E+02    0.41968E-05   -0.37025E+02    0.11942E+01   -0.16419E-07    0.41968E-05   -0.16419E-07    0.10641E-10
   109    0.36850E+04   -0.37856E+02    0.41199E-05   -0.37856E+02    0.12109E+01   -0.16248E-07    0.41199E-05   -0.16248E-07    0.10390E-10
   110    0.37254E+04   -0.38679E+02    0.40451E-05   -0.38679E+02    0.12270E+01   -0.16078E-07    0.40451E-05   -0.16078E-07    0.10148E-10
   111    0.37660E+04   -0.39496E+02    0.39722E-05   -0.39496E+02    0.12428E+01   -0.15908E-07    0.39722E-05   -0.15908E-07    0.99123E-11
   112    0.38068E+04   -0.40306E+02    0.39011E-05   -0.40306E+02    0.12582E+01   -0.15739E-07    0.39011E-05   -0.15739E-07    0.96840E-11
   113    0.38479E+04   -0.41106E+02    0.38317E-05   -0.41106E+02    0.12731E+01   -0.15569E-07    0.38317E-05   -0.15569E-07    0.94625E-11
   114    0.38890E+04   -0.41897E+02    0.37641E-05   -0.41897E+02    0.12874E+01   -0.15401E-07    0.37641E-05   -0.15401E-07    0.92473E-11
   115    0.39304E+04   -0.42678E+02    0.36981E-05   -0.42678E+02    0.13014E+01   -0.15232E-07    0.36981E-05   -0.15232E-07    0.90382E-11
   116    0.39719E+04   -0.43447E+02    0.36336E-05   -0.43447E+02    0.13148E+01   -0.15064E-07    0.36336E-05   -0.15064E-07    0.88349E-11
   117    0.40137E+04   -0.44205E+02    0.35706E-05   -0.44205E+02    0.13276E+01   -0.14897E-07    0.35706E-05   -0.14897E-07    0.86374E-11
   118    0.40556E+04   -0.44951E+02    0.35091E-05   -0.44951E+02    0.13400E+01   -0.14730E-07    0.35091E-05   -0.14730E-07    0.84455E-11
   119    0.40976E+04   -0.45684E+02    0.34491E-05   -0.45684E+02    0.13519E+01   -0.14563E-07    0.34491E-05   -0.14563E-07    0.82590E-11
   120    0.41398E+04   -0.46402E+02    0.33904E-05   -0.46402E+02    0.13630E+01   -0.14396E-07    0.33904E-05   -0.14396E-07    0.80777E-11
   121    0.41819E+04   -0.47106E+02    0.33332E-05   -0.47106E+02    0.13738E+01   -0.14230E-07    0.33332E-05   -0.14230E-07    0.79016E-11
   122    0.42242E+04   -0.47794E+02    0.32772E-05   -0.47794E+02    0.13839E+01   -0.14065E-07    0.32772E-05   -0.14065E-07    0.77304E-11
   123    0.42665E+04   -0.48467E+02    0.32226E-05   -0.48467E+02    0.13933E+01   -0.13900E-07    0.32226E-05   -0.13900E-07    0.75640E-11
   124    0.43089E+04   -0.49122E+02    0.31692E-05   -0.49122E+02    0.14022E+01   -0.13735E-07    0.31692E-05   -0.13735E-07    0.74023E-11
   125    0.43513E+04   -0.49759E+02    0.31170E-05   -0.49759E+02    0.14104E+01   -0.13571E-07    0.31170E-05   -0.13571E-07    0.72451E-11
   126    0.43938E+04   -0.50379E+02    0.30660E-05   -0.50379E+02    0.14181E+01   -0.13407E-07    0.30660E-05   -0.13407E-07    0.70922E-11
   127    0.44363E+04   -0.50981E+02    0.30161E-05   -0.50981E+02    0.14250E+01   -0.13244E-07    0.30161E-05   -0.13244E-07    0.69436E-11
   128    0.44788E+04   -0.51563E+02    0.29673E-05   -0.51563E+02    0.14314E+01   -0.13081E-07    0.29673E-05   -0.13081E-07    0.67989E-11
   129    0.45213E+04   -0.52124E+02    0.29196E-05   -0.52124E+02    0.14371E+01   -0.12918E-07    0.29196E-05   -0.12918E-07    0.66581E-11
   130    0.45638E+04   -0.52664E+02    0.28729E-05   -0.52664E+02    0.14421E+01   -0.12756E-07    0.28729E-05   -0.12756E-07    0.65211E-11
   131    0.46063E+04   -0.53183E+02    0.28272E-05   -0.53183E+02    0.14465E+01   -0.12595E-07    0.28272E-05   -0.12595E-07    0.63877E-11
   132    0.46489E+04   -0.53679E+02    0.27825E-05   -0.53679E+02    0.14501E+01   -0.12434E-07    0.27825E-05   -0.12434E-07    0.62577E-11
   133    0.46914E+04   -0.54154E+02    0.27386E-05   -0.54154E+02    0.14531E+01   -0.12273E-07    0.27386E-05   -0.12273E-07    0.61310E-11
   134    0.47338E+04   -0.54603E+02    0.26957E-05   -0.54603E+02    0.14555E+01   -0.12113E-07    0.26957E-05   -0.12113E-07    0.60076E-11
   135    0.47762E+04   -0.55029E+02    0.26536E-05   -0.55029E+02    0.14572E+01   -0.11954E-07    0.26536E-05   -0.11954E-07    0.58873E-11
   136    0.48184E+04   -0.55429E+02    0.26125E-05   -0.55429E+02    0.14581E+01   -0.11794E-07    0.26125E-05   -0.11794E-07    0.57702E-11
   137    0.48606E+04   -0.55804E+02    0.25721E-05   -0.55804E+02    0.14584E+01   -0.11636E-07    0.25721E-05   -0.11636E-07    0.56560E-11
   138    0.49027E+04   -0.56152E+02    0.25326E-05   -0.56152E+02    0.14580E+01   -0.11478E-07    0.25326E-05   -0.11478E-07    0.55448E-11
   139    0.49445E+04   -0.56474E+02    0.24939E-05   -0.56474E+02    0.14571E+01   -0.11320E-07    0.24939E-05   -0.11320E-07    0.54365E-11
   140    0.49864E+04   -0.56769E+02    0.24560E-05   -0.56769E+02    0.14553E+01   -0.11163E-07    0.24560E-05   -0.11163E-07    0.53309E-11
   141    0.50280E+04   -0.57036E+02    0.24189E-05   -0.57036E+02    0.14529E+01   -0.11007E-07    0.24189E-05   -0.11007E-07    0.52279E-11
   142    0.50696E+04   -0.57275E+02    0.23824E-05   -0.57275E+02    0.14498E+01   -0.10851E-07    0.23824E-05   -0.10851E-07    0.51276E-11
   143    0.51110E+04   -0.57486E+02    0.23468E-05   -0.57486E+02    0.14461E+01   -0.10696E-07    0.23468E-05   -0.10696E-07    0.50298E-11
   144    0.51522E+04   -0.57668E+02    0.23118E-05   -0.57668E+02    0.14418E+01   -0.10541E-07    0.23118E-05   -0.10541E-07    0.49344E-11
   145    0.51931E+04   -0.57821E+02    0.22775E-05   -0.57821E+02    0.14368E+01   -0.10387E-07    0.22775E-05   -0.10387E-07    0.48413E-11
   146    0.52341E+04   -0.57943E+02    0.22438E-05   -0.57943E+02    0.14312E+01   -0.10233E-07    0.22438E-05   -0.10233E-07    0.47505E-11
   147    0.52747E+04   -0.58035E+02    0.22108E-05   -0.58035E+02    0.14249E+01   -0.10080E-07    0.22108E-05   -0.10080E-07    0.46619E-11
   148    0.53151E+04   -0.58096E+02    0.21785E-05   -0.58096E+02    0.14180E+01   -0.99274E-08    0.21785E-05   -0.99274E-08    0.45754E-11
   149    0.53553E+04   -0.58126E+02    0.21467E-05   -0.58126E+02    0.14105E+01   -0.97755E-08    0.21467E-05   -0.97755E-08    0.44909E-11
   150    0.53952E+04   -0.58123E+02    0.21155E-05   -0.58123E+02    0.14025E+01   -0.96243E-08    0.21155E-05   -0.96243E-08    0.44084E-11
   151    0.54349E+04   -0.58088E+02    0.20849E-05   -0.58088E+02    0.13939E+01   -0.94737E-08    0.20849E-05   -0.94737E-08    0.43278E-11
   152    0.54741E+04   -0.58021E+02    0.20549E-05   -0.58021E+02    0.13846E+01   -0.93237E-08    0.20549E-05   -0.93237E-08    0.42491E-11
   153    0.55132E+04   -0.57920E+02    0.20254E-05   -0.57920E+02    0.13748E+01   -0.91743E-08    0.20254E-05   -0.91743E-08    0.41722E-11
   154    0.55519E+04   -0.57786E+02    0.19964E-05   -0.57786E+02    0.13645E+01   -0.90255E-08    0.19964E-05   -0.90255E-08    0.40971E-11
   155    0.55904E+04   -0.57618E+02    0.19680E-05   -0.57618E+02    0.13538E+01   -0.88774E-08    0.19680E-05   -0.88774E-08    0.40238E-11
   156    0.56283E+04   -0.57417E+02    0.19401E-05   -0.57417E+02    0.13426E+01   -0.87300E-08    0.19401E-05   -0.87300E-08    0.39521E-11
   157    0.56661E+04   -0.57182E+02    0.19128E-05   -0.57182E+02    0.13309E+01   -0.85831E-08    0.19128E-05   -0.85831E-08    0.38821E-11
   158    0.57034E+04   -0.56912E+02    0.18859E-05   -0.56912E+02    0.13188E+01   -0.84370E-08    0.18859E-05   -0.84370E-08    0.38138E-11
   159    0.57404E+04   -0.56607E+02    0.18594E-05   -0.56607E+02    0.13062E+01   -0.82915E-08    0.18594E-05   -0.82915E-08    0.37469E-11
   160    0.57770E+04   -0.56267E+02    0.18335E-05   -0.56267E+02    0.12933E+01   -0.81467E-08    0.18335E-05   -0.81467E-08    0.36816E-11
   161    0.58132E+04   -0.55893E+02    0.18080E-05   -0.55893E+02    0.12800E+01   -0.80025E-08    0.18080E-05   -0.80025E-08    0.36178E-11
   162    0.58489E+04   -0.55483E+02    0.17830E-05   -0.55483E+02    0.12664E+01   -0.78590E-08    0.17830E-05   -0.78590E-08    0.35554E-11
   163    0.58844E+04   -0.55038E+02    0.17584E-05   -0.55038E+02    0.12524E+01   -0.77162E-08    0.17584E-05   -0.77162E-08    0.34945E-11
   164    0.59193E+04   -0.54558E+02    0.17342E-05   -0.54558E+02    0.12382E+01   -0.75741E-08    0.17342E-05   -0.75741E-08    0.34348E-11
   165    0.59539E+04   -0.54042E+02    0.17104E-05   -0.54042E+02    0.12236E+01   -0.74327E-08    0.17104E-05   -0.74327E-08    0.33764E-11
   166    0.59880E+04   -0.53489E+02    0.16870E-05   -0.53489E+02    0.12089E+01   -0.72920E-08    0.16870E-05   -0.72920E-08    0.33193E-11
   167    0.60217E+04   -0.52903E+02    0.16640E-05   -0.52903E+02    0.11938E+01   -0.71520E-08    0.16640E-05   -0.71520E-08    0.32635E-11
   168    0.60548E+04   -0.52279E+02    0.16414E-05   -0.52279E+02    0.11787E+01   -0.70127E-08    0.16414E-05   -0.70127E-08    0.32088E-11
   169    0.60874E+04   -0.51619E+02    0.16192E-05   -0.51619E+02    0.11633E+01   -0.68741E-08    0.16192E-05   -0.68741E-08    0.31553E-11
   170    0.61195E+04   -0.50923E+02    0.15974E-05   -0.50923E+02    0.11479E+01   -0.67363E-08    0.15974E-05   -0.67363E-08    0.31029E-11
   171    0.61511E+04   -0.50190E+02    0.15759E-05   -0.50190E+02    0.11325E+01   -0.65991E-08    0.15759E-05   -0.65991E-08    0.30517E-11
   172    0.61821E+04   -0.49422E+02    0.15547E-05   -0.49422E+02    0.11170E+01   -0.64627E-08    0.15547E-05   -0.64627E-08    0.30016E-11
   173    0.62124E+04   -0.48618E+02    0.15339E-05   -0.48618E+02    0.11014E+01   -0.63271E-08    0.15339E-05   -0.63271E-08    0.29525E-11
   174    0.62423E+04   -0.47778E+02    0.15135E-05   -0.47778E+02    0.10860E+01   -0.61921E-08    0.15135E-05   -0.61921E-08    0.29045E-11
   175    0.62716E+04   -0.46903E+02    0.14934E-05   -0.46903E+02    0.10706E+01   -0.60579E-08    0.14934E-05   -0.60579E-08    0.28575E-11
   176    0.63003E+04   -0.45991E+02    0.14736E-05   -0.45991E+02    0.10553E+01   -0.59245E-08    0.14736E-05   -0.59245E-08    0.28115E-11
   177    0.63283E+04   -0.45045E+02    0.14541E-05   -0.45045E+02    0.10402E+01   -0.57918E-08    0.14541E-05   -0.57918E-08    0.27664E-11
   178    0.63558E+04   -0.44063E+02    0.14349E-05   -0.44063E+02    0.10254E+01   -0.56598E-08    0.14349E-05   -0.56598E-08    0.27223E-11
