#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.450700E+06   0.450700E+06   0.600657E+06   0.600640E+06   0.472398E+06   0.451043E+06   0.450700E+06   0.455785E+06  -0.602366E+00   0.449354E+06   0.449354E+06   0.134294E+01
   0.798228E-04   0.450698E+06   0.450698E+06   0.600585E+06   0.600564E+06   0.472370E+06   0.451041E+06   0.450698E+06   0.455783E+06  -0.602362E+00   0.449352E+06   0.449352E+06   0.150075E+01
   0.892035E-04   0.450696E+06   0.450695E+06   0.600496E+06   0.600470E+06   0.472334E+06   0.451038E+06   0.450696E+06   0.455779E+06  -0.602357E+00   0.449350E+06   0.449350E+06   0.167710E+01
   0.996866E-04   0.450693E+06   0.450692E+06   0.600385E+06   0.600352E+06   0.472290E+06   0.451034E+06   0.450693E+06   0.455775E+06  -0.602351E+00   0.449346E+06   0.449346E+06   0.187416E+01
   0.111402E-03   0.450690E+06   0.450688E+06   0.600246E+06   0.600205E+06   0.472234E+06   0.451030E+06   0.450689E+06   0.455769E+06  -0.602343E+00   0.449343E+06   0.449342E+06   0.209438E+01
   0.124493E-03   0.450685E+06   0.450684E+06   0.600072E+06   0.600022E+06   0.472165E+06   0.451024E+06   0.450685E+06   0.455762E+06  -0.602334E+00   0.449338E+06   0.449338E+06   0.234046E+01
   0.139124E-03   0.450679E+06   0.450678E+06   0.599855E+06   0.599793E+06   0.472079E+06   0.451017E+06   0.450679E+06   0.455753E+06  -0.602322E+00   0.449332E+06   0.449332E+06   0.261544E+01
   0.155474E-03   0.450672E+06   0.450670E+06   0.599585E+06   0.599507E+06   0.471971E+06   0.451008E+06   0.450672E+06   0.455742E+06  -0.602306E+00   0.449324E+06   0.449324E+06   0.292271E+01
   0.173745E-03   0.450663E+06   0.450661E+06   0.599247E+06   0.599149E+06   0.471837E+06   0.450998E+06   0.450663E+06   0.455729E+06  -0.602288E+00   0.449315E+06   0.449315E+06   0.326605E+01
   0.194163E-03   0.450652E+06   0.450649E+06   0.598825E+06   0.598704E+06   0.471669E+06   0.450984E+06   0.450652E+06   0.455712E+06  -0.602264E+00   0.449303E+06   0.449303E+06   0.364969E+01
   0.216981E-03   0.450639E+06   0.450635E+06   0.598299E+06   0.598147E+06   0.471460E+06   0.450967E+06   0.450638E+06   0.455691E+06  -0.602235E+00   0.449289E+06   0.449288E+06   0.407834E+01
   0.242480E-03   0.450622E+06   0.450617E+06   0.597643E+06   0.597454E+06   0.471198E+06   0.450946E+06   0.450621E+06   0.455665E+06  -0.602198E+00   0.449270E+06   0.449270E+06   0.455727E+01
   0.270976E-03   0.450600E+06   0.450594E+06   0.596824E+06   0.596588E+06   0.470872E+06   0.450919E+06   0.450599E+06   0.455632E+06  -0.602152E+00   0.449248E+06   0.449247E+06   0.509233E+01
   0.302821E-03   0.450573E+06   0.450566E+06   0.595803E+06   0.595508E+06   0.470465E+06   0.450886E+06   0.450572E+06   0.455591E+06  -0.602095E+00   0.449219E+06   0.449218E+06   0.569008E+01
   0.338408E-03   0.450540E+06   0.450530E+06   0.594530E+06   0.594163E+06   0.469957E+06   0.450845E+06   0.450539E+06   0.455540E+06  -0.602023E+00   0.449184E+06   0.449182E+06   0.635780E+01
   0.378178E-03   0.450498E+06   0.450486E+06   0.592943E+06   0.592486E+06   0.469323E+06   0.450794E+06   0.450497E+06   0.455476E+06  -0.601934E+00   0.449139E+06   0.449137E+06   0.710360E+01
   0.422621E-03   0.450446E+06   0.450431E+06   0.590967E+06   0.590399E+06   0.468534E+06   0.450730E+06   0.450444E+06   0.455396E+06  -0.601823E+00   0.449084E+06   0.449082E+06   0.793652E+01
   0.472287E-03   0.450381E+06   0.450362E+06   0.588507E+06   0.587801E+06   0.467550E+06   0.450650E+06   0.450379E+06   0.455297E+06  -0.601684E+00   0.449015E+06   0.449012E+06   0.886657E+01
   0.527790E-03   0.450300E+06   0.450277E+06   0.585448E+06   0.584572E+06   0.466325E+06   0.450550E+06   0.450297E+06   0.455173E+06  -0.601511E+00   0.448929E+06   0.448925E+06   0.990488E+01
   0.589815E-03   0.450199E+06   0.450170E+06   0.581648E+06   0.580562E+06   0.464801E+06   0.450426E+06   0.450195E+06   0.455018E+06  -0.601295E+00   0.448822E+06   0.448817E+06   0.110638E+02
   0.659130E-03   0.450073E+06   0.450036E+06   0.576933E+06   0.575590E+06   0.462906E+06   0.450271E+06   0.450068E+06   0.454826E+06  -0.601027E+00   0.448688E+06   0.448682E+06   0.123568E+02
   0.736590E-03   0.449916E+06   0.449870E+06   0.571093E+06   0.569434E+06   0.460553E+06   0.450078E+06   0.449910E+06   0.454587E+06  -0.600693E+00   0.448521E+06   0.448513E+06   0.137991E+02
   0.823153E-03   0.449721E+06   0.449663E+06   0.563873E+06   0.561833E+06   0.457634E+06   0.449838E+06   0.449712E+06   0.454290E+06  -0.600277E+00   0.448313E+06   0.448303E+06   0.154069E+02
   0.919889E-03   0.449477E+06   0.449405E+06   0.554971E+06   0.552470E+06   0.454021E+06   0.449539E+06   0.449467E+06   0.453921E+06  -0.599761E+00   0.448054E+06   0.448042E+06   0.171983E+02
   0.102799E-02   0.449174E+06   0.449084E+06   0.544030E+06   0.540978E+06   0.449558E+06   0.449167E+06   0.449161E+06   0.453463E+06  -0.599121E+00   0.447731E+06   0.447716E+06   0.191929E+02
   0.114880E-02   0.448797E+06   0.448685E+06   0.530637E+06   0.526936E+06   0.444065E+06   0.448706E+06   0.448781E+06   0.452896E+06  -0.598328E+00   0.447331E+06   0.447313E+06   0.214115E+02
   0.128381E-02   0.448329E+06   0.448189E+06   0.514325E+06   0.509871E+06   0.437321E+06   0.448135E+06   0.448309E+06   0.452196E+06  -0.597347E+00   0.446834E+06   0.446811E+06   0.238768E+02
   0.143468E-02   0.447748E+06   0.447574E+06   0.494585E+06   0.489275E+06   0.429075E+06   0.447429E+06   0.447723E+06   0.451334E+06  -0.596138E+00   0.446216E+06   0.446188E+06   0.266124E+02
   0.160328E-02   0.447029E+06   0.446812E+06   0.470887E+06   0.464634E+06   0.419050E+06   0.446556E+06   0.446998E+06   0.450274E+06  -0.594652E+00   0.445451E+06   0.445416E+06   0.296431E+02
   0.179170E-02   0.446141E+06   0.445869E+06   0.442726E+06   0.435478E+06   0.406944E+06   0.445483E+06   0.446102E+06   0.448979E+06  -0.592831E+00   0.444506E+06   0.444462E+06   0.329939E+02
   0.200226E-02   0.445046E+06   0.444707E+06   0.409689E+06   0.401458E+06   0.392449E+06   0.444167E+06   0.444997E+06   0.447402E+06  -0.590612E+00   0.443340E+06   0.443285E+06   0.366900E+02
   0.223756E-02   0.443701E+06   0.443278E+06   0.371565E+06   0.362465E+06   0.375276E+06   0.442560E+06   0.443640E+06   0.445494E+06  -0.587922E+00   0.441907E+06   0.441838E+06   0.407555E+02
   0.250052E-02   0.442055E+06   0.441528E+06   0.328487E+06   0.318780E+06   0.355198E+06   0.440608E+06   0.441978E+06   0.443201E+06  -0.584683E+00   0.440151E+06   0.440067E+06   0.452125E+02
   0.279438E-02   0.440049E+06   0.439392E+06   0.281118E+06   0.271260E+06   0.332114E+06   0.438250E+06   0.439954E+06   0.440470E+06  -0.580817E+00   0.438012E+06   0.437907E+06   0.500804E+02
   0.312277E-02   0.437619E+06   0.436801E+06   0.230850E+06   0.221516E+06   0.306125E+06   0.435425E+06   0.437500E+06   0.437248E+06  -0.576247E+00   0.435419E+06   0.435290E+06   0.553749E+02
   0.348976E-02   0.434694E+06   0.433677E+06   0.179956E+06   0.172017E+06   0.277629E+06   0.432068E+06   0.434547E+06   0.433489E+06  -0.570906E+00   0.432297E+06   0.432138E+06   0.611075E+02
   0.389987E-02   0.431203E+06   0.429938E+06   0.131607E+06   0.126011E+06   0.247403E+06   0.428119E+06   0.431020E+06   0.429158E+06  -0.564747E+00   0.428571E+06   0.428375E+06   0.672857E+02
   0.435818E-02   0.427072E+06   0.425500E+06   0.895815E+05   0.870986E+05   0.216643E+06   0.423524E+06   0.426844E+06   0.424231E+06  -0.557746E+00   0.424165E+06   0.423924E+06   0.739148E+02
   0.487035E-02   0.422234E+06   0.420285E+06   0.575224E+05   0.583548E+05   0.186900E+06   0.418239E+06   0.421952E+06   0.418694E+06  -0.549904E+00   0.419014E+06   0.418719E+06   0.810007E+02
   0.492476E-02   0.421709E+06   0.419717E+06   0.549714E+05   0.561118E+05   0.184048E+06   0.417672E+06   0.421421E+06   0.418106E+06  -0.549074E+00   0.418456E+06   0.418155E+06   0.817347E+02
   0.497979E-02   0.421177E+06   0.419142E+06   0.525462E+05   0.539858E+05   0.181224E+06   0.417097E+06   0.420882E+06   0.417512E+06  -0.548236E+00   0.417890E+06   0.417583E+06   0.824734E+02
   0.503543E-02   0.420636E+06   0.418557E+06   0.502472E+05   0.519763E+05   0.178430E+06   0.416514E+06   0.420335E+06   0.416911E+06  -0.547390E+00   0.417315E+06   0.417002E+06   0.832168E+02
   0.509169E-02   0.420088E+06   0.417964E+06   0.480751E+05   0.500824E+05   0.175669E+06   0.415925E+06   0.419781E+06   0.416304E+06  -0.546536E+00   0.416733E+06   0.416414E+06   0.839648E+02
   0.514858E-02   0.419532E+06   0.417362E+06   0.460297E+05   0.483031E+05   0.172941E+06   0.415328E+06   0.419218E+06   0.415691E+06  -0.545674E+00   0.416142E+06   0.415817E+06   0.847176E+02
   0.520610E-02   0.418968E+06   0.416751E+06   0.441109E+05   0.466369E+05   0.170248E+06   0.414724E+06   0.418647E+06   0.415072E+06  -0.544803E+00   0.415544E+06   0.415211E+06   0.854751E+02
   0.526427E-02   0.418396E+06   0.416131E+06   0.423179E+05   0.450819E+05   0.167592E+06   0.414112E+06   0.418069E+06   0.414446E+06  -0.543925E+00   0.414937E+06   0.414598E+06   0.862373E+02
   0.532309E-02   0.417817E+06   0.415502E+06   0.406498E+05   0.436361E+05   0.164973E+06   0.413493E+06   0.417482E+06   0.413814E+06  -0.543038E+00   0.414322E+06   0.413976E+06   0.870043E+02
   0.538256E-02   0.417229E+06   0.414864E+06   0.391052E+05   0.422967E+05   0.162394E+06   0.412867E+06   0.416887E+06   0.413176E+06  -0.542144E+00   0.413699E+06   0.413346E+06   0.877761E+02
   0.544270E-02   0.416633E+06   0.414217E+06   0.376822E+05   0.410611E+05   0.159854E+06   0.412233E+06   0.416283E+06   0.412530E+06  -0.541241E+00   0.413067E+06   0.412707E+06   0.885527E+02
   0.550352E-02   0.416029E+06   0.413561E+06   0.363788E+05   0.399259E+05   0.157357E+06   0.411592E+06   0.415672E+06   0.411879E+06  -0.540331E+00   0.412428E+06   0.412060E+06   0.893340E+02
   0.556501E-02   0.415417E+06   0.412896E+06   0.351922E+05   0.388875E+05   0.154901E+06   0.410943E+06   0.415052E+06   0.411221E+06  -0.539412E+00   0.411780E+06   0.411405E+06   0.901202E+02
   0.562719E-02   0.414796E+06   0.412221E+06   0.341195E+05   0.379422E+05   0.152490E+06   0.410287E+06   0.414424E+06   0.410556E+06  -0.538486E+00   0.411123E+06   0.410741E+06   0.909112E+02
   0.569006E-02   0.414168E+06   0.411538E+06   0.331574E+05   0.370855E+05   0.150122E+06   0.409623E+06   0.413787E+06   0.409884E+06  -0.537551E+00   0.410458E+06   0.410069E+06   0.917071E+02
