#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.275752E+08   0.275752E+08   0.353636E+08   0.353617E+08   0.275678E+08   0.275751E+08   0.275752E+08   0.275848E+08  -0.415600E+00   0.107146E+08   0.107146E+08   0.709938E-01
   0.798228E-04   0.275743E+08   0.275743E+08   0.350207E+08   0.350185E+08   0.275643E+08   0.275741E+08   0.275743E+08   0.275837E+08  -0.415583E+00   0.107143E+08   0.107143E+08   0.792964E-01
   0.892035E-04   0.275732E+08   0.275732E+08   0.345968E+08   0.345940E+08   0.275600E+08   0.275730E+08   0.275732E+08   0.275825E+08  -0.415562E+00   0.107138E+08   0.107138E+08   0.885590E-01
   0.996866E-04   0.275718E+08   0.275718E+08   0.340738E+08   0.340704E+08   0.275547E+08   0.275715E+08   0.275718E+08   0.275809E+08  -0.415536E+00   0.107133E+08   0.107133E+08   0.988883E-01
   0.111402E-03   0.275700E+08   0.275700E+08   0.334306E+08   0.334264E+08   0.275480E+08   0.275697E+08   0.275700E+08   0.275789E+08  -0.415503E+00   0.107125E+08   0.107125E+08   0.110401E+00
   0.124493E-03   0.275679E+08   0.275679E+08   0.326426E+08   0.326375E+08   0.275397E+08   0.275675E+08   0.275679E+08   0.275764E+08  -0.415462E+00   0.107117E+08   0.107117E+08   0.123225E+00
   0.139124E-03   0.275652E+08   0.275652E+08   0.316820E+08   0.316759E+08   0.275293E+08   0.275647E+08   0.275652E+08   0.275734E+08  -0.415411E+00   0.107106E+08   0.107106E+08   0.137498E+00
   0.155474E-03   0.275619E+08   0.275618E+08   0.305179E+08   0.305106E+08   0.275164E+08   0.275612E+08   0.275619E+08   0.275696E+08  -0.415348E+00   0.107092E+08   0.107092E+08   0.153369E+00
   0.173745E-03   0.275577E+08   0.275577E+08   0.291181E+08   0.291095E+08   0.275003E+08   0.275569E+08   0.275577E+08   0.275649E+08  -0.415270E+00   0.107075E+08   0.107075E+08   0.170997E+00
   0.194163E-03   0.275525E+08   0.275525E+08   0.274511E+08   0.274412E+08   0.274802E+08   0.275515E+08   0.275525E+08   0.275591E+08  -0.415174E+00   0.107054E+08   0.107054E+08   0.190548E+00
   0.216981E-03   0.275461E+08   0.275461E+08   0.254900E+08   0.254788E+08   0.274553E+08   0.275449E+08   0.275461E+08   0.275519E+08  -0.415055E+00   0.107028E+08   0.107028E+08   0.212196E+00
