# L    TT    EE    BB    TE
2 8.64760E+02 2.05765E-06 1.08262E-06 2.13002E-02
3 8.20366E+02 6.76879E-06 2.16551E-06 4.87269E-02
4 7.82575E+02 1.68571E-05 3.61004E-06 8.33809E-02
5 7.56094E+02 3.52793E-05 5.41648E-06 1.24555E-01
6 7.38890E+02 6.55390E-05 7.58558E-06 1.71679E-01
7 7.28573E+02 1.11645E-04 1.01182E-05 2.24183E-01
8 7.23001E+02 1.78006E-04 1.30146E-05 2.81394E-01
9 7.21180E+02 2.69578E-04 1.62751E-05 3.42825E-01
10 7.22228E+02 3.91430E-04 1.99025E-05 4.07779E-01
11 7.25419E+02 5.49381E-04 2.38959E-05 4.75766E-01
12 7.30798E+02 7.49234E-04 2.82571E-05 5.46623E-01
13 7.37455E+02 9.97103E-04 3.29870E-05 6.19024E-01
14 7.45262E+02 1.29907E-03 3.80865E-05 6.92639E-01
15 7.53997E+02 1.66218E-03 4.35566E-05 7.66824E-01
16 7.63891E+02 2.09360E-03 4.93991E-05 8.41828E-01
17 7.74474E+02 2.60052E-03 5.56149E-05 9.16334E-01
18 7.85426E+02 3.18863E-03 6.22040E-05 9.89563E-01
19 7.97728E+02 3.86879E-03 6.91683E-05 1.06211E+00
20 8.10316E+02 4.64457E-03 7.65095E-05 1.13282E+00
21 8.23364E+02 5.52462E-03 8.42278E-05 1.20096E+00
22 8.36825E+02 6.51675E-03 9.23267E-05 1.26624E+00
23 8.50682E+02 7.62870E-03 1.00805E-04 1.32812E+00
24 8.64953E+02 8.86717E-03 1.09659E-04 1.38568E+00
25 8.79582E+02 1.02404E-02 1.18891E-04 1.43892E+00
26 8.94542E+02 1.17558E-02 1.28518E-04 1.48793E+00
27 9.09834E+02 1.34201E-02 1.38513E-04 1.53161E+00
28 9.25382E+02 1.52425E-02 1.48903E-04 1.56931E+00
29 9.41290E+02 1.72286E-02 1.59680E-04 1.60048E+00
30 9.57473E+02 1.93848E-02 1.70833E-04 1.62586E+00
31 9.73748E+02 2.17194E-02 1.82373E-04 1.64443E+00
32 9.90391E+02 2.42407E-02 1.94299E-04 1.65565E+00
33 1.00731E+03 2.69523E-02 2.06620E-04 1.65813E+00
34 1.02441E+03 2.98616E-02 2.19319E-04 1.65344E+00
35 1.04179E+03 3.29759E-02 2.32412E-04 1.64075E+00
36 1.05926E+03 3.63008E-02 2.45892E-04 1.61905E+00
37 1.07701E+03 3.98418E-02 2.59758E-04 1.58779E+00
38 1.09503E+03 4.36062E-02 2.74019E-04 1.54761E+00
39 1.11314E+03 4.75941E-02 2.88667E-04 1.49814E+00
40 1.13144E+03 5.18128E-02 3.03701E-04 1.43828E+00
41 1.15011E+03 5.62696E-02 3.19121E-04 1.36757E+00
42 1.16887E+03 6.09691E-02 3.34936E-04 1.28674E+00
43 1.18781E+03 6.59142E-02 3.51147E-04 1.19636E+00
44 1.20675E+03 7.11020E-02 3.67735E-04 1.09494E+00
45 1.22615E+03 7.65417E-02 3.84718E-04 9.81288E-01
46 1.24574E+03 8.22445E-02 4.02087E-04 8.56383E-01
47 1.26532E+03 8.81991E-02 4.19852E-04 7.21245E-01
48 1.28509E+03 9.44140E-02 4.38003E-04 5.74401E-01
49 1.30513E+03 1.00887E-01 4.56540E-04 4.14675E-01
50 1.32555E+03 1.07636E-01 4.75463E-04 2.43014E-01
51 1.34587E+03 1.14643E-01 4.94782E-04 6.05682E-02
52 1.36647E+03 1.21907E-01 5.14486E-04 -1.33952E-01
53 1.38743E+03 1.29447E-01 5.34577E-04 -3.41915E-01
