# L    TT    EE    TE    PP    TP
2 8.33874E+02 9.26440E-07 2.03417E-02 7.37174E+05 2.39902E+04
3 7.90780E+02 4.37221E-06 4.65453E-02 1.13379E+06 2.80807E+04
4 7.54165E+02 1.25793E-05 7.96452E-02 1.48561E+06 2.98598E+04
5 7.28487E+02 2.83552E-05 1.18965E-01 1.79520E+06 3.04635E+04
6 7.11774E+02 5.50226E-05 1.63953E-01 2.06744E+06 3.04374E+04
7 7.01706E+02 9.63793E-05 2.14085E-01 2.30772E+06 3.00613E+04
8 6.96224E+02 1.56631E-04 2.68689E-01 2.52080E+06 2.94854E+04
9 6.94357E+02 2.40457E-04 3.27307E-01 2.71052E+06 2.87965E+04
10 6.95260E+02 3.52673E-04 3.89296E-01 2.87957E+06 2.80443E+04
11 6.98240E+02 4.98801E-04 4.54177E-01 3.03132E+06 2.72755E+04
12 7.03330E+02 6.84358E-04 5.21795E-01 3.16649E+06 2.64937E+04
13 7.09663E+02 9.15147E-04 5.90889E-01 3.28845E+06 2.57397E+04
14 7.17107E+02 1.19686E-03 6.61156E-01 3.39729E+06 2.49926E+04
15 7.25447E+02 1.53634E-03 7.31970E-01 3.49563E+06 2.42707E+04
16 7.34906E+02 1.94036E-03 8.03601E-01 3.58406E+06 2.35645E+04
17 7.45035E+02 2.41569E-03 8.74754E-01 3.66294E+06 2.28852E+04
18 7.55503E+02 2.96765E-03 9.44682E-01 3.73408E+06 2.22337E+04
19 7.67282E+02 3.60673E-03 1.01409E+00 3.79793E+06 2.16135E+04
20 7.79330E+02 4.33633E-03 1.08167E+00 3.85474E+06 2.10106E+04
21 7.91822E+02 5.16444E-03 1.14691E+00 3.90538E+06 2.04338E+04
22 8.04696E+02 6.09870E-03 1.20937E+00 3.95055E+06 1.98813E+04
23 8.17943E+02 7.14640E-03 1.26870E+00 3.99069E+06 1.93523E+04
24 8.31581E+02 8.31399E-03 1.32395E+00 4.02587E+06 1.88467E+04
25 8.45567E+02 9.60927E-03 1.37511E+00 4.05679E+06 1.83620E+04
26 8.59856E+02 1.10391E-02 1.42219E+00 4.08381E+06 1.78947E+04
27 8.74494E+02 1.26105E-02 1.46441E+00 4.10700E+06 1.74464E+04
28 8.89261E+02 1.43314E-02 1.50081E+00 4.12689E+06 1.70173E+04
29 9.04463E+02 1.62068E-02 1.53112E+00 4.14357E+06 1.66073E+04
30 9.19838E+02 1.82447E-02 1.55597E+00 4.15738E+06 1.62103E+04
31 9.35388E+02 2.04520E-02 1.57438E+00 4.16824E+06 1.58281E+04
32 9.51284E+02 2.28348E-02 1.58568E+00 4.17676E+06 1.54615E+04
33 9.67355E+02 2.54000E-02 1.58898E+00 4.18301E+06 1.51114E+04
34 9.83599E+02 2.81520E-02 1.58533E+00 4.18709E+06 1.47727E+04
35 1.00010E+03 3.10985E-02 1.57412E+00 4.18900E+06 1.44452E+04
36 1.01670E+03 3.42448E-02 1.55440E+00 4.18918E+06 1.41298E+04
37 1.03363E+03 3.75971E-02 1.52565E+00 4.18761E+06 1.38275E+04
38 1.05066E+03 4.11612E-02 1.48839E+00 4.18440E+06 1.35357E+04
39 1.06795E+03 4.49382E-02 1.44226E+00 4.17971E+06 1.32534E+04
40 1.08532E+03 4.89341E-02 1.38649E+00 4.17363E+06 1.29806E+04
41 1.10295E+03 5.31559E-02 1.32030E+00 4.16624E+06 1.27200E+04
42 1.12076E+03 5.76087E-02 1.24455E+00 4.15764E+06 1.24672E+04
43 1.13874E+03 6.22960E-02 1.15977E+00 4.14792E+06 1.22205E+04
44 1.15673E+03 6.72136E-02 1.06439E+00 4.13714E+06 1.19825E+04
45 1.17505E+03 7.23709E-02 9.57539E-01 4.12542E+06 1.17549E+04
46 1.19364E+03 7.77784E-02 8.39894E-01 4.11273E+06 1.15334E+04
47 1.21223E+03 8.34257E-02 7.12616E-01 4.09927E+06 1.13179E+04
48 1.23100E+03 8.93170E-02 5.74219E-01 4.08494E+06 1.11095E+04
49 1.24993E+03 9.54585E-02 4.23548E-01 4.07000E+06 1.09088E+04
50 1.26922E+03 1.01861E-01 2.61540E-01 4.05427E+06 1.07142E+04
51 1.28842E+03 1.08515E-01 8.93257E-02 4.03803E+06 1.05248E+04
52 1.30805E+03 1.15412E-01 -9.43640E-02 4.02118E+06 1.03407E+04
53 1.32785E+03 1.22570E-01 -2.90875E-01 4.00380E+06 1.01635E+04
54 1.34775E+03 1.29971E-01 -4.99088E-01 3.98591E+06 9.99148E+03
55 1.36764E+03 1.37624E-01 -7.17889E-01 3.96749E+06 9.82296E+03
56 1.38788E+03 1.45538E-01 -9.48331E-01 3.94873E+06 9.65965E+03
57 1.40838E+03 1.53694E-01 -1.19165E+00 3.92962E+06 9.50242E+03
58 1.42905E+03 1.62112E-01 -1.44704E+00 3.91016E+06 9.34953E+03
59 1.44982E+03 1.70781E-01 -1.71337E+00 3.89035E+06 9.19925E+03
60 1.47075E+03 1.79668E-01 -1.98978E+00 3.87029E+06 9.05331E+03
61 1.49212E+03 1.88789E-01 -2.27601E+00 3.84987E+06 8.91085E+03
62 1.51340E+03 1.98136E-01 -2.57318E+00 3.82929E+06 8.77273E+03
63 1.53495E+03 2.07709E-01 -2.88287E+00 3.80844E+06 8.63930E+03
64 1.55684E+03 2.17542E-01 -3.20645E+00 3.78742E+06 8.50926E+03
65 1.57873E+03 2.27645E-01 -3.54506E+00 3.76622E+06 8.38279E+03
66 1.60088E+03 2.37990E-01 -3.89748E+00 3.74485E+06 8.25969E+03
67 1.62312E+03 2.48554E-01 -4.26171E+00 3.72340E+06 8.13964E+03
68 1.64570E+03 2.59351E-01 -4.63637E+00 3.70177E+06 8.02263E+03
69 1.66846E+03 2.70331E-01 -5.01893E+00 3.68005E+06 7.90832E+03
70 1.69157E+03 2.81502E-01 -5.40975E+00 3.65833E+06 7.79687E+03
71 1.71476E+03 2.92839E-01 -5.81004E+00 3.63644E+06 7.68793E+03
72 1.73822E+03 3.04331E-01 -6.22083E+00 3.61455E+06 7.58161E+03
73 1.76176E+03 3.15963E-01 -6.64275E+00 3.59257E+06 7.47771E+03
74 1.78547E+03 3.27742E-01 -7.07517E+00 3.57051E+06 7.37625E+03
75 1.80945E+03 3.39686E-01 -7.51707E+00 3.54853E+06 7.27705E+03
76 1.83360E+03 3.51821E-01 -7.96860E+00 3.52647E+06 7.18002E+03
77 1.85792E+03 3.64131E-01 -8.42969E+00 3.50440E+06 7.08525E+03
78 1.88259E+03 3.76631E-01 -8.90130E+00 3.48242E+06 6.99265E+03
79 1.90735E+03 3.89261E-01 -9.37994E+00 3.46036E+06 6.90213E+03
80 1.93236E+03 4.02013E-01 -9.86726E+00 3.43838E+06 6.81361E+03
81 1.95764E+03 4.14844E-01 -1.03624E+01 3.41641E+06 6.72701E+03
82 1.98318E+03 4.27778E-01 -1.08662E+01 3.39452E+06 6.64249E+03
83 2.00881E+03 4.40782E-01 -1.13779E+01 3.37271E+06 6.55970E+03
84 2.03478E+03 4.53856E-01 -1.18965E+01 3.35091E+06 6.47883E+03
85 2.06084E+03 4.66990E-01 -1.24229E+01 3.32910E+06 6.39960E+03
86 2.08716E+03 4.80194E-01 -1.29554E+01 3.30747E+06 6.32212E+03
