#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.13504E+04    0.14491E-05    0.00000E+00    0.31702E-01    0.54190E-07    0.42006E-02   -0.50502E-07
     3    0.12722E+04    0.68335E-05    0.00000E+00    0.72749E-01    0.65801E-07    0.41021E-02   -0.85978E-07
     4    0.12076E+04    0.19650E-04    0.00000E+00    0.12458E+00    0.75705E-07    0.39457E-02   -0.12081E-06
     5    0.11626E+04    0.44271E-04    0.00000E+00    0.18609E+00    0.84225E-07    0.37752E-02   -0.15549E-06
     6    0.11331E+04    0.85872E-04    0.00000E+00    0.25644E+00    0.91586E-07    0.36063E-02   -0.18973E-06
     7    0.11150E+04    0.15037E-03    0.00000E+00    0.33475E+00    0.97999E-07    0.34450E-02   -0.22362E-06
     8    0.11048E+04    0.24430E-03    0.00000E+00    0.42002E+00    0.10362E-06    0.32928E-02   -0.25744E-06
     9    0.11007E+04    0.37494E-03    0.00000E+00    0.51148E+00    0.10857E-06    0.31501E-02   -0.29144E-06
    10    0.11014E+04    0.54978E-03    0.00000E+00    0.60814E+00    0.11293E-06    0.30161E-02   -0.32509E-06
    11    0.11055E+04    0.77742E-03    0.00000E+00    0.70922E+00    0.11680E-06    0.28921E-02   -0.35825E-06
    12    0.11132E+04    0.10664E-02    0.00000E+00    0.81448E+00    0.12020E-06    0.27755E-02   -0.39036E-06
    13    0.11230E+04    0.14258E-02    0.00000E+00    0.92196E+00    0.12323E-06    0.26685E-02   -0.42216E-06
    14    0.11346E+04    0.18645E-02    0.00000E+00    0.10312E+01    0.12590E-06    0.25676E-02   -0.45359E-06
    15    0.11479E+04    0.23929E-02    0.00000E+00    0.11411E+01    0.12827E-06    0.24736E-02   -0.48510E-06
    16    0.11629E+04    0.30217E-02    0.00000E+00    0.12522E+01    0.13037E-06    0.23847E-02   -0.51641E-06
    17    0.11791E+04    0.37615E-02    0.00000E+00    0.13624E+01    0.13219E-06    0.23013E-02   -0.54730E-06
    18    0.11960E+04    0.46205E-02    0.00000E+00    0.14705E+01    0.13381E-06    0.22232E-02   -0.57770E-06
    19    0.12150E+04    0.56148E-02    0.00000E+00    0.15776E+01    0.13522E-06    0.21502E-02   -0.60794E-06
    20    0.12344E+04    0.67499E-02    0.00000E+00    0.16819E+01    0.13644E-06    0.20805E-02   -0.63740E-06
    21    0.12546E+04    0.80383E-02    0.00000E+00    0.17822E+01    0.13748E-06    0.20149E-02   -0.66635E-06
    22    0.12755E+04    0.94916E-02    0.00000E+00    0.18781E+01    0.13838E-06    0.19529E-02   -0.69500E-06
    23    0.12970E+04    0.11121E-01    0.00000E+00    0.19689E+01    0.13914E-06    0.18942E-02   -0.72338E-06
    24    0.13193E+04    0.12937E-01    0.00000E+00    0.20530E+01    0.13977E-06    0.18388E-02   -0.75109E-06
    25    0.13421E+04    0.14952E-01    0.00000E+00    0.21308E+01    0.14028E-06    0.17863E-02   -0.77844E-06
    26    0.13654E+04    0.17175E-01    0.00000E+00    0.22019E+01    0.14068E-06    0.17361E-02   -0.80534E-06
    27    0.13892E+04    0.19620E-01    0.00000E+00    0.22652E+01    0.14098E-06    0.16883E-02   -0.83190E-06
    28    0.14135E+04    0.22295E-01    0.00000E+00    0.23193E+01    0.14119E-06    0.16429E-02   -0.85810E-06
    29    0.14384E+04    0.25213E-01    0.00000E+00    0.23637E+01    0.14131E-06    0.15999E-02   -0.88378E-06
    30    0.14636E+04    0.28382E-01    0.00000E+00    0.23994E+01    0.14136E-06    0.15586E-02   -0.90897E-06
    31    0.14891E+04    0.31814E-01    0.00000E+00    0.24248E+01    0.14133E-06    0.15190E-02   -0.93374E-06
    32    0.15152E+04    0.35520E-01    0.00000E+00    0.24389E+01    0.14124E-06    0.14813E-02   -0.95822E-06
    33    0.15416E+04    0.39509E-01    0.00000E+00    0.24401E+01    0.14109E-06    0.14455E-02   -0.98234E-06
    34    0.15684E+04    0.43788E-01    0.00000E+00    0.24306E+01    0.14088E-06    0.14110E-02   -0.10059E-05
    35    0.15955E+04    0.48370E-01    0.00000E+00    0.24090E+01    0.14062E-06    0.13778E-02   -0.10290E-05
    36    0.16229E+04    0.53264E-01    0.00000E+00    0.23738E+01    0.14031E-06    0.13460E-02   -0.10518E-05
    37    0.16507E+04    0.58477E-01    0.00000E+00    0.23241E+01    0.13995E-06    0.13157E-02   -0.10743E-05
    38    0.16789E+04    0.64019E-01    0.00000E+00    0.22612E+01    0.13955E-06    0.12865E-02   -0.10962E-05
    39    0.17073E+04    0.69893E-01    0.00000E+00    0.21842E+01    0.13912E-06    0.12584E-02   -0.11177E-05
    40    0.17360E+04    0.76108E-01    0.00000E+00    0.20919E+01    0.13865E-06    0.12313E-02   -0.11389E-05
    41    0.17651E+04    0.82675E-01    0.00000E+00    0.19831E+01    0.13815E-06    0.12055E-02   -0.11597E-05
    42    0.17945E+04    0.89600E-01    0.00000E+00    0.18591E+01    0.13761E-06    0.11806E-02   -0.11801E-05
    43    0.18241E+04    0.96889E-01    0.00000E+00    0.17208E+01    0.13705E-06    0.11564E-02   -0.12000E-05
    44    0.18539E+04    0.10454E+00    0.00000E+00    0.15659E+01    0.13647E-06    0.11331E-02   -0.12196E-05
    45    0.18843E+04    0.11256E+00    0.00000E+00    0.13926E+01    0.13586E-06    0.11107E-02   -0.12389E-05
    46    0.19149E+04    0.12097E+00    0.00000E+00    0.12024E+01    0.13523E-06    0.10892E-02   -0.12577E-05
    47    0.19456E+04    0.12976E+00    0.00000E+00    0.99693E+00    0.13458E-06    0.10683E-02   -0.12761E-05
    48    0.19766E+04    0.13893E+00    0.00000E+00    0.77390E+00    0.13391E-06    0.10480E-02   -0.12941E-05
    49    0.20080E+04    0.14849E+00    0.00000E+00    0.53135E+00    0.13322E-06    0.10286E-02   -0.13118E-05
    50    0.20399E+04    0.15844E+00    0.00000E+00    0.27093E+00    0.13252E-06    0.10098E-02   -0.13291E-05
    51    0.20717E+04    0.16880E+00    0.00000E+00   -0.55357E-02    0.13181E-06    0.99151E-03   -0.13459E-05
    52    0.21040E+04    0.17952E+00    0.00000E+00   -0.30015E+00    0.13108E-06    0.97379E-03   -0.13624E-05
    53    0.21367E+04    0.19066E+00    0.00000E+00   -0.61513E+00    0.13034E-06    0.95676E-03   -0.13787E-05
    54    0.21696E+04    0.20218E+00    0.00000E+00   -0.94861E+00    0.12959E-06    0.94028E-03   -0.13945E-05
    55    0.22026E+04    0.21410E+00    0.00000E+00   -0.12987E+01    0.12884E-06    0.92418E-03   -0.14099E-05
    56    0.22360E+04    0.22642E+00    0.00000E+00   -0.16673E+01    0.12807E-06    0.90856E-03   -0.14248E-05
    57    0.22699E+04    0.23912E+00    0.00000E+00   -0.20563E+01    0.12730E-06    0.89354E-03   -0.14396E-05
    58    0.23041E+04    0.25222E+00    0.00000E+00   -0.24643E+01    0.12652E-06    0.87896E-03   -0.14540E-05
    59    0.23384E+04    0.26571E+00    0.00000E+00   -0.28892E+01    0.12573E-06    0.86470E-03   -0.14679E-05
    60    0.23728E+04    0.27956E+00    0.00000E+00   -0.33305E+01    0.12494E-06    0.85078E-03   -0.14815E-05
    61    0.24080E+04    0.29377E+00    0.00000E+00   -0.37883E+01    0.12415E-06    0.83729E-03   -0.14946E-05
    62    0.24432E+04    0.30834E+00    0.00000E+00   -0.42641E+01    0.12335E-06    0.82421E-03   -0.15075E-05
    63    0.24788E+04    0.32327E+00    0.00000E+00   -0.47592E+01    0.12255E-06    0.81154E-03   -0.15200E-05
    64    0.25148E+04    0.33859E+00    0.00000E+00   -0.52755E+01    0.12174E-06    0.79923E-03   -0.15322E-05
    65    0.25510E+04    0.35433E+00    0.00000E+00   -0.58141E+01    0.12094E-06    0.78728E-03   -0.15440E-05
    66    0.25876E+04    0.37042E+00    0.00000E+00   -0.63734E+01    0.12013E-06    0.77565E-03   -0.15555E-05
    67    0.26244E+04    0.38687E+00    0.00000E+00   -0.69512E+01    0.11932E-06    0.76433E-03   -0.15666E-05
    68    0.26617E+04    0.40367E+00    0.00000E+00   -0.75456E+01    0.11852E-06    0.75330E-03   -0.15774E-05
    69    0.26992E+04    0.42077E+00    0.00000E+00   -0.81539E+01    0.11771E-06    0.74253E-03   -0.15878E-05
    70    0.27372E+04    0.43817E+00    0.00000E+00   -0.87763E+01    0.11690E-06    0.73203E-03   -0.15979E-05
    71    0.27754E+04    0.45584E+00    0.00000E+00   -0.94140E+01    0.11610E-06    0.72179E-03   -0.16076E-05
    72    0.28140E+04    0.47377E+00    0.00000E+00   -0.10068E+02    0.11529E-06    0.71180E-03   -0.16170E-05
    73    0.28528E+04    0.49193E+00    0.00000E+00   -0.10740E+02    0.11449E-06    0.70204E-03   -0.16260E-05
    74    0.28919E+04    0.51033E+00    0.00000E+00   -0.11428E+02    0.11369E-06    0.69251E-03   -0.16347E-05
    75    0.29313E+04    0.52901E+00    0.00000E+00   -0.12130E+02    0.11289E-06    0.68320E-03   -0.16430E-05
    76    0.29711E+04    0.54796E+00    0.00000E+00   -0.12848E+02    0.11209E-06    0.67410E-03   -0.16510E-05
    77    0.30111E+04    0.56717E+00    0.00000E+00   -0.13581E+02    0.11129E-06    0.66521E-03   -0.16586E-05
    78    0.30516E+04    0.58667E+00    0.00000E+00   -0.14331E+02    0.11050E-06    0.65653E-03   -0.16659E-05
    79    0.30923E+04    0.60636E+00    0.00000E+00   -0.15092E+02    0.10971E-06    0.64805E-03   -0.16729E-05
    80    0.31335E+04    0.62626E+00    0.00000E+00   -0.15866E+02    0.10892E-06    0.63976E-03   -0.16795E-05
    81    0.31749E+04    0.64630E+00    0.00000E+00   -0.16653E+02    0.10814E-06    0.63166E-03   -0.16858E-05
    82    0.32168E+04    0.66648E+00    0.00000E+00   -0.17454E+02    0.10736E-06    0.62374E-03   -0.16917E-05
    83    0.32589E+04    0.68680E+00    0.00000E+00   -0.18267E+02    0.10659E-06    0.61599E-03   -0.16974E-05
