#           k/h    P           
    0.10000E-03    0.40658E+00
    0.10202E-03    0.41455E+00
    0.10408E-03    0.42267E+00
    0.10618E-03    0.43094E+00
    0.10833E-03    0.43938E+00
    0.11052E-03    0.44799E+00
    0.11275E-03    0.45676E+00
    0.11503E-03    0.46571E+00
    0.11735E-03    0.47483E+00
    0.11972E-03    0.48413E+00
    0.12214E-03    0.49361E+00
    0.12461E-03    0.50327E+00
    0.12712E-03    0.51313E+00
    0.12969E-03    0.52317E+00
    0.13231E-03    0.53342E+00
    0.13499E-03    0.54386E+00
    0.13771E-03    0.55451E+00
    0.14049E-03    0.56537E+00
    0.14333E-03    0.57644E+00
    0.14623E-03    0.58773E+00
    0.14918E-03    0.59923E+00
    0.15220E-03    0.61097E+00
    0.15527E-03    0.62293E+00
    0.15841E-03    0.63512E+00
    0.16161E-03    0.64756E+00
    0.16487E-03    0.66024E+00
    0.16820E-03    0.67316E+00
    0.17160E-03    0.68634E+00
    0.17507E-03    0.69977E+00
    0.17860E-03    0.71347E+00
    0.18221E-03    0.72744E+00
    0.18589E-03    0.74168E+00
    0.18965E-03    0.75619E+00
    0.19348E-03    0.77099E+00
    0.19739E-03    0.78608E+00
    0.20138E-03    0.80147E+00
    0.20544E-03    0.81715E+00
    0.20959E-03    0.83314E+00
    0.21383E-03    0.84945E+00
    0.21815E-03    0.86607E+00
    0.22255E-03    0.88301E+00
    0.22705E-03    0.90029E+00
    0.23164E-03    0.91791E+00
    0.23632E-03    0.93586E+00
    0.24109E-03    0.95417E+00
    0.24596E-03    0.97284E+00
    0.25093E-03    0.99187E+00
    0.25600E-03    0.10113E+01
    0.26117E-03    0.10310E+01
    0.26645E-03    0.10512E+01
    0.27183E-03    0.10718E+01
    0.27732E-03    0.10927E+01
    0.28292E-03    0.11141E+01
    0.28864E-03    0.11359E+01
    0.29447E-03    0.11581E+01
    0.30042E-03    0.11807E+01
    0.30649E-03    0.12038E+01
    0.31268E-03    0.12273E+01
    0.31899E-03    0.12513E+01
    0.32544E-03    0.12758E+01
    0.33201E-03    0.13007E+01
    0.33872E-03    0.13261E+01
    0.34556E-03    0.13520E+01
    0.35254E-03    0.13784E+01
    0.35966E-03    0.14053E+01
    0.36693E-03    0.14328E+01
    0.37434E-03    0.14608E+01
    0.38190E-03    0.14893E+01
    0.38962E-03    0.15183E+01
    0.39749E-03    0.15480E+01
    0.40552E-03    0.15782E+01
    0.41371E-03    0.16090E+01
    0.42207E-03    0.16404E+01
    0.43060E-03    0.16724E+01
    0.43929E-03    0.17050E+01
    0.44817E-03    0.17382E+01
    0.45722E-03    0.17721E+01
    0.46646E-03    0.18066E+01
    0.47588E-03    0.18418E+01
    0.48550E-03    0.18777E+01
    0.49530E-03    0.19143E+01
    0.50531E-03    0.19516E+01
    0.51552E-03    0.19896E+01
    0.52593E-03    0.20283E+01
    0.53656E-03    0.20678E+01
    0.54739E-03    0.21080E+01
    0.55845E-03    0.21490E+01
    0.56973E-03    0.21908E+01
    0.58124E-03    0.22334E+01
    0.59299E-03    0.22767E+01
    0.60496E-03    0.23210E+01
    0.61719E-03    0.23660E+01
    0.62965E-03    0.24120E+01
    0.64237E-03    0.24588E+01
    0.65535E-03    0.25065E+01
    0.66859E-03    0.25550E+01
    0.68210E-03    0.26046E+01
    0.69588E-03    0.26550E+01
    0.70993E-03    0.27064E+01
    0.72427E-03    0.27588E+01
    0.73891E-03    0.28122E+01
    0.75383E-03    0.28665E+01
    0.76906E-03    0.29219E+01
    0.78460E-03    0.29784E+01
    0.80045E-03    0.30358E+01
    0.81662E-03    0.30944E+01
    0.83311E-03    0.31541E+01
    0.84994E-03    0.32148E+01
    0.86711E-03    0.32767E+01
    0.88463E-03    0.33398E+01
    0.90250E-03    0.34040E+01
    0.92073E-03    0.34694E+01
    0.93933E-03    0.35359E+01
    0.95831E-03    0.36038E+01
