# L    TT    EE    BB    TE
2 8.39559E+02 1.58594E-06 7.28959E-07 1.87187E-02
3 7.84517E+02 5.49436E-06 1.45817E-06 4.31090E-02
4 7.40523E+02 1.40270E-05 2.43089E-06 7.38822E-02
5 7.09939E+02 2.97570E-05 3.64747E-06 1.10374E-01
6 6.89797E+02 5.57263E-05 5.10835E-06 1.52061E-01
7 6.77211E+02 9.54078E-05 6.81400E-06 1.98425E-01
8 6.69845E+02 1.52649E-04 8.76487E-06 2.48853E-01
9 6.66497E+02 2.31706E-04 1.09614E-05 3.02909E-01
10 6.66262E+02 3.36995E-04 1.34054E-05 3.59987E-01
11 6.68316E+02 4.73537E-04 1.60964E-05 4.19599E-01
12 6.72632E+02 6.46382E-04 1.90345E-05 4.81636E-01
13 6.78378E+02 8.60796E-04 2.22223E-05 5.44912E-01
14 6.85345E+02 1.12202E-03 2.56598E-05 6.09129E-01
15 6.93335E+02 1.43618E-03 2.93471E-05 6.73709E-01
16 7.02510E+02 1.80953E-03 3.32859E-05 7.38885E-01
17 7.12428E+02 2.24820E-03 3.74772E-05 8.03429E-01
18 7.22770E+02 2.75718E-03 4.19210E-05 8.66642E-01
19 7.34479E+02 3.34579E-03 4.66190E-05 9.29194E-01
20 7.46513E+02 4.01728E-03 5.15712E-05 9.90000E-01
21 7.59046E+02 4.77889E-03 5.67787E-05 1.04836E+00
22 7.72021E+02 5.63769E-03 6.22422E-05 1.10401E+00
23 7.85422E+02 6.60018E-03 6.79627E-05 1.15640E+00
24 7.99275E+02 7.67225E-03 7.39410E-05 1.20490E+00
25 8.13509E+02 8.86105E-03 8.01773E-05 1.24951E+00
26 8.28095E+02 1.01724E-02 8.66732E-05 1.29005E+00
27 8.43016E+02 1.16147E-02 9.34261E-05 1.32579E+00
28 8.58208E+02 1.31919E-02 1.00448E-04 1.35610E+00
29 8.73826E+02 1.49120E-02 1.07723E-04 1.38044E+00
30 8.89643E+02 1.67796E-02 1.15260E-04 1.39963E+00
31 9.05668E+02 1.88029E-02 1.23060E-04 1.41257E+00
32 9.22046E+02 2.09863E-02 1.31122E-04 1.41863E+00
33 9.38695E+02 2.33362E-02 1.39447E-04 1.41700E+00
34 9.55526E+02 2.58571E-02 1.48034E-04 1.40895E+00
35 9.72627E+02 2.85563E-02 1.56884E-04 1.39366E+00
36 9.89819E+02 3.14382E-02 1.66004E-04 1.37013E+00
37 1.00737E+03 3.45084E-02 1.75379E-04 1.33783E+00
38 1.02520E+03 3.77731E-02 1.85024E-04 1.29765E+00
39 1.04312E+03 4.12333E-02 1.94933E-04 1.24915E+00
40 1.06121E+03 4.48925E-02 2.05112E-04 1.19133E+00
41 1.07958E+03 4.87589E-02 2.15545E-04 1.12374E+00
42 1.09813E+03 5.28380E-02 2.26250E-04 1.04692E+00
43 1.11686E+03 5.71316E-02 2.37216E-04 9.61588E-01
44 1.13568E+03 6.16368E-02 2.48455E-04 8.66189E-01
45 1.15477E+03 6.63611E-02 2.59955E-04 7.59842E-01
46 1.17414E+03 7.13160E-02 2.71719E-04 6.43396E-01
47 1.19359E+03 7.64918E-02 2.83744E-04 5.17830E-01
48 1.21314E+03 8.18938E-02 2.96041E-04 3.81685E-01
49 1.23295E+03 8.75211E-02 3.08600E-04 2.33823E-01
50 1.25313E+03 9.33900E-02 3.21422E-04 7.52540E-02
51 1.27313E+03 9.94977E-02 3.34506E-04 -9.28470E-02
52 1.29358E+03 1.05814E-01 3.47862E-04 -2.71809E-01
