#           k/h    P           
    0.10000E-03    0.13509E+00
    0.10202E-03    0.13773E+00
    0.10408E-03    0.14043E+00
    0.10618E-03    0.14318E+00
    0.10833E-03    0.14599E+00
    0.11052E-03    0.14885E+00
    0.11275E-03    0.15176E+00
    0.11503E-03    0.15473E+00
    0.11735E-03    0.15776E+00
    0.11972E-03    0.16085E+00
    0.12214E-03    0.16400E+00
    0.12461E-03    0.16721E+00
    0.12712E-03    0.17049E+00
    0.12969E-03    0.17383E+00
    0.13231E-03    0.17723E+00
    0.13499E-03    0.18070E+00
    0.13771E-03    0.18424E+00
    0.14049E-03    0.18785E+00
    0.14333E-03    0.19153E+00
    0.14623E-03    0.19528E+00
    0.14918E-03    0.19910E+00
    0.15220E-03    0.20300E+00
    0.15527E-03    0.20698E+00
    0.15841E-03    0.21103E+00
    0.16161E-03    0.21516E+00
    0.16487E-03    0.21937E+00
    0.16820E-03    0.22367E+00
    0.17160E-03    0.22805E+00
    0.17507E-03    0.23251E+00
    0.17860E-03    0.23706E+00
    0.18221E-03    0.24171E+00
    0.18589E-03    0.24644E+00
    0.18965E-03    0.25126E+00
    0.19348E-03    0.25618E+00
    0.19739E-03    0.26120E+00
    0.20138E-03    0.26631E+00
    0.20544E-03    0.27152E+00
    0.20959E-03    0.27684E+00
    0.21383E-03    0.28226E+00
    0.21815E-03    0.28778E+00
    0.22255E-03    0.29341E+00
    0.22705E-03    0.29915E+00
    0.23164E-03    0.30501E+00
    0.23632E-03    0.31098E+00
    0.24109E-03    0.31706E+00
    0.24596E-03    0.32327E+00
    0.25093E-03    0.32959E+00
    0.25600E-03    0.33604E+00
    0.26117E-03    0.34262E+00
    0.26645E-03    0.34932E+00
    0.27183E-03    0.35615E+00
    0.27732E-03    0.36312E+00
    0.28292E-03    0.37022E+00
    0.28864E-03    0.37747E+00
    0.29447E-03    0.38485E+00
    0.30042E-03    0.39238E+00
    0.30649E-03    0.40005E+00
    0.31268E-03    0.40787E+00
    0.31899E-03    0.41585E+00
    0.32544E-03    0.42398E+00
    0.33201E-03    0.43227E+00
    0.33872E-03    0.44072E+00
    0.34556E-03    0.44933E+00
    0.35254E-03    0.45811E+00
    0.35966E-03    0.46707E+00
    0.36693E-03    0.47619E+00
    0.37434E-03    0.48550E+00
    0.38190E-03    0.49499E+00
    0.38962E-03    0.50466E+00
    0.39749E-03    0.51451E+00
    0.40552E-03    0.52456E+00
    0.41371E-03    0.53481E+00
    0.42207E-03    0.54525E+00
    0.43060E-03    0.55590E+00
    0.43929E-03    0.56675E+00
    0.44817E-03    0.57781E+00
    0.45722E-03    0.58909E+00
    0.46646E-03    0.60058E+00
    0.47588E-03    0.61230E+00
    0.48550E-03    0.62424E+00
    0.49530E-03    0.63642E+00
    0.50531E-03    0.64883E+00
    0.51552E-03    0.66147E+00
    0.52593E-03    0.67437E+00
    0.53656E-03    0.68751E+00
    0.54739E-03    0.70091E+00
    0.55845E-03    0.71456E+00
    0.56973E-03    0.72848E+00
    0.58124E-03    0.74266E+00
    0.59299E-03    0.75712E+00
    0.60496E-03    0.77185E+00
    0.61719E-03    0.78687E+00
    0.62965E-03    0.80217E+00
    0.64237E-03    0.81777E+00
    0.65535E-03    0.83366E+00
    0.66859E-03    0.84986E+00
    0.68210E-03    0.86637E+00
    0.69588E-03    0.88320E+00
    0.70993E-03    0.90034E+00
    0.72427E-03    0.91782E+00
    0.73891E-03    0.93562E+00
    0.75383E-03    0.95376E+00
    0.76906E-03    0.97225E+00
    0.78460E-03    0.99108E+00
    0.80045E-03    0.10103E+01
    0.81662E-03    0.10298E+01
    0.83311E-03    0.10498E+01
    0.84994E-03    0.10701E+01
    0.86711E-03    0.10907E+01
    0.88463E-03    0.11118E+01
    0.90250E-03    0.11333E+01
    0.92073E-03    0.11551E+01
    0.93933E-03    0.11774E+01
    0.95831E-03    0.12001E+01
    0.97767E-03    0.12232E+01
    0.99742E-03    0.12467E+01
    0.10176E-02    0.12707E+01
    0.10381E-02    0.12951E+01
    0.10591E-02    0.13200E+01
    0.10805E-02    0.13453E+01
    0.11023E-02    0.13711E+01
    0.11246E-02    0.13973E+01
    0.11473E-02    0.14241E+01
    0.11705E-02    0.14513E+01
    0.11941E-02    0.14790E+01
    0.12182E-02    0.15072E+01
    0.12429E-02    0.15359E+01
    0.12680E-02    0.15652E+01
    0.12936E-02    0.15949E+01
    0.13197E-02    0.16252E+01
    0.13464E-02    0.16560E+01
    0.13736E-02    0.16874E+01
    0.14013E-02    0.17193E+01
    0.14296E-02    0.17518E+01
    0.14585E-02    0.17848E+01
    0.14880E-02    0.18184E+01
    0.15180E-02    0.18526E+01
    0.15487E-02    0.18874E+01
    0.15800E-02    0.19227E+01
    0.16119E-02    0.19587E+01
    0.16445E-02    0.19952E+01
    0.16777E-02    0.20324E+01
    0.17116E-02    0.20702E+01
    0.17462E-02    0.21086E+01
    0.17814E-02    0.21476E+01
    0.18174E-02    0.21873E+01
    0.18541E-02    0.22276E+01
    0.18916E-02    0.22685E+01
    0.19298E-02    0.23101E+01
    0.19688E-02    0.23523E+01
    0.20086E-02    0.23952E+01
    0.20491E-02    0.24388E+01
    0.20905E-02    0.24830E+01
    0.21328E-02    0.25278E+01
    0.21758E-02    0.25734E+01
    0.22198E-02    0.26196E+01
    0.22646E-02    0.26664E+01
    0.23104E-02    0.27139E+01
    0.23571E-02    0.27621E+01
    0.24047E-02    0.28110E+01
