# L    TT    EE    TE    PP    TP
2 1.01914E+03 1.28042E-06 2.80166E-02 1.04773E+06 2.80166E+04
3 9.83445E+02 6.05894E-06 6.36099E-02 1.61051E+06 3.31335E+04
4 9.49413E+02 1.74646E-05 1.08647E-01 2.10985E+06 3.54466E+04
5 9.25341E+02 3.94227E-05 1.62269E-01 2.54987E+06 3.63090E+04
6 9.10196E+02 7.65866E-05 2.23758E-01 2.93715E+06 3.63818E+04
7 9.01887E+02 1.34286E-04 2.92414E-01 3.27941E+06 3.60056E+04
8 8.98280E+02 2.18409E-04 3.67342E-01 3.58322E+06 3.53692E+04
9 8.98520E+02 3.35541E-04 4.47960E-01 3.85400E+06 3.45788E+04
10 9.01665E+02 4.92442E-04 5.33337E-01 4.09574E+06 3.37026E+04
11 9.07024E+02 6.96878E-04 6.22892E-01 4.31285E+06 3.27978E+04
12 9.14753E+02 9.56606E-04 7.16385E-01 4.50644E+06 3.18709E+04
13 9.23773E+02 1.27978E-03 8.12138E-01 4.68140E+06 3.09744E+04
14 9.33826E+02 1.67443E-03 9.09680E-01 4.83800E+06 3.00826E+04
15 9.44893E+02 2.15015E-03 1.00816E+00 4.97948E+06 2.92202E+04
16 9.57252E+02 2.71635E-03 1.10805E+00 5.10704E+06 2.83754E+04
17 9.70349E+02 3.38271E-03 1.20756E+00 5.22094E+06 2.75628E+04
18 9.83630E+02 4.15679E-03 1.30560E+00 5.32396E+06 2.67817E+04
19 9.98571E+02 5.05299E-03 1.40309E+00 5.41674E+06 2.60411E+04
20 1.01370E+03 6.07628E-03 1.49846E+00 5.49938E+06 2.53198E+04
21 1.02928E+03 7.23791E-03 1.59069E+00 5.57344E+06 2.46318E+04
22 1.04524E+03 8.54849E-03 1.67950E+00 5.63975E+06 2.39733E+04
23 1.06166E+03 1.00180E-02 1.76426E+00 5.69887E+06 2.33424E+04
24 1.07844E+03 1.16560E-02 1.84349E+00 5.75089E+06 2.27429E+04
25 1.09560E+03 1.34729E-02 1.91746E+00 5.79710E+06 2.21693E+04
26 1.11312E+03 1.54789E-02 1.98607E+00 5.83768E+06 2.16159E+04
27 1.13092E+03 1.76832E-02 2.04824E+00 5.87282E+06 2.10856E+04
28 1.14900E+03 2.00969E-02 2.10284E+00 5.90335E+06 2.05801E+04
29 1.16754E+03 2.27282E-02 2.14914E+00 5.92917E+06 2.00987E+04
30 1.18626E+03 2.55864E-02 2.18815E+00 5.95112E+06 1.96329E+04
