#           k/h    P           
    0.10000E-03    0.36997E-01
    0.10202E-03    0.37722E-01
    0.10408E-03    0.38460E-01
    0.10618E-03    0.39214E-01
    0.10833E-03    0.39982E-01
    0.11052E-03    0.40765E-01
    0.11275E-03    0.41563E-01
    0.11503E-03    0.42378E-01
    0.11735E-03    0.43208E-01
    0.11972E-03    0.44054E-01
    0.12214E-03    0.44917E-01
    0.12461E-03    0.45797E-01
    0.12712E-03    0.46693E-01
    0.12969E-03    0.47608E-01
    0.13231E-03    0.48540E-01
    0.13499E-03    0.49491E-01
    0.13771E-03    0.50461E-01
    0.14049E-03    0.51449E-01
    0.14333E-03    0.52456E-01
    0.14623E-03    0.53484E-01
    0.14918E-03    0.54531E-01
    0.15220E-03    0.55599E-01
    0.15527E-03    0.56688E-01
    0.15841E-03    0.57798E-01
    0.16161E-03    0.58930E-01
    0.16487E-03    0.60084E-01
    0.16820E-03    0.61261E-01
    0.17160E-03    0.62461E-01
    0.17507E-03    0.63684E-01
    0.17860E-03    0.64931E-01
    0.18221E-03    0.66203E-01
    0.18589E-03    0.67499E-01
    0.18965E-03    0.68821E-01
    0.19348E-03    0.70169E-01
    0.19739E-03    0.71543E-01
    0.20138E-03    0.72944E-01
    0.20544E-03    0.74372E-01
    0.20959E-03    0.75828E-01
    0.21383E-03    0.77313E-01
    0.21815E-03    0.78827E-01
    0.22255E-03    0.80370E-01
    0.22705E-03    0.81944E-01
    0.23164E-03    0.83548E-01
    0.23632E-03    0.85184E-01
    0.24109E-03    0.86851E-01
    0.24596E-03    0.88552E-01
    0.25093E-03    0.90285E-01
    0.25600E-03    0.92053E-01
    0.26117E-03    0.93855E-01
    0.26645E-03    0.95692E-01
    0.27183E-03    0.97565E-01
    0.27732E-03    0.99475E-01
    0.28292E-03    0.10142E+00
    0.28864E-03    0.10341E+00
    0.29447E-03    0.10543E+00
    0.30042E-03    0.10749E+00
    0.30649E-03    0.10960E+00
    0.31268E-03    0.11174E+00
    0.31899E-03    0.11393E+00
    0.32544E-03    0.11616E+00
    0.33201E-03    0.11843E+00
    0.33872E-03    0.12075E+00
    0.34556E-03    0.12311E+00
    0.35254E-03    0.12552E+00
    0.35966E-03    0.12798E+00
    0.36693E-03    0.13048E+00
    0.37434E-03    0.13303E+00
    0.38190E-03    0.13564E+00
    0.38962E-03    0.13829E+00
    0.39749E-03    0.14099E+00
    0.40552E-03    0.14375E+00
    0.41371E-03    0.14656E+00
    0.42207E-03    0.14943E+00
    0.43060E-03    0.15235E+00
    0.43929E-03    0.15533E+00
    0.44817E-03    0.15836E+00
    0.45722E-03    0.16146E+00
