#           k/h    P           
    0.10000E-03    0.21146E+00
    0.10202E-03    0.21560E+00
    0.10408E-03    0.21983E+00
    0.10618E-03    0.22413E+00
    0.10833E-03    0.22852E+00
    0.11052E-03    0.23300E+00
    0.11275E-03    0.23756E+00
    0.11503E-03    0.24221E+00
    0.11735E-03    0.24696E+00
    0.11972E-03    0.25180E+00
    0.12214E-03    0.25673E+00
    0.12461E-03    0.26175E+00
    0.12712E-03    0.26688E+00
    0.12969E-03    0.27211E+00
    0.13231E-03    0.27744E+00
    0.13499E-03    0.28287E+00
    0.13771E-03    0.28841E+00
    0.14049E-03    0.29406E+00
    0.14333E-03    0.29982E+00
    0.14623E-03    0.30569E+00
    0.14918E-03    0.31167E+00
    0.15220E-03    0.31778E+00
    0.15527E-03    0.32400E+00
    0.15841E-03    0.33034E+00
    0.16161E-03    0.33681E+00
    0.16487E-03    0.34341E+00
    0.16820E-03    0.35013E+00
    0.17160E-03    0.35699E+00
    0.17507E-03    0.36398E+00
    0.17860E-03    0.37111E+00
    0.18221E-03    0.37837E+00
    0.18589E-03    0.38578E+00
    0.18965E-03    0.39333E+00
    0.19348E-03    0.40103E+00
    0.19739E-03    0.40889E+00
    0.20138E-03    0.41689E+00
    0.20544E-03    0.42505E+00
    0.20959E-03    0.43337E+00
    0.21383E-03    0.44186E+00
    0.21815E-03    0.45051E+00
    0.22255E-03    0.45933E+00
    0.22705E-03    0.46832E+00
    0.23164E-03    0.47748E+00
    0.23632E-03    0.48683E+00
    0.24109E-03    0.49636E+00
    0.24596E-03    0.50607E+00
    0.25093E-03    0.51598E+00
    0.25600E-03    0.52607E+00
    0.26117E-03    0.53637E+00
    0.26645E-03    0.54686E+00
    0.27183E-03    0.55757E+00
    0.27732E-03    0.56848E+00
    0.28292E-03    0.57960E+00
    0.28864E-03    0.59094E+00
    0.29447E-03    0.60250E+00
    0.30042E-03    0.61429E+00
    0.30649E-03    0.62630E+00
    0.31268E-03    0.63855E+00
