#           k/h    P           
    0.10000E-03    0.75506E+02
    0.10202E-03    0.76985E+02
    0.10408E-03    0.78492E+02
    0.10618E-03    0.80029E+02
    0.10833E-03    0.81597E+02
    0.11052E-03    0.83194E+02
    0.11275E-03    0.84823E+02
    0.11503E-03    0.86484E+02
    0.11735E-03    0.88178E+02
    0.11972E-03    0.89904E+02
    0.12214E-03    0.91665E+02
    0.12461E-03    0.93459E+02
    0.12712E-03    0.95289E+02
    0.12969E-03    0.97155E+02
    0.13231E-03    0.99057E+02
    0.13499E-03    0.10100E+03
    0.13771E-03    0.10297E+03
    0.14049E-03    0.10499E+03
    0.14333E-03    0.10704E+03
    0.14623E-03    0.10914E+03
    0.14918E-03    0.11128E+03
    0.15220E-03    0.11345E+03
    0.15527E-03    0.11568E+03
    0.15841E-03    0.11794E+03
    0.16161E-03    0.12025E+03
    0.16487E-03    0.12260E+03
    0.16820E-03    0.12500E+03
    0.17160E-03    0.12745E+03
    0.17507E-03    0.12994E+03
    0.17860E-03    0.13248E+03
    0.18221E-03    0.13508E+03
    0.18589E-03    0.13772E+03
    0.18965E-03    0.14041E+03
    0.19348E-03    0.14316E+03
    0.19739E-03    0.14596E+03
    0.20138E-03    0.14882E+03
    0.20544E-03    0.15173E+03
    0.20959E-03    0.15470E+03
    0.21383E-03    0.15772E+03
    0.21815E-03    0.16081E+03
    0.22255E-03    0.16395E+03
    0.22705E-03    0.16716E+03
    0.23164E-03    0.17043E+03
    0.23632E-03    0.17376E+03
    0.24109E-03    0.17716E+03
    0.24596E-03    0.18062E+03
    0.25093E-03    0.18415E+03
    0.25600E-03    0.18775E+03
    0.26117E-03    0.19142E+03
    0.26645E-03    0.19516E+03
    0.27183E-03    0.19897E+03
    0.27732E-03    0.20286E+03
    0.28292E-03    0.20682E+03
    0.28864E-03    0.21087E+03
    0.29447E-03    0.21498E+03
    0.30042E-03    0.21918E+03
    0.30649E-03    0.22346E+03
    0.31268E-03    0.22783E+03
    0.31899E-03    0.23227E+03
    0.32544E-03    0.23681E+03
    0.33201E-03    0.24143E+03
    0.33872E-03    0.24614E+03
    0.34556E-03    0.25095E+03
    0.35254E-03    0.25584E+03
    0.35966E-03    0.26083E+03
    0.36693E-03    0.26592E+03
    0.37434E-03    0.27110E+03
    0.38190E-03    0.27639E+03
    0.38962E-03    0.28178E+03
    0.39749E-03    0.28727E+03
    0.40552E-03    0.29287E+03
    0.41371E-03    0.29857E+03
    0.42207E-03    0.30439E+03
    0.43060E-03    0.31031E+03
    0.43929E-03    0.31635E+03
    0.44817E-03    0.32251E+03
    0.45722E-03    0.32879E+03
    0.46646E-03    0.33518E+03
    0.47588E-03    0.34170E+03
    0.48550E-03    0.34834E+03
    0.49530E-03    0.35511E+03
    0.50531E-03    0.36201E+03
    0.51552E-03    0.36904E+03
    0.52593E-03    0.37621E+03
    0.53656E-03    0.38351E+03
    0.54739E-03    0.39095E+03
    0.55845E-03    0.39853E+03
    0.56973E-03    0.40626E+03
    0.58124E-03    0.41413E+03
    0.59299E-03    0.42216E+03
    0.60496E-03    0.43033E+03
    0.61719E-03    0.43866E+03
    0.62965E-03    0.44715E+03
    0.64237E-03    0.45579E+03
    0.65535E-03    0.46460E+03
    0.66859E-03    0.47358E+03
    0.68210E-03    0.48272E+03
    0.69588E-03    0.49204E+03
    0.70993E-03    0.50152E+03
    0.72427E-03    0.51119E+03
    0.73891E-03    0.52104E+03
    0.75383E-03    0.53107E+03
    0.76906E-03    0.54128E+03
    0.78460E-03    0.55169E+03
    0.80045E-03    0.56229E+03
    0.81662E-03    0.57308E+03
    0.83311E-03    0.58408E+03
    0.84994E-03    0.59527E+03
    0.86711E-03    0.60667E+03
    0.88463E-03    0.61828E+03
    0.90250E-03    0.63011E+03
    0.92073E-03    0.64214E+03
    0.93933E-03    0.65440E+03
    0.95831E-03    0.66688E+03
    0.97767E-03    0.67958E+03
    0.99742E-03    0.69251E+03
    0.10176E-02    0.70568E+03
    0.10381E-02    0.71908E+03
    0.10591E-02    0.73272E+03
    0.10805E-02    0.74661E+03
    0.11023E-02    0.76074E+03
    0.11246E-02    0.77512E+03
    0.11473E-02    0.78975E+03
    0.11705E-02    0.80465E+03
    0.11941E-02    0.81980E+03
    0.12182E-02    0.83521E+03
    0.12429E-02    0.85090E+03
    0.12680E-02    0.86686E+03
    0.12936E-02    0.88309E+03
    0.13197E-02    0.89960E+03
    0.13464E-02    0.91639E+03
    0.13736E-02    0.93347E+03
    0.14013E-02    0.95083E+03
    0.14296E-02    0.96849E+03
    0.14585E-02    0.98645E+03
    0.14880E-02    0.10047E+04
    0.15180E-02    0.10233E+04
    0.15487E-02    0.10421E+04
    0.15800E-02    0.10613E+04
    0.16119E-02    0.10808E+04
    0.16445E-02    0.11006E+04
    0.16777E-02    0.11207E+04
    0.17116E-02    0.11411E+04
    0.17462E-02    0.11619E+04
    0.17814E-02    0.11830E+04
    0.18174E-02    0.12044E+04
    0.18541E-02    0.12262E+04
    0.18916E-02    0.12483E+04
    0.19298E-02    0.12707E+04
    0.19688E-02    0.12935E+04
    0.20086E-02    0.13166E+04
    0.20491E-02    0.13400E+04
    0.20905E-02    0.13638E+04
    0.21328E-02    0.13880E+04
    0.21758E-02    0.14125E+04
    0.22198E-02    0.14373E+04
    0.22646E-02    0.14625E+04
    0.23104E-02    0.14881E+04
    0.23571E-02    0.15140E+04
    0.24047E-02    0.15403E+04
    0.24533E-02    0.15669E+04
    0.25028E-02    0.15939E+04
    0.25534E-02    0.16212E+04
    0.26050E-02    0.16489E+04
    0.26576E-02    0.16770E+04
    0.27113E-02    0.17054E+04
    0.27660E-02    0.17342E+04
    0.28219E-02    0.17633E+04
    0.28789E-02    0.17928E+04
    0.29371E-02    0.18226E+04
    0.29964E-02    0.18528E+04
    0.30569E-02    0.18833E+04
    0.31187E-02    0.19142E+04
