#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.442321E+06   0.442320E+06   0.589493E+06   0.589477E+06   0.455790E+06   0.442586E+06   0.442320E+06   0.447150E+06  -0.602257E+00   0.441072E+06   0.441072E+06   0.131852E+01
   0.798228E-04   0.442319E+06   0.442318E+06   0.589424E+06   0.589404E+06   0.455768E+06   0.442583E+06   0.442319E+06   0.447147E+06  -0.602253E+00   0.441070E+06   0.441070E+06   0.147346E+01
   0.892035E-04   0.442317E+06   0.442316E+06   0.589338E+06   0.589313E+06   0.455741E+06   0.442581E+06   0.442317E+06   0.447144E+06  -0.602249E+00   0.441067E+06   0.441067E+06   0.164660E+01
   0.996866E-04   0.442314E+06   0.442313E+06   0.589231E+06   0.589199E+06   0.455708E+06   0.442577E+06   0.442314E+06   0.447140E+06  -0.602243E+00   0.441064E+06   0.441064E+06   0.184009E+01
   0.111402E-03   0.442310E+06   0.442309E+06   0.589096E+06   0.589057E+06   0.455666E+06   0.442573E+06   0.442310E+06   0.447134E+06  -0.602235E+00   0.441061E+06   0.441061E+06   0.205630E+01
   0.124493E-03   0.442306E+06   0.442305E+06   0.588929E+06   0.588880E+06   0.455614E+06   0.442568E+06   0.442306E+06   0.447128E+06  -0.602226E+00   0.441056E+06   0.441056E+06   0.229791E+01
   0.139124E-03   0.442301E+06   0.442299E+06   0.588720E+06   0.588659E+06   0.455548E+06   0.442561E+06   0.442301E+06   0.447120E+06  -0.602214E+00   0.441051E+06   0.441050E+06   0.256789E+01
   0.155474E-03   0.442294E+06   0.442292E+06   0.588459E+06   0.588383E+06   0.455467E+06   0.442553E+06   0.442294E+06   0.447110E+06  -0.602200E+00   0.441043E+06   0.441043E+06   0.286957E+01
   0.173745E-03   0.442286E+06   0.442283E+06   0.588133E+06   0.588038E+06   0.455365E+06   0.442543E+06   0.442286E+06   0.447097E+06  -0.602182E+00   0.441034E+06   0.441034E+06   0.320668E+01
   0.194163E-03   0.442276E+06   0.442272E+06   0.587726E+06   0.587607E+06   0.455238E+06   0.442530E+06   0.442275E+06   0.447081E+06  -0.602159E+00   0.441023E+06   0.441023E+06   0.358335E+01
   0.216981E-03   0.442263E+06   0.442259E+06   0.587218E+06   0.587070E+06   0.455080E+06   0.442514E+06   0.442262E+06   0.447061E+06  -0.602131E+00   0.441009E+06   0.441009E+06   0.400421E+01
   0.242480E-03   0.442247E+06   0.442242E+06   0.586585E+06   0.586400E+06   0.454882E+06   0.442494E+06   0.442246E+06   0.447036E+06  -0.602096E+00   0.440992E+06   0.440991E+06   0.447444E+01
   0.270976E-03   0.442226E+06   0.442220E+06   0.585794E+06   0.585564E+06   0.454635E+06   0.442470E+06   0.442226E+06   0.447005E+06  -0.602052E+00   0.440970E+06   0.440969E+06   0.499979E+01
