#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.421345E+06   0.421345E+06   0.561550E+06   0.561535E+06   0.435379E+06   0.421596E+06   0.421345E+06   0.425735E+06  -0.602175E+00   0.420192E+06   0.420192E+06   0.124704E+01
   0.798228E-04   0.421344E+06   0.421343E+06   0.561487E+06   0.561469E+06   0.435359E+06   0.421594E+06   0.421344E+06   0.425732E+06  -0.602171E+00   0.420191E+06   0.420191E+06   0.139358E+01
   0.892035E-04   0.421342E+06   0.421341E+06   0.561409E+06   0.561386E+06   0.435333E+06   0.421592E+06   0.421342E+06   0.425730E+06  -0.602167E+00   0.420189E+06   0.420189E+06   0.155734E+01
   0.996866E-04   0.421339E+06   0.421339E+06   0.561311E+06   0.561282E+06   0.435301E+06   0.421589E+06   0.421339E+06   0.425726E+06  -0.602161E+00   0.420186E+06   0.420186E+06   0.174034E+01
   0.111402E-03   0.421336E+06   0.421335E+06   0.561189E+06   0.561153E+06   0.435261E+06   0.421585E+06   0.421336E+06   0.425721E+06  -0.602155E+00   0.420183E+06   0.420183E+06   0.194483E+01
   0.124493E-03   0.421333E+06   0.421331E+06   0.561037E+06   0.560992E+06   0.435211E+06   0.421581E+06   0.421332E+06   0.425716E+06  -0.602146E+00   0.420179E+06   0.420179E+06   0.217334E+01
   0.139124E-03   0.421328E+06   0.421326E+06   0.560847E+06   0.560790E+06   0.435149E+06   0.421575E+06   0.421328E+06   0.425708E+06  -0.602135E+00   0.420174E+06   0.420174E+06   0.242869E+01
   0.155474E-03   0.421322E+06   0.421320E+06   0.560609E+06   0.560539E+06   0.435071E+06   0.421568E+06   0.421322E+06   0.425699E+06  -0.602122E+00   0.420168E+06   0.420167E+06   0.271403E+01
   0.173745E-03   0.421315E+06   0.421312E+06   0.560313E+06   0.560225E+06   0.434974E+06   0.421559E+06   0.421314E+06   0.425688E+06  -0.602105E+00   0.420160E+06   0.420159E+06   0.303287E+01
   0.194163E-03   0.421306E+06   0.421303E+06   0.559943E+06   0.559833E+06   0.434853E+06   0.421547E+06   0.421305E+06   0.425674E+06  -0.602085E+00   0.420150E+06   0.420149E+06   0.338913E+01
   0.216981E-03   0.421294E+06   0.421291E+06   0.559481E+06   0.559344E+06   0.434701E+06   0.421533E+06   0.421294E+06   0.425657E+06  -0.602059E+00   0.420138E+06   0.420137E+06   0.378719E+01
   0.242480E-03   0.421280E+06   0.421275E+06   0.558905E+06   0.558734E+06   0.434512E+06   0.421516E+06   0.421279E+06   0.425635E+06  -0.602026E+00   0.420122E+06   0.420122E+06   0.423195E+01
   0.270976E-03   0.421262E+06   0.421256E+06   0.558186E+06   0.557973E+06   0.434276E+06   0.421494E+06   0.421261E+06   0.425608E+06  -0.601986E+00   0.420103E+06   0.420102E+06   0.472886E+01
   0.302821E-03   0.421240E+06   0.421233E+06   0.557289E+06   0.557024E+06   0.433982E+06   0.421467E+06   0.421239E+06   0.425574E+06  -0.601935E+00   0.420079E+06   0.420078E+06   0.528399E+01
   0.338408E-03   0.421212E+06   0.421203E+06   0.556172E+06   0.555841E+06   0.433614E+06   0.421433E+06   0.421211E+06   0.425532E+06  -0.601872E+00   0.420049E+06   0.420048E+06   0.590412E+01
   0.378178E-03   0.421177E+06   0.421166E+06   0.554778E+06   0.554366E+06   0.433156E+06   0.421390E+06   0.421176E+06   0.425479E+06  -0.601793E+00   0.420012E+06   0.420010E+06   0.659681E+01
   0.422621E-03   0.421134E+06   0.421120E+06   0.553042E+06   0.552530E+06   0.432585E+06   0.421337E+06   0.421132E+06   0.425413E+06  -0.601695E+00   0.419966E+06   0.419964E+06   0.737043E+01
   0.472287E-03   0.421080E+06   0.421063E+06   0.550882E+06   0.550245E+06   0.431873E+06   0.421271E+06   0.421078E+06   0.425331E+06  -0.601573E+00   0.419908E+06   0.419905E+06   0.823433E+01
   0.527790E-03   0.421013E+06   0.420991E+06   0.548194E+06   0.547403E+06   0.430986E+06   0.421188E+06   0.421010E+06   0.425228E+06  -0.601420E+00   0.419836E+06   0.419832E+06   0.919886E+01
   0.589815E-03   0.420929E+06   0.420902E+06   0.544853E+06   0.543872E+06   0.429881E+06   0.421085E+06   0.420925E+06   0.425101E+06  -0.601230E+00   0.419745E+06   0.419741E+06   0.102755E+02
   0.659130E-03   0.420824E+06   0.420790E+06   0.540707E+06   0.539493E+06   0.428507E+06   0.420957E+06   0.420819E+06   0.424942E+06  -0.600993E+00   0.419633E+06   0.419627E+06   0.114769E+02
   0.736590E-03   0.420693E+06   0.420651E+06   0.535569E+06   0.534069E+06   0.426799E+06   0.420797E+06   0.420688E+06   0.424744E+06  -0.600698E+00   0.419493E+06   0.419486E+06   0.128172E+02
   0.823153E-03   0.420530E+06   0.420478E+06   0.529213E+06   0.527366E+06   0.424678E+06   0.420598E+06   0.420523E+06   0.424498E+06  -0.600331E+00   0.419318E+06   0.419309E+06   0.143116E+02
   0.919889E-03   0.420328E+06   0.420262E+06   0.521370E+06   0.519103E+06   0.422048E+06   0.420350E+06   0.420319E+06   0.424192E+06  -0.599874E+00   0.419100E+06   0.419089E+06   0.159770E+02
   0.102799E-02   0.420075E+06   0.419993E+06   0.511721E+06   0.508951E+06   0.418795E+06   0.420041E+06   0.420064E+06   0.423813E+06  -0.599308E+00   0.418829E+06   0.418816E+06   0.178317E+02
   0.114880E-02   0.419761E+06   0.419659E+06   0.499895E+06   0.496530E+06   0.414778E+06   0.419658E+06   0.419747E+06   0.423342E+06  -0.598605E+00   0.418491E+06   0.418475E+06   0.198956E+02
   0.128381E-02   0.419370E+06   0.419243E+06   0.485470E+06   0.481410E+06   0.409832E+06   0.419183E+06   0.419353E+06   0.422761E+06  -0.597736E+00   0.418072E+06   0.418052E+06   0.221898E+02
   0.143468E-02   0.418886E+06   0.418728E+06   0.467979E+06   0.463125E+06   0.403776E+06   0.418595E+06   0.418865E+06   0.422044E+06  -0.596663E+00   0.417554E+06   0.417528E+06   0.247369E+02
   0.160328E-02   0.418286E+06   0.418088E+06   0.446929E+06   0.441192E+06   0.396373E+06   0.417868E+06   0.418259E+06   0.421162E+06  -0.595342E+00   0.416909E+06   0.416877E+06   0.275605E+02
   0.179170E-02   0.417543E+06   0.417297E+06   0.421837E+06   0.415154E+06   0.387383E+06   0.416971E+06   0.417510E+06   0.420080E+06  -0.593721E+00   0.416112E+06   0.416072E+06   0.306848E+02
   0.200226E-02   0.416627E+06   0.416319E+06   0.392283E+06   0.384646E+06   0.376544E+06   0.415870E+06   0.416586E+06   0.418761E+06  -0.591740E+00   0.415127E+06   0.415078E+06   0.341342E+02
   0.223756E-02   0.415500E+06   0.415116E+06   0.358007E+06   0.349492E+06   0.363590E+06   0.414521E+06   0.415448E+06   0.417159E+06  -0.589333E+00   0.413916E+06   0.413854E+06   0.379323E+02
   0.250052E-02   0.414117E+06   0.413639E+06   0.319024E+06   0.309838E+06   0.348276E+06   0.412877E+06   0.414053E+06   0.415228E+06  -0.586424E+00   0.412429E+06   0.412353E+06   0.421016E+02
   0.279438E-02   0.412429E+06   0.411833E+06   0.275796E+06   0.266322E+06   0.330422E+06   0.410884E+06   0.412349E+06   0.412917E+06  -0.582937E+00   0.410613E+06   0.410519E+06   0.466618E+02
   0.312277E-02   0.410379E+06   0.409636E+06   0.229414E+06   0.220239E+06   0.309962E+06   0.408485E+06   0.410278E+06   0.410176E+06  -0.578793E+00   0.408407E+06   0.408291E+06   0.516298E+02
   0.348976E-02   0.407903E+06   0.406979E+06   0.181761E+06   0.173674E+06   0.287016E+06   0.405620E+06   0.407778E+06   0.406959E+06  -0.573923E+00   0.405744E+06   0.405600E+06   0.570181E+02
   0.389987E-02   0.404936E+06   0.403786E+06   0.135574E+06   0.129483E+06   0.261966E+06   0.402228E+06   0.404780E+06   0.403227E+06  -0.568266E+00   0.402552E+06   0.402375E+06   0.628359E+02
   0.435818E-02   0.401410E+06   0.399981E+06   0.942755E+05   0.909985E+05   0.235518E+06   0.398254E+06   0.401216E+06   0.398949E+06  -0.561785E+00   0.398763E+06   0.398546E+06   0.690891E+02
   0.487035E-02   0.397259E+06   0.395485E+06   0.614024E+05   0.613306E+05   0.208717E+06   0.393653E+06   0.397019E+06   0.394105E+06  -0.554465E+00   0.394311E+06   0.394045E+06   0.757833E+02
   0.492476E-02   0.396807E+06   0.394995E+06   0.586943E+05   0.589354E+05   0.206066E+06   0.393157E+06   0.396562E+06   0.393589E+06  -0.553687E+00   0.393827E+06   0.393555E+06   0.764773E+02
