#           k/h    P           
    0.10000E-03    0.14251E+03
    0.10202E-03    0.14530E+03
    0.10408E-03    0.14814E+03
    0.10618E-03    0.15104E+03
    0.10833E-03    0.15400E+03
    0.11052E-03    0.15701E+03
    0.11275E-03    0.16009E+03
    0.11503E-03    0.16322E+03
    0.11735E-03    0.16642E+03
    0.11972E-03    0.16968E+03
    0.12214E-03    0.17300E+03
    0.12461E-03    0.17638E+03
    0.12712E-03    0.17984E+03
    0.12969E-03    0.18336E+03
    0.13231E-03    0.18695E+03
    0.13499E-03    0.19061E+03
    0.13771E-03    0.19434E+03
    0.14049E-03    0.19814E+03
    0.14333E-03    0.20202E+03
    0.14623E-03    0.20597E+03
    0.14918E-03    0.21000E+03
    0.15220E-03    0.21411E+03
    0.15527E-03    0.21830E+03
    0.15841E-03    0.22257E+03
    0.16161E-03    0.22693E+03
    0.16487E-03    0.23137E+03
    0.16820E-03    0.23589E+03
    0.17160E-03    0.24051E+03
    0.17507E-03    0.24521E+03
    0.17860E-03    0.25001E+03
    0.18221E-03    0.25490E+03
    0.18589E-03    0.25988E+03
    0.18965E-03    0.26497E+03
    0.19348E-03    0.27015E+03
    0.19739E-03    0.27543E+03
    0.20138E-03    0.28082E+03
    0.20544E-03    0.28631E+03
    0.20959E-03    0.29191E+03
    0.21383E-03    0.29761E+03
    0.21815E-03    0.30343E+03
    0.22255E-03    0.30936E+03
    0.22705E-03    0.31541E+03
    0.23164E-03    0.32157E+03
    0.23632E-03    0.32785E+03
    0.24109E-03    0.33426E+03
    0.24596E-03    0.34079E+03
    0.25093E-03    0.34745E+03
    0.25600E-03    0.35423E+03
    0.26117E-03    0.36115E+03
    0.26645E-03    0.36820E+03
    0.27183E-03    0.37539E+03
    0.27732E-03    0.38272E+03
    0.28292E-03    0.39019E+03
    0.28864E-03    0.39781E+03
    0.29447E-03    0.40557E+03
    0.30042E-03    0.41348E+03
    0.30649E-03    0.42155E+03
    0.31268E-03    0.42977E+03
    0.31899E-03    0.43815E+03
    0.32544E-03    0.44669E+03
    0.33201E-03    0.45540E+03
    0.33872E-03    0.46427E+03
    0.34556E-03    0.47332E+03
    0.35254E-03    0.48254E+03
    0.35966E-03    0.49194E+03
    0.36693E-03    0.50152E+03
    0.37434E-03    0.51128E+03
    0.38190E-03    0.52124E+03
    0.38962E-03    0.53138E+03
    0.39749E-03    0.54172E+03
    0.40552E-03    0.55225E+03
    0.41371E-03    0.56299E+03
