#           k/h    P           
    0.10000E-03    0.17640E+02
    0.10202E-03    0.17985E+02
    0.10408E-03    0.18337E+02
    0.10618E-03    0.18697E+02
    0.10833E-03    0.19063E+02
    0.11052E-03    0.19436E+02
    0.11275E-03    0.19817E+02
    0.11503E-03    0.20205E+02
    0.11735E-03    0.20600E+02
    0.11972E-03    0.21004E+02
    0.12214E-03    0.21415E+02
    0.12461E-03    0.21835E+02
    0.12712E-03    0.22262E+02
    0.12969E-03    0.22698E+02
    0.13231E-03    0.23143E+02
    0.13499E-03    0.23596E+02
    0.13771E-03    0.24058E+02
    0.14049E-03    0.24529E+02
    0.14333E-03    0.25009E+02
    0.14623E-03    0.25499E+02
    0.14918E-03    0.25998E+02
    0.15220E-03    0.26507E+02
    0.15527E-03    0.27026E+02
    0.15841E-03    0.27555E+02
    0.16161E-03    0.28095E+02
    0.16487E-03    0.28645E+02
    0.16820E-03    0.29205E+02
    0.17160E-03    0.29777E+02
    0.17507E-03    0.30360E+02
    0.17860E-03    0.30954E+02
    0.18221E-03    0.31560E+02
    0.18589E-03    0.32178E+02
    0.18965E-03    0.32808E+02
    0.19348E-03    0.33450E+02
    0.19739E-03    0.34105E+02
    0.20138E-03    0.34772E+02
    0.20544E-03    0.35453E+02
    0.20959E-03    0.36147E+02
    0.21383E-03    0.36854E+02
    0.21815E-03    0.37575E+02
    0.22255E-03    0.38310E+02
    0.22705E-03    0.39060E+02
    0.23164E-03    0.39824E+02
    0.23632E-03    0.40603E+02
    0.24109E-03    0.41398E+02
    0.24596E-03    0.42208E+02
    0.25093E-03    0.43033E+02
    0.25600E-03    0.43875E+02
    0.26117E-03    0.44733E+02
    0.26645E-03    0.45608E+02
    0.27183E-03    0.46500E+02
    0.27732E-03    0.47409E+02
    0.28292E-03    0.48336E+02
    0.28864E-03    0.49282E+02
    0.29447E-03    0.50245E+02
    0.30042E-03    0.51227E+02
    0.30649E-03    0.52229E+02
    0.31268E-03    0.53250E+02
    0.31899E-03    0.54291E+02
    0.32544E-03    0.55352E+02
    0.33201E-03    0.56433E+02
    0.33872E-03    0.57536E+02
    0.34556E-03    0.58660E+02
    0.35254E-03    0.59806E+02
    0.35966E-03    0.60974E+02
    0.36693E-03    0.62165E+02
    0.37434E-03    0.63379E+02
    0.38190E-03    0.64617E+02
    0.38962E-03    0.65878E+02
    0.39749E-03    0.67164E+02
    0.40552E-03    0.68475E+02
    0.41371E-03    0.69811E+02
    0.42207E-03    0.71174E+02
    0.43060E-03    0.72562E+02
    0.43929E-03    0.73978E+02
    0.44817E-03    0.75420E+02
    0.45722E-03    0.76891E+02
    0.46646E-03    0.78390E+02
    0.47588E-03    0.79918E+02
    0.48550E-03    0.81476E+02
    0.49530E-03    0.83063E+02
    0.50531E-03    0.84681E+02
    0.51552E-03    0.86331E+02
    0.52593E-03    0.88011E+02
    0.53656E-03    0.89725E+02
    0.54739E-03    0.91471E+02
    0.55845E-03    0.93251E+02
    0.56973E-03    0.95065E+02
    0.58124E-03    0.96913E+02
    0.59299E-03    0.98797E+02
    0.60496E-03    0.10072E+03
    0.61719E-03    0.10267E+03
    0.62965E-03    0.10467E+03
    0.64237E-03    0.10670E+03
    0.65535E-03    0.10877E+03
    0.66859E-03    0.11088E+03
    0.68210E-03    0.11303E+03
    0.69588E-03    0.11522E+03
    0.70993E-03    0.11746E+03
    0.72427E-03    0.11973E+03
    0.73891E-03    0.12205E+03
    0.75383E-03    0.12441E+03
    0.76906E-03    0.12682E+03
    0.78460E-03    0.12927E+03
    0.80045E-03    0.13177E+03
    0.81662E-03    0.13432E+03
    0.83311E-03    0.13691E+03
    0.84994E-03    0.13955E+03
    0.86711E-03    0.14224E+03
    0.88463E-03    0.14498E+03
    0.90250E-03    0.14778E+03
    0.92073E-03    0.15062E+03
    0.93933E-03    0.15352E+03
    0.95831E-03    0.15647E+03
    0.97767E-03    0.15947E+03
    0.99742E-03    0.16254E+03
    0.10176E-02    0.16565E+03
    0.10381E-02    0.16883E+03
    0.10591E-02    0.17206E+03
    0.10805E-02    0.17535E+03
    0.11023E-02    0.17871E+03
    0.11246E-02    0.18212E+03
    0.11473E-02    0.18559E+03
    0.11705E-02    0.18913E+03
    0.11941E-02    0.19274E+03
    0.12182E-02    0.19640E+03
    0.12429E-02    0.20014E+03
    0.12680E-02    0.20394E+03
    0.12936E-02    0.20780E+03
    0.13197E-02    0.21174E+03
    0.13464E-02    0.21575E+03
    0.13736E-02    0.21983E+03
    0.14013E-02    0.22398E+03
    0.14296E-02    0.22820E+03
    0.14585E-02    0.23250E+03
    0.14880E-02    0.23687E+03
    0.15180E-02    0.24132E+03
    0.15487E-02    0.24584E+03
    0.15800E-02    0.25044E+03
    0.16119E-02    0.25513E+03
    0.16445E-02    0.25989E+03
    0.16777E-02    0.26473E+03
    0.17116E-02    0.26966E+03
    0.17462E-02    0.27467E+03
    0.17814E-02    0.27976E+03
    0.18174E-02    0.28494E+03
    0.18541E-02    0.29020E+03
    0.18916E-02    0.29556E+03
    0.19298E-02    0.30100E+03
    0.19688E-02    0.30653E+03
    0.20086E-02    0.31215E+03
    0.20491E-02    0.31786E+03
    0.20905E-02    0.32367E+03
    0.21328E-02    0.32956E+03
    0.21758E-02    0.33556E+03
    0.22198E-02    0.34164E+03
    0.22646E-02    0.34783E+03
    0.23104E-02    0.35411E+03
    0.23571E-02    0.36049E+03
    0.24047E-02    0.36696E+03
    0.24533E-02    0.37354E+03
    0.25028E-02    0.38022E+03
    0.25534E-02    0.38700E+03
    0.26050E-02    0.39388E+03
    0.26576E-02    0.40087E+03
    0.27113E-02    0.40795E+03
    0.27660E-02    0.41515E+03
    0.28219E-02    0.42244E+03
    0.28789E-02    0.42985E+03
    0.29371E-02    0.43736E+03
    0.29964E-02    0.44497E+03
    0.30569E-02    0.45270E+03
    0.31187E-02    0.46053E+03
    0.31817E-02    0.46847E+03
    0.32460E-02    0.47651E+03
    0.33115E-02    0.48467E+03
    0.33784E-02    0.49293E+03
    0.34467E-02    0.50131E+03
    0.35163E-02    0.50979E+03
    0.35874E-02    0.51838E+03
    0.36598E-02    0.52708E+03
    0.37338E-02    0.53589E+03
    0.38092E-02    0.54481E+03
    0.38861E-02    0.55384E+03
    0.39646E-02    0.56298E+03
    0.40447E-02    0.57222E+03
    0.41264E-02    0.58157E+03
    0.42098E-02    0.59103E+03
    0.42948E-02    0.60060E+03
    0.43816E-02    0.61027E+03
    0.44701E-02    0.62004E+03
    0.45604E-02    0.62992E+03
    0.46525E-02    0.63991E+03
    0.47465E-02    0.64999E+03
    0.48424E-02    0.66017E+03
    0.49402E-02    0.67045E+03
    0.50400E-02    0.68083E+03
    0.51419E-02    0.69131E+03
    0.52457E-02    0.70188E+03
    0.53517E-02    0.71254E+03
    0.54598E-02    0.72329E+03
    0.55701E-02    0.73413E+03
    0.56826E-02    0.74505E+03
    0.57974E-02    0.75605E+03
    0.59145E-02    0.76714E+03
    0.60340E-02    0.77830E+03
    0.61559E-02    0.78954E+03
    0.62803E-02    0.80084E+03
    0.64072E-02    0.81222E+03
    0.65366E-02    0.82366E+03
    0.66686E-02    0.83515E+03
    0.68033E-02    0.84671E+03
    0.69408E-02    0.85831E+03
    0.70810E-02    0.86996E+03
    0.72240E-02    0.88165E+03
    0.73700E-02    0.89339E+03
    0.75189E-02    0.90515E+03
    0.76708E-02    0.91694E+03
    0.78257E-02    0.92875E+03
    0.79838E-02    0.94058E+03
    0.81451E-02    0.95242E+03
    0.83096E-02    0.96426E+03
    0.84775E-02    0.97610E+03
    0.86488E-02    0.98793E+03
    0.88235E-02    0.99975E+03
    0.90017E-02    0.10115E+04
    0.91836E-02    0.10233E+04
    0.93691E-02    0.10350E+04
    0.95583E-02    0.10467E+04
    0.97514E-02    0.10583E+04
    0.99484E-02    0.10698E+04
    0.10149E-01    0.10813E+04
    0.10354E-01    0.10927E+04
    0.10564E-01    0.11040E+04
    0.10777E-01    0.11152E+04
    0.10995E-01    0.11263E+04
    0.11217E-01    0.11372E+04
    0.11443E-01    0.11481E+04
    0.11675E-01    0.11587E+04
    0.11910E-01    0.11692E+04
    0.12151E-01    0.11796E+04
    0.12397E-01    0.11898E+04
    0.12647E-01    0.11997E+04
    0.12902E-01    0.12095E+04
    0.13163E-01    0.12190E+04
    0.13429E-01    0.12284E+04
    0.13700E-01    0.12374E+04
    0.13977E-01    0.12462E+04
    0.14259E-01    0.12548E+04
    0.14547E-01    0.12630E+04
    0.14841E-01    0.12710E+04
    0.15141E-01    0.12786E+04
    0.15447E-01    0.12859E+04
    0.15759E-01    0.12928E+04
    0.16077E-01    0.12994E+04
    0.16402E-01    0.13057E+04
    0.16734E-01    0.13115E+04
    0.17072E-01    0.13169E+04
    0.17416E-01    0.13219E+04
    0.17768E-01    0.13265E+04
    0.18127E-01    0.13306E+04
    0.18493E-01    0.13343E+04
    0.18867E-01    0.13375E+04
    0.19248E-01    0.13402E+04
    0.19637E-01    0.13424E+04
    0.20034E-01    0.13441E+04
    0.20438E-01    0.13453E+04
    0.20851E-01    0.13459E+04
    0.21272E-01    0.13460E+04
    0.21702E-01    0.13455E+04
    0.22141E-01    0.13445E+04
    0.22588E-01    0.13429E+04
    0.23044E-01    0.13407E+04
    0.23510E-01    0.13380E+04
    0.23985E-01    0.13346E+04
    0.24469E-01    0.13307E+04
    0.24964E-01    0.13262E+04
    0.25468E-01    0.13211E+04
    0.25982E-01    0.13154E+04
    0.26507E-01    0.13091E+04
    0.27043E-01    0.13023E+04
    0.27589E-01    0.12949E+04
    0.28146E-01    0.12869E+04
    0.28715E-01    0.12784E+04
    0.29295E-01    0.12694E+04
    0.29887E-01    0.12598E+04
    0.30490E-01    0.12498E+04
    0.31106E-01    0.12392E+04
    0.31735E-01    0.12283E+04
    0.32376E-01    0.12169E+04
    0.33030E-01    0.12051E+04
    0.33697E-01    0.11929E+04
    0.34378E-01    0.11804E+04
    0.35072E-01    0.11676E+04
    0.35781E-01    0.11545E+04
    0.36504E-01    0.11412E+04
    0.37241E-01    0.11277E+04
    0.37993E-01    0.11140E+04
    0.38761E-01    0.11002E+04
    0.39544E-01    0.10864E+04
    0.40343E-01    0.10725E+04
    0.41158E-01    0.10586E+04
    0.41989E-01    0.10447E+04
    0.42838E-01    0.10309E+04
    0.43703E-01    0.10172E+04
    0.44586E-01    0.10036E+04
    0.45486E-01    0.99026E+03
    0.46405E-01    0.97710E+03
    0.47343E-01    0.96416E+03
    0.48299E-01    0.95148E+03
    0.49275E-01    0.93907E+03
    0.50270E-01    0.92694E+03
    0.51286E-01    0.91511E+03
    0.52322E-01    0.90357E+03
    0.53379E-01    0.89232E+03
    0.54457E-01    0.88135E+03
    0.55557E-01    0.87064E+03
    0.56680E-01    0.86018E+03
    0.57825E-01    0.84993E+03
    0.58993E-01    0.83985E+03
    0.60184E-01    0.82991E+03
    0.61400E-01    0.82006E+03
    0.62641E-01    0.81023E+03
    0.63906E-01    0.80038E+03
    0.65197E-01    0.79043E+03
    0.66514E-01    0.78034E+03
    0.67858E-01    0.77003E+03
