#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.216163E+06   0.216163E+06   0.288162E+06   0.288155E+06   0.225813E+06   0.216472E+06   0.216163E+06   0.220910E+06  -0.603944E+00   0.215321E+06   0.215321E+06   0.242684E+01
   0.798228E-04   0.216163E+06   0.216162E+06   0.288147E+06   0.288138E+06   0.225807E+06   0.216471E+06   0.216163E+06   0.220909E+06  -0.603942E+00   0.215320E+06   0.215320E+06   0.271203E+01
   0.892035E-04   0.216162E+06   0.216161E+06   0.288128E+06   0.288118E+06   0.225800E+06   0.216470E+06   0.216162E+06   0.220908E+06  -0.603938E+00   0.215320E+06   0.215319E+06   0.303073E+01
   0.996866E-04   0.216161E+06   0.216160E+06   0.288106E+06   0.288092E+06   0.225791E+06   0.216469E+06   0.216161E+06   0.220907E+06  -0.603934E+00   0.215319E+06   0.215318E+06   0.338687E+01
   0.111402E-03   0.216160E+06   0.216159E+06   0.288077E+06   0.288060E+06   0.225779E+06   0.216468E+06   0.216160E+06   0.220905E+06  -0.603928E+00   0.215317E+06   0.215317E+06   0.378486E+01
   0.124493E-03   0.216159E+06   0.216157E+06   0.288041E+06   0.288020E+06   0.225765E+06   0.216466E+06   0.216158E+06   0.220902E+06  -0.603921E+00   0.215316E+06   0.215316E+06   0.422962E+01
   0.139124E-03   0.216157E+06   0.216155E+06   0.287996E+06   0.287970E+06   0.225747E+06   0.216464E+06   0.216157E+06   0.220899E+06  -0.603913E+00   0.215314E+06   0.215314E+06   0.472662E+01
   0.155474E-03   0.216155E+06   0.216153E+06   0.287940E+06   0.287908E+06   0.225724E+06   0.216461E+06   0.216154E+06   0.220896E+06  -0.603902E+00   0.215312E+06   0.215311E+06   0.528201E+01
   0.173745E-03   0.216152E+06   0.216150E+06   0.287871E+06   0.287830E+06   0.225696E+06   0.216457E+06   0.216152E+06   0.220891E+06  -0.603889E+00   0.215309E+06   0.215308E+06   0.590263E+01
   0.194163E-03   0.216149E+06   0.216146E+06   0.287784E+06   0.287733E+06   0.225661E+06   0.216453E+06   0.216148E+06   0.220885E+06  -0.603872E+00   0.215305E+06   0.215304E+06   0.659615E+01
   0.216981E-03   0.216144E+06   0.216141E+06   0.287675E+06   0.287612E+06   0.225617E+06   0.216447E+06   0.216144E+06   0.220878E+06  -0.603851E+00   0.215300E+06   0.215299E+06   0.737110E+01
   0.242480E-03   0.216139E+06   0.216135E+06   0.287539E+06   0.287460E+06   0.225562E+06   0.216440E+06   0.216138E+06   0.220869E+06  -0.603825E+00   0.215294E+06   0.215293E+06   0.823704E+01
   0.270976E-03   0.216132E+06   0.216127E+06   0.287370E+06   0.287272E+06   0.225494E+06   0.216431E+06   0.216132E+06   0.220858E+06  -0.603793E+00   0.215287E+06   0.215286E+06   0.920462E+01
   0.302821E-03   0.216124E+06   0.216118E+06   0.287159E+06   0.287036E+06   0.225408E+06   0.216420E+06   0.216123E+06   0.220843E+06  -0.603752E+00   0.215278E+06   0.215276E+06   0.102857E+02
   0.338408E-03   0.216114E+06   0.216106E+06   0.286895E+06   0.286742E+06   0.225302E+06   0.216407E+06   0.216113E+06   0.220826E+06  -0.603702E+00   0.215267E+06   0.215265E+06   0.114937E+02
   0.378178E-03   0.216101E+06   0.216091E+06   0.286566E+06   0.286374E+06   0.225169E+06   0.216390E+06   0.216100E+06   0.220804E+06  -0.603639E+00   0.215252E+06   0.215250E+06   0.128433E+02
   0.422621E-03   0.216085E+06   0.216072E+06   0.286155E+06   0.285917E+06   0.225003E+06   0.216369E+06   0.216083E+06   0.220776E+06  -0.603560E+00   0.215235E+06   0.215232E+06   0.143510E+02
   0.472287E-03   0.216065E+06   0.216049E+06   0.285643E+06   0.285346E+06   0.224796E+06   0.216342E+06   0.216063E+06   0.220742E+06  -0.603461E+00   0.215213E+06   0.215209E+06   0.160352E+02
   0.527790E-03   0.216040E+06   0.216020E+06   0.285005E+06   0.284634E+06   0.224537E+06   0.216309E+06   0.216037E+06   0.220699E+06  -0.603339E+00   0.215185E+06   0.215180E+06   0.179165E+02
