#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.209680E+07   0.209680E+07   0.278886E+07   0.278876E+07   0.210984E+07   0.209693E+07   0.209680E+07   0.210182E+07  -0.600336E+00   0.209330E+07   0.209330E+07   0.349412E+00
   0.798228E-04   0.209678E+07   0.209678E+07   0.278713E+07   0.278701E+07   0.210964E+07   0.209691E+07   0.209678E+07   0.210180E+07  -0.600330E+00   0.209328E+07   0.209328E+07   0.390459E+00
   0.892035E-04   0.209676E+07   0.209676E+07   0.278497E+07   0.278482E+07   0.210938E+07   0.209689E+07   0.209676E+07   0.210177E+07  -0.600322E+00   0.209326E+07   0.209326E+07   0.436323E+00
   0.996866E-04   0.209674E+07   0.209674E+07   0.278227E+07   0.278209E+07   0.210906E+07   0.209686E+07   0.209674E+07   0.210174E+07  -0.600313E+00   0.209324E+07   0.209324E+07   0.487569E+00
   0.111402E-03   0.209671E+07   0.209670E+07   0.277891E+07   0.277869E+07   0.210866E+07   0.209683E+07   0.209671E+07   0.210170E+07  -0.600300E+00   0.209320E+07   0.209320E+07   0.544826E+00
   0.124493E-03   0.209667E+07   0.209667E+07   0.277472E+07   0.277444E+07   0.210817E+07   0.209678E+07   0.209667E+07   0.210164E+07  -0.600285E+00   0.209316E+07   0.209316E+07   0.608795E+00
   0.139124E-03   0.209662E+07   0.209662E+07   0.276949E+07   0.276915E+07   0.210754E+07   0.209673E+07   0.209662E+07   0.210158E+07  -0.600266E+00   0.209311E+07   0.209311E+07   0.680258E+00
   0.155474E-03   0.209656E+07   0.209656E+07   0.276298E+07   0.276255E+07   0.210677E+07   0.209666E+07   0.209656E+07   0.210150E+07  -0.600243E+00   0.209305E+07   0.209305E+07   0.760087E+00
   0.173745E-03   0.209648E+07   0.209648E+07   0.275486E+07   0.275433E+07   0.210580E+07   0.209658E+07   0.209648E+07   0.210140E+07  -0.600213E+00   0.209297E+07   0.209297E+07   0.849252E+00
   0.194163E-03   0.209639E+07   0.209638E+07   0.274476E+07   0.274409E+07   0.210459E+07   0.209647E+07   0.209639E+07   0.210128E+07  -0.600177E+00   0.209287E+07   0.209287E+07   0.948833E+00
   0.216981E-03   0.209627E+07   0.209626E+07   0.273219E+07   0.273136E+07   0.210308E+07   0.209634E+07   0.209627E+07   0.210113E+07  -0.600131E+00   0.209274E+07   0.209274E+07   0.106003E+01
   0.242480E-03   0.209612E+07   0.209612E+07   0.271656E+07   0.271554E+07   0.210121E+07   0.209617E+07   0.209612E+07   0.210093E+07  -0.600073E+00   0.209259E+07   0.209259E+07   0.118417E+01
   0.270976E-03   0.209594E+07   0.209593E+07   0.269717E+07   0.269590E+07   0.209887E+07   0.209597E+07   0.209594E+07   0.210069E+07  -0.600002E+00   0.209240E+07   0.209240E+07   0.132273E+01
   0.302821E-03   0.209571E+07   0.209570E+07   0.267313E+07   0.267156E+07   0.209595E+07   0.209571E+07   0.209571E+07   0.210040E+07  -0.599913E+00   0.209216E+07   0.209216E+07   0.147735E+01
   0.338408E-03   0.209542E+07   0.209541E+07   0.264338E+07   0.264145E+07   0.209232E+07   0.209539E+07   0.209542E+07   0.210002E+07  -0.599802E+00   0.209186E+07   0.209185E+07   0.164980E+01
   0.378178E-03   0.209507E+07   0.209505E+07   0.260667E+07   0.260430E+07   0.208780E+07   0.209499E+07   0.209507E+07   0.209956E+07  -0.599664E+00   0.209148E+07   0.209148E+07   0.184207E+01
   0.422621E-03   0.209462E+07   0.209461E+07   0.256148E+07   0.255859E+07   0.208219E+07   0.209450E+07   0.209462E+07   0.209899E+07  -0.599493E+00   0.209101E+07   0.209101E+07   0.205631E+01
   0.472287E-03   0.209407E+07   0.209405E+07   0.250608E+07   0.250256E+07   0.207522E+07   0.209388E+07   0.209407E+07   0.209827E+07  -0.599280E+00   0.209043E+07   0.209043E+07   0.229485E+01
   0.527790E-03   0.209338E+07   0.209336E+07   0.243846E+07   0.243422E+07   0.206659E+07   0.209311E+07   0.209338E+07   0.209738E+07  -0.599016E+00   0.208971E+07   0.208971E+07   0.256025E+01
   0.589815E-03   0.209253E+07   0.209249E+07   0.235640E+07   0.235134E+07   0.205591E+07   0.209216E+07   0.209252E+07   0.209629E+07  -0.598688E+00   0.208881E+07   0.208880E+07   0.285519E+01
   0.659130E-03   0.209147E+07   0.209142E+07   0.225755E+07   0.225157E+07   0.204274E+07   0.209097E+07   0.209146E+07   0.209493E+07  -0.598283E+00   0.208769E+07   0.208769E+07   0.318256E+01
   0.736590E-03   0.209015E+07   0.209010E+07   0.213957E+07   0.213262E+07   0.202653E+07   0.208951E+07   0.209014E+07   0.209325E+07  -0.597783E+00   0.208630E+07   0.208630E+07   0.354536E+01
   0.823153E-03   0.208852E+07   0.208845E+07   0.200039E+07   0.199245E+07   0.200666E+07   0.208769E+07   0.208851E+07   0.209120E+07  -0.597168E+00   0.208458E+07   0.208458E+07   0.394669E+01
   0.919889E-03   0.208651E+07   0.208642E+07   0.183861E+07   0.182979E+07   0.198248E+07   0.208545E+07   0.208649E+07   0.208867E+07  -0.596414E+00   0.208246E+07   0.208245E+07   0.438965E+01
   0.102799E-02   0.208402E+07   0.208392E+07   0.165408E+07   0.164460E+07   0.195310E+07   0.208270E+07   0.208401E+07   0.208560E+07  -0.595494E+00   0.207984E+07   0.207983E+07   0.487735E+01
   0.114880E-02   0.208097E+07   0.208084E+07   0.144865E+07   0.143892E+07   0.191777E+07   0.207932E+07   0.208095E+07   0.208186E+07  -0.594376E+00   0.207662E+07   0.207661E+07   0.541274E+01
   0.128381E-02   0.207724E+07   0.207707E+07   0.122699E+07   0.121765E+07   0.187557E+07   0.207519E+07   0.207721E+07   0.207734E+07  -0.593025E+00   0.207267E+07   0.207266E+07   0.599861E+01
   0.143468E-02   0.207269E+07   0.207248E+07   0.997424E+06   0.989298E+06   0.182574E+07   0.207018E+07   0.207266E+07   0.207193E+07  -0.591405E+00   0.206785E+07   0.206784E+07   0.663754E+01
   0.160328E-02   0.206716E+07   0.206690E+07   0.772204E+06   0.766245E+06   0.176771E+07   0.206412E+07   0.206712E+07   0.206548E+07  -0.589476E+00   0.206201E+07   0.206199E+07   0.733197E+01
   0.179170E-02   0.206050E+07   0.206018E+07   0.566852E+06   0.563895E+06   0.170123E+07   0.205686E+07   0.206046E+07   0.205785E+07  -0.587200E+00   0.205496E+07   0.205494E+07   0.808435E+01
   0.200226E-02   0.205253E+07   0.205213E+07   0.397713E+06   0.398109E+06   0.162656E+07   0.204820E+07   0.205247E+07   0.204890E+07  -0.584536E+00   0.204653E+07   0.204650E+07   0.889747E+01
   0.223756E-02   0.204305E+07   0.204255E+07   0.277383E+06   0.280568E+06   0.154467E+07   0.203798E+07   0.204298E+07   0.203847E+07  -0.581448E+00   0.203652E+07   0.203649E+07   0.977491E+01
   0.250052E-02   0.203187E+07   0.203125E+07   0.208663E+06   0.212939E+06   0.145731E+07   0.202603E+07   0.203178E+07   0.202639E+07  -0.577894E+00   0.202476E+07   0.202471E+07   0.107215E+02
   0.279438E-02   0.201881E+07   0.201803E+07   0.179896E+06   0.182847E+06   0.136695E+07   0.201216E+07   0.201869E+07   0.201248E+07  -0.573832E+00   0.201106E+07   0.201101E+07   0.117435E+02
   0.312277E-02   0.200366E+07   0.200269E+07   0.166724E+06   0.166568E+06   0.127644E+07   0.199623E+07   0.200352E+07   0.199652E+07  -0.569213E+00   0.199528E+07   0.199521E+07   0.128484E+02
   0.348976E-02   0.198624E+07   0.198504E+07   0.144418E+06   0.141744E+06   0.118838E+07   0.197807E+07   0.198606E+07   0.197832E+07  -0.563977E+00   0.197725E+07   0.197717E+07   0.140439E+02
   0.389987E-02   0.196636E+07   0.196487E+07   0.106443E+06   0.104373E+06   0.110432E+07   0.195750E+07   0.196614E+07   0.195769E+07  -0.558064E+00   0.195682E+07   0.195673E+07   0.153369E+02
   0.435818E-02   0.194383E+07   0.194199E+07   0.708823E+05   0.718739E+05   0.102421E+07   0.193435E+07   0.194356E+07   0.193447E+07  -0.551416E+00   0.193382E+07   0.193371E+07   0.167329E+02
   0.487035E-02   0.191847E+07   0.191619E+07   0.570434E+05   0.590096E+05   0.946616E+06   0.190840E+07   0.191814E+07   0.190850E+07  -0.543981E+00   0.190805E+07   0.190791E+07   0.182367E+02
   0.492476E-02   0.191577E+07   0.191344E+07   0.567228E+05   0.585319E+05   0.938926E+06   0.190565E+07   0.191543E+07   0.190574E+07  -0.543192E+00   0.190531E+07   0.190517E+07   0.183932E+02
