#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.91195E+03    0.11882E-05    0.00000E+00    0.26292E-01    0.49404E-07    0.25896E-02   -0.40602E-07
     3    0.88814E+03    0.56272E-05    0.00000E+00    0.59441E-01    0.60100E-07    0.25901E-02   -0.68902E-07
     4    0.86304E+03    0.16230E-04    0.00000E+00    0.10141E+00    0.69325E-07    0.25321E-02   -0.96726E-07
     5    0.84514E+03    0.36655E-04    0.00000E+00    0.15142E+00    0.77357E-07    0.24535E-02   -0.12448E-06
     6    0.83419E+03    0.71240E-04    0.00000E+00    0.20882E+00    0.84383E-07    0.23686E-02   -0.15193E-06
     7    0.82871E+03    0.12496E-03    0.00000E+00    0.27296E+00    0.90584E-07    0.22834E-02   -0.17913E-06
     8    0.82696E+03    0.20331E-03    0.00000E+00    0.34301E+00    0.96091E-07    0.22005E-02   -0.20632E-06
     9    0.82835E+03    0.31244E-03    0.00000E+00    0.41845E+00    0.10101E-06    0.21205E-02   -0.23372E-06
    10    0.83210E+03    0.45868E-03    0.00000E+00    0.49840E+00    0.10541E-06    0.20439E-02   -0.26090E-06
    11    0.83766E+03    0.64927E-03    0.00000E+00    0.58235E+00    0.10938E-06    0.19720E-02   -0.28772E-06
    12    0.84523E+03    0.89147E-03    0.00000E+00    0.67008E+00    0.11292E-06    0.19033E-02   -0.31368E-06
    13    0.85380E+03    0.11929E-02    0.00000E+00    0.76002E+00    0.11614E-06    0.18398E-02   -0.33945E-06
    14    0.86330E+03    0.15611E-02    0.00000E+00    0.85176E+00    0.11902E-06    0.17792E-02   -0.36498E-06
    15    0.87356E+03    0.20050E-02    0.00000E+00    0.94455E+00    0.12164E-06    0.17222E-02   -0.39068E-06
    16    0.88491E+03    0.25335E-02    0.00000E+00    0.10387E+01    0.12400E-06    0.16677E-02   -0.41621E-06
    17    0.89684E+03    0.31556E-02    0.00000E+00    0.11327E+01    0.12612E-06    0.16161E-02   -0.44140E-06
    18    0.90897E+03    0.38783E-02    0.00000E+00    0.12256E+01    0.12804E-06    0.15674E-02   -0.46620E-06
    19    0.92243E+03    0.47153E-02    0.00000E+00    0.13181E+01    0.12978E-06    0.15218E-02   -0.49098E-06
    20    0.93607E+03    0.56710E-02    0.00000E+00    0.14088E+01    0.13133E-06    0.14778E-02   -0.51517E-06
    21    0.95007E+03    0.67562E-02    0.00000E+00    0.14967E+01    0.13272E-06    0.14362E-02   -0.53901E-06
    22    0.96439E+03    0.79807E-02    0.00000E+00    0.15817E+01    0.13397E-06    0.13965E-02   -0.56257E-06
    23    0.97903E+03    0.93541E-02    0.00000E+00    0.16632E+01    0.13509E-06    0.13588E-02   -0.58590E-06
    24    0.99397E+03    0.10885E-01    0.00000E+00    0.17397E+01    0.13607E-06    0.13230E-02   -0.60874E-06
    25    0.10092E+04    0.12583E-01    0.00000E+00    0.18115E+01    0.13695E-06    0.12890E-02   -0.63136E-06
    26    0.10247E+04    0.14458E-01    0.00000E+00    0.18786E+01    0.13772E-06    0.12563E-02   -0.65365E-06
    27    0.10405E+04    0.16519E-01    0.00000E+00    0.19400E+01    0.13839E-06    0.12249E-02   -0.67567E-06
    28    0.10564E+04    0.18775E-01    0.00000E+00    0.19945E+01    0.13897E-06    0.11951E-02   -0.69740E-06
    29    0.10727E+04    0.21236E-01    0.00000E+00    0.20416E+01    0.13946E-06    0.11667E-02   -0.71875E-06
    30    0.10891E+04    0.23908E-01    0.00000E+00    0.20821E+01    0.13988E-06    0.11393E-02   -0.73971E-06
    31    0.11057E+04    0.26803E-01    0.00000E+00    0.21149E+01    0.14022E-06    0.11129E-02   -0.76034E-06
    32    0.11225E+04    0.29927E-01    0.00000E+00    0.21394E+01    0.14049E-06    0.10876E-02   -0.78076E-06
    33    0.11394E+04    0.33291E-01    0.00000E+00    0.21541E+01    0.14070E-06    0.10636E-02   -0.80091E-06
    34    0.11566E+04    0.36899E-01    0.00000E+00    0.21600E+01    0.14085E-06    0.10404E-02   -0.82059E-06
    35    0.11739E+04    0.40762E-01    0.00000E+00    0.21570E+01    0.14095E-06    0.10180E-02   -0.83993E-06
    36    0.11914E+04    0.44887E-01    0.00000E+00    0.21438E+01    0.14099E-06    0.99640E-03   -0.85905E-06
    37    0.12090E+04    0.49280E-01    0.00000E+00    0.21197E+01    0.14099E-06    0.97573E-03   -0.87793E-06
    38    0.12268E+04    0.53950E-01    0.00000E+00    0.20851E+01    0.14094E-06    0.95579E-03   -0.89639E-06
    39    0.12448E+04    0.58899E-01    0.00000E+00    0.20395E+01    0.14084E-06    0.93656E-03   -0.91446E-06
    40    0.12629E+04    0.64133E-01    0.00000E+00    0.19820E+01    0.14071E-06    0.91806E-03   -0.93225E-06
    41    0.12812E+04    0.69663E-01    0.00000E+00    0.19119E+01    0.14054E-06    0.90028E-03   -0.94983E-06
    42    0.12997E+04    0.75493E-01    0.00000E+00    0.18302E+01    0.14034E-06    0.88309E-03   -0.96710E-06
    43    0.13183E+04    0.81627E-01    0.00000E+00    0.17373E+01    0.14011E-06    0.86635E-03   -0.98396E-06
    44    0.13370E+04    0.88063E-01    0.00000E+00    0.16316E+01    0.13984E-06    0.85017E-03   -0.10005E-05
    45    0.13559E+04    0.94811E-01    0.00000E+00    0.15119E+01    0.13955E-06    0.83464E-03   -0.10168E-05
    46    0.13750E+04    0.10188E+00    0.00000E+00    0.13789E+01    0.13923E-06    0.81963E-03   -0.10328E-05
    47    0.13942E+04    0.10927E+00    0.00000E+00    0.12337E+01    0.13889E-06    0.80501E-03   -0.10484E-05
    48    0.14136E+04    0.11697E+00    0.00000E+00    0.10750E+01    0.13852E-06    0.79084E-03   -0.10637E-05
    49    0.14331E+04    0.12499E+00    0.00000E+00    0.90160E+00    0.13813E-06    0.77719E-03   -0.10787E-05
    50    0.14529E+04    0.13335E+00    0.00000E+00    0.71426E+00    0.13772E-06    0.76397E-03   -0.10935E-05
    51    0.14727E+04    0.14204E+00    0.00000E+00    0.51385E+00    0.13730E-06    0.75110E-03   -0.11079E-05
    52    0.14929E+04    0.15104E+00    0.00000E+00    0.29934E+00    0.13685E-06    0.73862E-03   -0.11219E-05
    53    0.15133E+04    0.16037E+00    0.00000E+00    0.69584E-01    0.13639E-06    0.72656E-03   -0.11358E-05
    54    0.15337E+04    0.17003E+00    0.00000E+00   -0.17451E+00    0.13592E-06    0.71486E-03   -0.11494E-05
    55    0.15543E+04    0.18001E+00    0.00000E+00   -0.43207E+00    0.13543E-06    0.70343E-03   -0.11625E-05
    56    0.15751E+04    0.19031E+00    0.00000E+00   -0.70396E+00    0.13492E-06    0.69233E-03   -0.11754E-05
    57    0.15962E+04    0.20094E+00    0.00000E+00   -0.99116E+00    0.13441E-06    0.68161E-03   -0.11880E-05
    58    0.16175E+04    0.21189E+00    0.00000E+00   -0.12932E+01    0.13388E-06    0.67119E-03   -0.12004E-05
    59    0.16389E+04    0.22317E+00    0.00000E+00   -0.16091E+01    0.13335E-06    0.66100E-03   -0.12124E-05
    60    0.16605E+04    0.23472E+00    0.00000E+00   -0.19378E+01    0.13280E-06    0.65106E-03   -0.12240E-05
    61    0.16826E+04    0.24658E+00    0.00000E+00   -0.22785E+01    0.13225E-06    0.64140E-03   -0.12353E-05
    62    0.17047E+04    0.25872E+00    0.00000E+00   -0.26328E+01    0.13168E-06    0.63202E-03   -0.12464E-05
    63    0.17269E+04    0.27116E+00    0.00000E+00   -0.30020E+01    0.13111E-06    0.62290E-03   -0.12572E-05
    64    0.17495E+04    0.28392E+00    0.00000E+00   -0.33882E+01    0.13054E-06    0.61403E-03   -0.12678E-05
    65    0.17722E+04    0.29702E+00    0.00000E+00   -0.37923E+01    0.12995E-06    0.60539E-03   -0.12781E-05
    66    0.17951E+04    0.31041E+00    0.00000E+00   -0.42132E+01    0.12936E-06    0.59698E-03   -0.12880E-05
    67    0.18181E+04    0.32408E+00    0.00000E+00   -0.46485E+01    0.12877E-06    0.58877E-03   -0.12977E-05
    68    0.18415E+04    0.33805E+00    0.00000E+00   -0.50965E+01    0.12817E-06    0.58076E-03   -0.13071E-05
    69    0.18651E+04    0.35224E+00    0.00000E+00   -0.55544E+01    0.12756E-06    0.57293E-03   -0.13162E-05
    70    0.18891E+04    0.36667E+00    0.00000E+00   -0.60227E+01    0.12696E-06    0.56529E-03   -0.13251E-05
    71    0.19132E+04    0.38131E+00    0.00000E+00   -0.65025E+01    0.12635E-06    0.55783E-03   -0.13336E-05
    72    0.19376E+04    0.39614E+00    0.00000E+00   -0.69952E+01    0.12573E-06    0.55054E-03   -0.13418E-05
    73    0.19621E+04    0.41114E+00    0.00000E+00   -0.75014E+01    0.12512E-06    0.54341E-03   -0.13497E-05
    74    0.19869E+04    0.42632E+00    0.00000E+00   -0.80204E+01    0.12450E-06    0.53644E-03   -0.13574E-05
    75    0.20119E+04    0.44171E+00    0.00000E+00   -0.85509E+01    0.12388E-06    0.52963E-03   -0.13647E-05
    76    0.20371E+04    0.45732E+00    0.00000E+00   -0.90931E+01    0.12325E-06    0.52297E-03   -0.13718E-05
    77    0.20626E+04    0.47314E+00    0.00000E+00   -0.96469E+01    0.12263E-06    0.51645E-03   -0.13785E-05
