#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.362550E+06   0.362550E+06   0.483219E+06   0.483207E+06   0.409900E+06   0.362906E+06   0.362550E+06   0.365967E+06  -0.602020E+00   0.361585E+06   0.361585E+06   0.104272E+01
   0.798228E-04   0.362549E+06   0.362549E+06   0.483172E+06   0.483158E+06   0.409869E+06   0.362905E+06   0.362549E+06   0.365965E+06  -0.602017E+00   0.361583E+06   0.361583E+06   0.116526E+01
   0.892035E-04   0.362548E+06   0.362548E+06   0.483114E+06   0.483096E+06   0.409831E+06   0.362903E+06   0.362548E+06   0.365963E+06  -0.602014E+00   0.361582E+06   0.361582E+06   0.130218E+01
   0.996866E-04   0.362546E+06   0.362546E+06   0.483041E+06   0.483019E+06   0.409783E+06   0.362901E+06   0.362546E+06   0.365961E+06  -0.602010E+00   0.361580E+06   0.361580E+06   0.145520E+01
   0.111402E-03   0.362544E+06   0.362543E+06   0.482950E+06   0.482922E+06   0.409724E+06   0.362899E+06   0.362544E+06   0.365958E+06  -0.602004E+00   0.361578E+06   0.361578E+06   0.162619E+01
   0.124493E-03   0.362542E+06   0.362541E+06   0.482837E+06   0.482802E+06   0.409650E+06   0.362896E+06   0.362541E+06   0.365954E+06  -0.601997E+00   0.361576E+06   0.361575E+06   0.181727E+01
   0.139124E-03   0.362538E+06   0.362537E+06   0.482696E+06   0.482651E+06   0.409557E+06   0.362892E+06   0.362538E+06   0.365949E+06  -0.601989E+00   0.361572E+06   0.361572E+06   0.203080E+01
   0.155474E-03   0.362534E+06   0.362533E+06   0.482519E+06   0.482464E+06   0.409442E+06   0.362887E+06   0.362534E+06   0.365943E+06  -0.601978E+00   0.361568E+06   0.361568E+06   0.226940E+01
   0.173745E-03   0.362529E+06   0.362527E+06   0.482298E+06   0.482229E+06   0.409297E+06   0.362880E+06   0.362529E+06   0.365935E+06  -0.601965E+00   0.361563E+06   0.361562E+06   0.253602E+01
   0.194163E-03   0.362523E+06   0.362520E+06   0.482023E+06   0.481937E+06   0.409117E+06   0.362873E+06   0.362522E+06   0.365926E+06  -0.601948E+00   0.361556E+06   0.361556E+06   0.283393E+01
   0.216981E-03   0.362515E+06   0.362512E+06   0.481679E+06   0.481572E+06   0.408892E+06   0.362863E+06   0.362514E+06   0.365914E+06  -0.601928E+00   0.361548E+06   0.361548E+06   0.316682E+01
   0.242480E-03   0.362505E+06   0.362501E+06   0.481250E+06   0.481116E+06   0.408611E+06   0.362851E+06   0.362504E+06   0.365899E+06  -0.601902E+00   0.361538E+06   0.361537E+06   0.353877E+01
   0.270976E-03   0.362492E+06   0.362488E+06   0.480715E+06   0.480548E+06   0.408261E+06   0.362836E+06   0.362492E+06   0.365881E+06  -0.601870E+00   0.361525E+06   0.361525E+06   0.395434E+01
   0.302821E-03   0.362477E+06   0.362471E+06   0.480047E+06   0.479839E+06   0.407823E+06   0.362817E+06   0.362476E+06   0.365858E+06  -0.601829E+00   0.361509E+06   0.361508E+06   0.441863E+01
   0.338408E-03   0.362457E+06   0.362450E+06   0.479214E+06   0.478955E+06   0.407278E+06   0.362794E+06   0.362457E+06   0.365829E+06  -0.601779E+00   0.361490E+06   0.361488E+06   0.493731E+01
   0.378178E-03   0.362433E+06   0.362424E+06   0.478176E+06   0.477853E+06   0.406598E+06   0.362764E+06   0.362432E+06   0.365793E+06  -0.601716E+00   0.361465E+06   0.361463E+06   0.551672E+01
   0.422621E-03   0.362403E+06   0.362392E+06   0.476882E+06   0.476480E+06   0.405751E+06   0.362728E+06   0.362402E+06   0.365748E+06  -0.601638E+00   0.361434E+06   0.361432E+06   0.616390E+01
   0.472287E-03   0.362365E+06   0.362352E+06   0.475271E+06   0.474771E+06   0.404695E+06   0.362682E+06   0.362364E+06   0.365692E+06  -0.601541E+00   0.361395E+06   0.361393E+06   0.688668E+01
   0.527790E-03   0.362318E+06   0.362301E+06   0.473266E+06   0.472644E+06   0.403381E+06   0.362625E+06   0.362316E+06   0.365623E+06  -0.601419E+00   0.361347E+06   0.361345E+06   0.769377E+01
   0.589815E-03   0.362260E+06   0.362238E+06   0.470772E+06   0.470001E+06   0.401745E+06   0.362554E+06   0.362257E+06   0.365536E+06  -0.601267E+00   0.361287E+06   0.361284E+06   0.859484E+01
   0.659130E-03   0.362186E+06   0.362160E+06   0.467674E+06   0.466718E+06   0.399713E+06   0.362466E+06   0.362183E+06   0.365428E+06  -0.601079E+00   0.361213E+06   0.361208E+06   0.960059E+01
   0.736590E-03   0.362095E+06   0.362062E+06   0.463831E+06   0.462649E+06   0.397191E+06   0.362355E+06   0.362091E+06   0.365293E+06  -0.600843E+00   0.361120E+06   0.361114E+06   0.107228E+02
   0.823153E-03   0.361981E+06   0.361940E+06   0.459071E+06   0.457612E+06   0.394065E+06   0.362218E+06   0.361977E+06   0.365126E+06  -0.600551E+00   0.361003E+06   0.360997E+06   0.119746E+02
   0.919889E-03   0.361840E+06   0.361788E+06   0.453187E+06   0.451394E+06   0.390197E+06   0.362047E+06   0.361834E+06   0.364917E+06  -0.600187E+00   0.360858E+06   0.360850E+06   0.133703E+02
   0.102799E-02   0.361663E+06   0.361599E+06   0.445935E+06   0.443737E+06   0.385423E+06   0.361834E+06   0.361656E+06   0.364659E+06  -0.599735E+00   0.360678E+06   0.360668E+06   0.149254E+02
   0.114880E-02   0.361444E+06   0.361363E+06   0.437023E+06   0.434343E+06   0.379551E+06   0.361571E+06   0.361434E+06   0.364339E+06  -0.599174E+00   0.360454E+06   0.360441E+06   0.166570E+02
