#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.99255E+03    0.13180E-05    0.00000E+00    0.29241E-01    0.55714E-07    0.27628E-02   -0.45001E-07
     3    0.97021E+03    0.62442E-05    0.00000E+00    0.65992E-01    0.67805E-07    0.27742E-02   -0.76333E-07
     4    0.94526E+03    0.18015E-04    0.00000E+00    0.11253E+00    0.78249E-07    0.27193E-02   -0.10714E-06
     5    0.92742E+03    0.40695E-04    0.00000E+00    0.16802E+00    0.87358E-07    0.26403E-02   -0.13788E-06
     6    0.91669E+03    0.79110E-04    0.00000E+00    0.23172E+00    0.95341E-07    0.25534E-02   -0.16828E-06
     7    0.91162E+03    0.13879E-03    0.00000E+00    0.30293E+00    0.10240E-06    0.24653E-02   -0.19841E-06
     8    0.91040E+03    0.22585E-03    0.00000E+00    0.38073E+00    0.10868E-06    0.23791E-02   -0.22853E-06
     9    0.91247E+03    0.34712E-03    0.00000E+00    0.46455E+00    0.11430E-06    0.22954E-02   -0.25890E-06
    10    0.91699E+03    0.50965E-03    0.00000E+00    0.55341E+00    0.11934E-06    0.22151E-02   -0.28902E-06
    11    0.92341E+03    0.72151E-03    0.00000E+00    0.64676E+00    0.12390E-06    0.21393E-02   -0.31874E-06
    12    0.93197E+03    0.99075E-03    0.00000E+00    0.74435E+00    0.12797E-06    0.20668E-02   -0.34751E-06
    13    0.94154E+03    0.13259E-02    0.00000E+00    0.84445E+00    0.13168E-06    0.19997E-02   -0.37608E-06
    14    0.95209E+03    0.17353E-02    0.00000E+00    0.94660E+00    0.13501E-06    0.19355E-02   -0.40441E-06
    15    0.96344E+03    0.22289E-02    0.00000E+00    0.10500E+01    0.13805E-06    0.18750E-02   -0.43291E-06
    16    0.97594E+03    0.28167E-02    0.00000E+00    0.11549E+01    0.14080E-06    0.18169E-02   -0.46122E-06
    17    0.98905E+03    0.35085E-02    0.00000E+00    0.12598E+01    0.14327E-06    0.17620E-02   -0.48915E-06
    18    0.10023E+04    0.43123E-02    0.00000E+00    0.13635E+01    0.14552E-06    0.17100E-02   -0.51666E-06
    19    0.10171E+04    0.52433E-02    0.00000E+00    0.14668E+01    0.14756E-06    0.16612E-02   -0.54417E-06
    20    0.10320E+04    0.63064E-02    0.00000E+00    0.15682E+01    0.14939E-06    0.16141E-02   -0.57104E-06
    21    0.10472E+04    0.75135E-02    0.00000E+00    0.16666E+01    0.15104E-06    0.15694E-02   -0.59750E-06
    22    0.10628E+04    0.88756E-02    0.00000E+00    0.17619E+01    0.15253E-06    0.15269E-02   -0.62365E-06
    23    0.10788E+04    0.10403E-01    0.00000E+00    0.18534E+01    0.15387E-06    0.14862E-02   -0.64954E-06
    24    0.10950E+04    0.12106E-01    0.00000E+00    0.19394E+01    0.15505E-06    0.14478E-02   -0.67491E-06
    25    0.11116E+04    0.13996E-01    0.00000E+00    0.20203E+01    0.15611E-06    0.14111E-02   -0.70005E-06
    26    0.11284E+04    0.16082E-01    0.00000E+00    0.20960E+01    0.15706E-06    0.13757E-02   -0.72480E-06
    27    0.11455E+04    0.18375E-01    0.00000E+00    0.21655E+01    0.15789E-06    0.13419E-02   -0.74927E-06
    28    0.11627E+04    0.20885E-01    0.00000E+00    0.22274E+01    0.15861E-06    0.13096E-02   -0.77342E-06
    29    0.11803E+04    0.23623E-01    0.00000E+00    0.22813E+01    0.15924E-06    0.12788E-02   -0.79715E-06
    30    0.11981E+04    0.26597E-01    0.00000E+00    0.23279E+01    0.15978E-06    0.12491E-02   -0.82045E-06
    31    0.12160E+04    0.29817E-01    0.00000E+00    0.23661E+01    0.16022E-06    0.12205E-02   -0.84339E-06
    32    0.12341E+04    0.33294E-01    0.00000E+00    0.23951E+01    0.16060E-06    0.11931E-02   -0.86608E-06
    33    0.12524E+04    0.37037E-01    0.00000E+00    0.24134E+01    0.16090E-06    0.11669E-02   -0.88850E-06
    34    0.12709E+04    0.41052E-01    0.00000E+00    0.24221E+01    0.16113E-06    0.11417E-02   -0.91038E-06
    35    0.12896E+04    0.45350E-01    0.00000E+00    0.24209E+01    0.16130E-06    0.11173E-02   -0.93190E-06
    36    0.13084E+04    0.49940E-01    0.00000E+00    0.24085E+01    0.16141E-06    0.10938E-02   -0.95318E-06
    37    0.13274E+04    0.54829E-01    0.00000E+00    0.23842E+01    0.16146E-06    0.10713E-02   -0.97418E-06
    38    0.13466E+04    0.60025E-01    0.00000E+00    0.23483E+01    0.16146E-06    0.10495E-02   -0.99472E-06
    39    0.13659E+04    0.65531E-01    0.00000E+00    0.23002E+01    0.16141E-06    0.10285E-02   -0.10148E-05
    40    0.13854E+04    0.71356E-01    0.00000E+00    0.22391E+01    0.16132E-06    0.10083E-02   -0.10346E-05
    41    0.14051E+04    0.77510E-01    0.00000E+00    0.21642E+01    0.16118E-06    0.98889E-03   -0.10542E-05
    42    0.14249E+04    0.83997E-01    0.00000E+00    0.20764E+01    0.16101E-06    0.97008E-03   -0.10734E-05
    43    0.14449E+04    0.90822E-01    0.00000E+00    0.19764E+01    0.16080E-06    0.95177E-03   -0.10922E-05
    44    0.14649E+04    0.97984E-01    0.00000E+00    0.18622E+01    0.16055E-06    0.93405E-03   -0.11106E-05
    45    0.14852E+04    0.10549E+00    0.00000E+00    0.17326E+01    0.16026E-06    0.91704E-03   -0.11288E-05
    46    0.15058E+04    0.11336E+00    0.00000E+00    0.15884E+01    0.15995E-06    0.90058E-03   -0.11466E-05
    47    0.15264E+04    0.12158E+00    0.00000E+00    0.14306E+01    0.15961E-06    0.88455E-03   -0.11640E-05
    48    0.15471E+04    0.13015E+00    0.00000E+00    0.12580E+01    0.15924E-06    0.86901E-03   -0.11810E-05
    49    0.15681E+04    0.13908E+00    0.00000E+00    0.10693E+01    0.15884E-06    0.85402E-03   -0.11978E-05
    50    0.15894E+04    0.14838E+00    0.00000E+00    0.86520E+00    0.15842E-06    0.83950E-03   -0.12142E-05
    51    0.16106E+04    0.15804E+00    0.00000E+00    0.64662E+00    0.15798E-06    0.82537E-03   -0.12303E-05
    52    0.16323E+04    0.16805E+00    0.00000E+00    0.41248E+00    0.15752E-06    0.81166E-03   -0.12459E-05
    53    0.16541E+04    0.17844E+00    0.00000E+00    0.16162E+00    0.15704E-06    0.79839E-03   -0.12614E-05
    54    0.16760E+04    0.18918E+00    0.00000E+00   -0.10505E+00    0.15655E-06    0.78551E-03   -0.12765E-05
    55    0.16981E+04    0.20028E+00    0.00000E+00   -0.38663E+00    0.15603E-06    0.77294E-03   -0.12912E-05
    56    0.17204E+04    0.21174E+00    0.00000E+00   -0.68402E+00    0.15550E-06    0.76073E-03   -0.13056E-05
    57    0.17430E+04    0.22357E+00    0.00000E+00   -0.99822E+00    0.15495E-06    0.74892E-03   -0.13197E-05
    58    0.17659E+04    0.23575E+00    0.00000E+00   -0.13287E+01    0.15439E-06    0.73744E-03   -0.13335E-05
    59    0.17888E+04    0.24829E+00    0.00000E+00   -0.16746E+01    0.15382E-06    0.72622E-03   -0.13468E-05
    60    0.18120E+04    0.26114E+00    0.00000E+00   -0.20348E+01    0.15324E-06    0.71527E-03   -0.13598E-05
    61    0.18357E+04    0.27433E+00    0.00000E+00   -0.24085E+01    0.15264E-06    0.70463E-03   -0.13725E-05
    62    0.18593E+04    0.28784E+00    0.00000E+00   -0.27972E+01    0.15204E-06    0.69429E-03   -0.13849E-05
    63    0.18832E+04    0.30168E+00    0.00000E+00   -0.32024E+01    0.15142E-06    0.68424E-03   -0.13970E-05
    64    0.19074E+04    0.31587E+00    0.00000E+00   -0.36259E+01    0.15080E-06    0.67445E-03   -0.14088E-05
    65    0.19317E+04    0.33043E+00    0.00000E+00   -0.40689E+01    0.15017E-06    0.66492E-03   -0.14202E-05
    66    0.19563E+04    0.34532E+00    0.00000E+00   -0.45301E+01    0.14953E-06    0.65564E-03   -0.14314E-05
    67    0.19811E+04    0.36052E+00    0.00000E+00   -0.50070E+01    0.14888E-06    0.64658E-03   -0.14422E-05
    68    0.20062E+04    0.37604E+00    0.00000E+00   -0.54981E+01    0.14823E-06    0.63773E-03   -0.14527E-05
    69    0.20315E+04    0.39181E+00    0.00000E+00   -0.60005E+01    0.14758E-06    0.62910E-03   -0.14629E-05
    70    0.20572E+04    0.40785E+00    0.00000E+00   -0.65146E+01    0.14691E-06    0.62066E-03   -0.14728E-05
    71    0.20831E+04    0.42412E+00    0.00000E+00   -0.70416E+01    0.14625E-06    0.61242E-03   -0.14823E-05
    72    0.21093E+04    0.44061E+00    0.00000E+00   -0.75827E+01    0.14558E-06    0.60437E-03   -0.14915E-05
    73    0.21356E+04    0.45729E+00    0.00000E+00   -0.81387E+01    0.14490E-06    0.59650E-03   -0.15004E-05
    74    0.21622E+04    0.47418E+00    0.00000E+00   -0.87086E+01    0.14423E-06    0.58880E-03   -0.15089E-05
    75    0.21891E+04    0.49129E+00    0.00000E+00   -0.92914E+01    0.14355E-06    0.58128E-03   -0.15172E-05
    76    0.22162E+04    0.50865E+00    0.00000E+00   -0.98871E+01    0.14286E-06    0.57392E-03   -0.15251E-05
    77    0.22436E+04    0.52623E+00    0.00000E+00   -0.10495E+02    0.14218E-06    0.56672E-03   -0.15327E-05
    78    0.22714E+04    0.54405E+00    0.00000E+00   -0.11118E+02    0.14149E-06    0.55969E-03   -0.15399E-05
    79    0.22994E+04    0.56204E+00    0.00000E+00   -0.11750E+02    0.14081E-06    0.55280E-03   -0.15469E-05
    80    0.23277E+04    0.58018E+00    0.00000E+00   -0.12393E+02    0.14012E-06    0.54607E-03   -0.15535E-05
    81    0.23562E+04    0.59843E+00    0.00000E+00   -0.13047E+02    0.13943E-06    0.53949E-03   -0.15599E-05
    82    0.23851E+04    0.61679E+00    0.00000E+00   -0.13713E+02    0.13874E-06    0.53304E-03   -0.15659E-05
    83    0.24143E+04    0.63525E+00    0.00000E+00   -0.14389E+02    0.13805E-06    0.52674E-03   -0.15716E-05
    84    0.24437E+04    0.65379E+00    0.00000E+00   -0.15074E+02    0.13736E-06    0.52057E-03   -0.15771E-05
    85    0.24734E+04    0.67239E+00    0.00000E+00   -0.15769E+02    0.13667E-06    0.51453E-03   -0.15822E-05
    86    0.25033E+04    0.69105E+00    0.00000E+00   -0.16472E+02    0.13598E-06    0.50861E-03   -0.15870E-05
    87    0.25337E+04    0.70975E+00    0.00000E+00   -0.17184E+02    0.13529E-06    0.50282E-03   -0.15915E-05
    88    0.25641E+04    0.72849E+00    0.00000E+00   -0.17903E+02    0.13460E-06    0.49713E-03   -0.15957E-05
    89    0.25950E+04    0.74725E+00    0.00000E+00   -0.18631E+02    0.13391E-06    0.49156E-03   -0.15996E-05
    90    0.26261E+04    0.76599E+00    0.00000E+00   -0.19365E+02    0.13323E-06    0.48609E-03   -0.16032E-05
    91    0.26574E+04    0.78470E+00    0.00000E+00   -0.20104E+02    0.13254E-06    0.48073E-03   -0.16065E-05
    92    0.26891E+04    0.80335E+00    0.00000E+00   -0.20849E+02    0.13186E-06    0.47547E-03   -0.16095E-05
    93    0.27210E+04    0.82195E+00    0.00000E+00   -0.21599E+02    0.13118E-06    0.47030E-03   -0.16122E-05
    94    0.27531E+04    0.84044E+00    0.00000E+00   -0.22352E+02    0.13050E-06    0.46523E-03   -0.16146E-05
    95    0.27856E+04    0.85883E+00    0.00000E+00   -0.23110E+02    0.12982E-06    0.46024E-03   -0.16167E-05
    96    0.28180E+04    0.87710E+00    0.00000E+00   -0.23872E+02    0.12915E-06    0.45535E-03   -0.16185E-05
    97    0.28510E+04    0.89523E+00    0.00000E+00   -0.24636E+02    0.12847E-06    0.45054E-03   -0.16201E-05
    98    0.28842E+04    0.91320E+00    0.00000E+00   -0.25401E+02    0.12780E-06    0.44582E-03   -0.16213E-05
    99    0.29175E+04    0.93098E+00    0.00000E+00   -0.26168E+02    0.12714E-06    0.44118E-03   -0.16222E-05
   100    0.29511E+04    0.94857E+00    0.00000E+00   -0.26935E+02    0.12647E-06    0.43661E-03   -0.16228E-05
   101    0.29850E+04    0.96601E+00    0.00000E+00   -0.27703E+02    0.12581E-06    0.43213E-03   -0.16232E-05
   102    0.30193E+04    0.98316E+00    0.00000E+00   -0.28471E+02    0.12515E-06    0.42772E-03   -0.16232E-05
   103    0.30536E+04    0.10001E+01    0.00000E+00   -0.29238E+02    0.12449E-06    0.42338E-03   -0.16230E-05
   104    0.30882E+04    0.10168E+01    0.00000E+00   -0.30002E+02    0.12384E-06    0.41912E-03   -0.16225E-05
   105    0.31230E+04    0.10332E+01    0.00000E+00   -0.30764E+02    0.12319E-06    0.41493E-03   -0.16217E-05
   106    0.31580E+04    0.10494E+01    0.00000E+00   -0.31524E+02    0.12254E-06    0.41080E-03   -0.16206E-05
   107    0.31929E+04    0.10651E+01    0.00000E+00   -0.32279E+02    0.12189E-06    0.40674E-03   -0.16192E-05
   108    0.32283E+04    0.10806E+01    0.00000E+00   -0.33031E+02    0.12125E-06    0.40275E-03   -0.16176E-05
   109    0.32638E+04    0.10957E+01    0.00000E+00   -0.33777E+02    0.12061E-06    0.39883E-03   -0.16157E-05
   110    0.32994E+04    0.11103E+01    0.00000E+00   -0.34517E+02    0.11997E-06    0.39496E-03   -0.16135E-05
   111    0.33352E+04    0.11247E+01    0.00000E+00   -0.35251E+02    0.11934E-06    0.39116E-03   -0.16110E-05
   112    0.33712E+04    0.11386E+01    0.00000E+00   -0.35979E+02    0.11871E-06    0.38741E-03   -0.16083E-05
   113    0.34074E+04    0.11521E+01    0.00000E+00   -0.36699E+02    0.11809E-06    0.38372E-03   -0.16053E-05
   114    0.34437E+04    0.11652E+01    0.00000E+00   -0.37410E+02    0.11747E-06    0.38009E-03   -0.16021E-05
   115    0.34802E+04    0.11779E+01    0.00000E+00   -0.38113E+02    0.11685E-06    0.37651E-03   -0.15985E-05
   116    0.35168E+04    0.11900E+01    0.00000E+00   -0.38806E+02    0.11623E-06    0.37299E-03   -0.15947E-05
   117    0.35537E+04    0.12017E+01    0.00000E+00   -0.39488E+02    0.11562E-06    0.36951E-03   -0.15907E-05
   118    0.35907E+04    0.12130E+01    0.00000E+00   -0.40160E+02    0.11501E-06    0.36609E-03   -0.15863E-05
   119    0.36278E+04    0.12238E+01    0.00000E+00   -0.40819E+02    0.11441E-06    0.36271E-03   -0.15818E-05
   120    0.36650E+04    0.12339E+01    0.00000E+00   -0.41466E+02    0.11381E-06    0.35939E-03   -0.15769E-05
   121    0.37023E+04    0.12437E+01    0.00000E+00   -0.42101E+02    0.11321E-06    0.35611E-03   -0.15718E-05
   122    0.37396E+04    0.12529E+01    0.00000E+00   -0.42722E+02    0.11262E-06    0.35287E-03   -0.15665E-05
   123    0.37770E+04    0.12615E+01    0.00000E+00   -0.43329E+02    0.11203E-06    0.34968E-03   -0.15609E-05
   124    0.38145E+04    0.12696E+01    0.00000E+00   -0.43919E+02    0.11144E-06    0.34654E-03   -0.15550E-05
   125    0.38519E+04    0.12771E+01    0.00000E+00   -0.44495E+02    0.11086E-06    0.34344E-03   -0.15489E-05
   126    0.38895E+04    0.12841E+01    0.00000E+00   -0.45055E+02    0.11028E-06    0.34038E-03   -0.15426E-05
   127    0.39270E+04    0.12904E+01    0.00000E+00   -0.45598E+02    0.10970E-06    0.33736E-03   -0.15360E-05
   128    0.39646E+04    0.12963E+01    0.00000E+00   -0.46124E+02    0.10913E-06    0.33438E-03   -0.15292E-05
   129    0.40022E+04    0.13015E+01    0.00000E+00   -0.46632E+02    0.10857E-06    0.33144E-03   -0.15221E-05
   130    0.40398E+04    0.13060E+01    0.00000E+00   -0.47121E+02    0.10800E-06    0.32853E-03   -0.15148E-05
   131    0.40774E+04    0.13101E+01    0.00000E+00   -0.47591E+02    0.10744E-06    0.32566E-03   -0.15072E-05
