#           k/h    P           
    0.10000E-03    0.11275E+00
    0.10202E-03    0.11496E+00
    0.10408E-03    0.11721E+00
    0.10618E-03    0.11951E+00
    0.10833E-03    0.12185E+00
    0.11052E-03    0.12424E+00
    0.11275E-03    0.12667E+00
    0.11503E-03    0.12915E+00
    0.11735E-03    0.13168E+00
    0.11972E-03    0.13426E+00
    0.12214E-03    0.13689E+00
    0.12461E-03    0.13957E+00
    0.12712E-03    0.14231E+00
    0.12969E-03    0.14509E+00
    0.13231E-03    0.14793E+00
    0.13499E-03    0.15083E+00
    0.13771E-03    0.15379E+00
    0.14049E-03    0.15680E+00
    0.14333E-03    0.15987E+00
    0.14623E-03    0.16300E+00
    0.14918E-03    0.16619E+00
    0.15220E-03    0.16945E+00
    0.15527E-03    0.17277E+00
    0.15841E-03    0.17615E+00
    0.16161E-03    0.17960E+00
    0.16487E-03    0.18312E+00
    0.16820E-03    0.18670E+00
    0.17160E-03    0.19036E+00
    0.17507E-03    0.19409E+00
    0.17860E-03    0.19789E+00
    0.18221E-03    0.20176E+00
    0.18589E-03    0.20571E+00
    0.18965E-03    0.20974E+00
    0.19348E-03    0.21385E+00
    0.19739E-03    0.21804E+00
    0.20138E-03    0.22230E+00
    0.20544E-03    0.22666E+00
    0.20959E-03    0.23110E+00
    0.21383E-03    0.23562E+00
    0.21815E-03    0.24023E+00
    0.22255E-03    0.24494E+00
    0.22705E-03    0.24973E+00
    0.23164E-03    0.25462E+00
    0.23632E-03    0.25961E+00
    0.24109E-03    0.26469E+00
    0.24596E-03    0.26987E+00
    0.25093E-03    0.27515E+00
    0.25600E-03    0.28054E+00
    0.26117E-03    0.28603E+00
    0.26645E-03    0.29163E+00
    0.27183E-03    0.29734E+00
    0.27732E-03    0.30316E+00
    0.28292E-03    0.30909E+00
    0.28864E-03    0.31514E+00
    0.29447E-03    0.32131E+00
    0.30042E-03    0.32760E+00
    0.30649E-03    0.33401E+00
    0.31268E-03    0.34054E+00
    0.31899E-03    0.34721E+00
    0.32544E-03    0.35400E+00
    0.33201E-03    0.36093E+00
    0.33872E-03    0.36799E+00
    0.34556E-03    0.37519E+00
    0.35254E-03    0.38253E+00
    0.35966E-03    0.39001E+00
    0.36693E-03    0.39764E+00
    0.37434E-03    0.40542E+00
    0.38190E-03    0.41335E+00
    0.38962E-03    0.42143E+00
    0.39749E-03    0.42967E+00
    0.40552E-03    0.43808E+00
    0.41371E-03    0.44664E+00
    0.42207E-03    0.45538E+00
    0.43060E-03    0.46428E+00
    0.43929E-03    0.47335E+00
    0.44817E-03    0.48261E+00
    0.45722E-03    0.49204E+00
    0.46646E-03    0.50166E+00
    0.47588E-03    0.51146E+00
    0.48550E-03    0.52145E+00
    0.49530E-03    0.53164E+00
    0.50531E-03    0.54203E+00
    0.51552E-03    0.55262E+00
    0.52593E-03    0.56341E+00
    0.53656E-03    0.57441E+00
    0.54739E-03    0.58563E+00
    0.55845E-03    0.59706E+00
    0.56973E-03    0.60872E+00
    0.58124E-03    0.62060E+00
    0.59299E-03    0.63271E+00
    0.60496E-03    0.64506E+00
    0.61719E-03    0.65764E+00
    0.62965E-03    0.67047E+00
    0.64237E-03    0.68354E+00
    0.65535E-03    0.69687E+00
    0.66859E-03    0.71046E+00
    0.68210E-03    0.72431E+00
    0.69588E-03    0.73842E+00
    0.70993E-03    0.75281E+00
    0.72427E-03    0.76748E+00
    0.73891E-03    0.78242E+00
    0.75383E-03    0.79766E+00
    0.76906E-03    0.81318E+00
    0.78460E-03    0.82901E+00
    0.80045E-03    0.84514E+00
    0.81662E-03    0.86158E+00
    0.83311E-03    0.87833E+00
    0.84994E-03    0.89540E+00
    0.86711E-03    0.91280E+00
    0.88463E-03    0.93054E+00
    0.90250E-03    0.94861E+00
    0.92073E-03    0.96702E+00
    0.93933E-03    0.98579E+00
    0.95831E-03    0.10049E+01
    0.97767E-03    0.10244E+01
    0.99742E-03    0.10443E+01
    0.10176E-02    0.10645E+01
    0.10381E-02    0.10851E+01
    0.10591E-02    0.11061E+01
    0.10805E-02    0.11275E+01
    0.11023E-02    0.11493E+01
    0.11246E-02    0.11715E+01
    0.11473E-02    0.11942E+01
    0.11705E-02    0.12172E+01
    0.11941E-02    0.12407E+01
    0.12182E-02    0.12646E+01
    0.12429E-02    0.12890E+01
    0.12680E-02    0.13138E+01
    0.12936E-02    0.13391E+01
    0.13197E-02    0.13649E+01
    0.13464E-02    0.13911E+01
    0.13736E-02    0.14178E+01
    0.14013E-02    0.14450E+01
    0.14296E-02    0.14728E+01
    0.14585E-02    0.15010E+01
    0.14880E-02    0.15297E+01
    0.15180E-02    0.15590E+01
    0.15487E-02    0.15887E+01
    0.15800E-02    0.16191E+01
    0.16119E-02    0.16499E+01
    0.16445E-02    0.16814E+01
    0.16777E-02    0.17134E+01
    0.17116E-02    0.17459E+01
    0.17462E-02    0.17791E+01
    0.17814E-02    0.18128E+01
    0.18174E-02    0.18471E+01
    0.18541E-02    0.18821E+01
    0.18916E-02    0.19176E+01
    0.19298E-02    0.19538E+01
    0.19688E-02    0.19906E+01
    0.20086E-02    0.20280E+01
    0.20491E-02    0.20661E+01
    0.20905E-02    0.21048E+01
    0.21328E-02    0.21442E+01
    0.21758E-02    0.21842E+01
    0.22198E-02    0.22250E+01
    0.22646E-02    0.22664E+01
    0.23104E-02    0.23085E+01
    0.23571E-02    0.23513E+01
    0.24047E-02    0.23947E+01
    0.24533E-02    0.24390E+01
    0.25028E-02    0.24839E+01
    0.25534E-02    0.25295E+01
    0.26050E-02    0.25759E+01
    0.26576E-02    0.26230E+01
    0.27113E-02    0.26709E+01
    0.27660E-02    0.27195E+01
    0.28219E-02    0.27688E+01
    0.28789E-02    0.28189E+01
    0.29371E-02    0.28698E+01
    0.29964E-02    0.29214E+01
    0.30569E-02    0.29738E+01
    0.31187E-02    0.30270E+01
    0.31817E-02    0.30810E+01
    0.32460E-02    0.31357E+01
    0.33115E-02    0.31912E+01
    0.33784E-02    0.32475E+01
    0.34467E-02    0.33046E+01
    0.35163E-02    0.33625E+01
    0.35874E-02    0.34211E+01
    0.36598E-02    0.34806E+01
    0.37338E-02    0.35408E+01
    0.38092E-02    0.36019E+01
    0.38861E-02    0.36637E+01
    0.39646E-02    0.37263E+01
    0.40447E-02    0.37897E+01
    0.41264E-02    0.38539E+01
    0.42098E-02    0.39188E+01
    0.42948E-02    0.39846E+01
    0.43816E-02    0.40511E+01
    0.44701E-02    0.41184E+01
    0.45604E-02    0.41864E+01
    0.46525E-02    0.42552E+01
    0.47465E-02    0.43248E+01
    0.48424E-02    0.43951E+01
    0.49402E-02    0.44661E+01
    0.50400E-02    0.45379E+01
    0.51419E-02    0.46103E+01
    0.52457E-02    0.46835E+01
    0.53517E-02    0.47574E+01
    0.54598E-02    0.48320E+01
    0.55701E-02    0.49072E+01
    0.56826E-02    0.49831E+01
    0.57974E-02    0.50597E+01
    0.59145E-02    0.51368E+01
    0.60340E-02    0.52146E+01
    0.61559E-02    0.52930E+01
    0.62803E-02    0.53720E+01
    0.64072E-02    0.54515E+01
    0.65366E-02    0.55315E+01
    0.66686E-02    0.56120E+01
    0.68033E-02    0.56930E+01
    0.69408E-02    0.57745E+01
    0.70810E-02    0.58564E+01
    0.72240E-02    0.59386E+01
    0.73700E-02    0.60213E+01
    0.75189E-02    0.61042E+01
    0.76708E-02    0.61875E+01
    0.78257E-02    0.62710E+01
    0.79838E-02    0.63547E+01
    0.81451E-02    0.64385E+01
    0.83096E-02    0.65225E+01
    0.84775E-02    0.66066E+01
    0.86488E-02    0.66907E+01
    0.88235E-02    0.67748E+01
    0.90017E-02    0.68588E+01
    0.91836E-02    0.69428E+01
    0.93691E-02    0.70265E+01
    0.95583E-02    0.71101E+01
    0.97514E-02    0.71934E+01
    0.99484E-02    0.72763E+01
    0.10149E-01    0.73589E+01
    0.10354E-01    0.74410E+01
    0.10564E-01    0.75226E+01
    0.10777E-01    0.76037E+01
    0.10995E-01    0.76841E+01
    0.11217E-01    0.77638E+01
    0.11443E-01    0.78427E+01
    0.11675E-01    0.79208E+01
    0.11910E-01    0.79980E+01
    0.12151E-01    0.80742E+01
    0.12397E-01    0.81493E+01
    0.12647E-01    0.82233E+01
    0.12902E-01    0.82960E+01
    0.13163E-01    0.83673E+01
    0.13429E-01    0.84372E+01
    0.13700E-01    0.85056E+01
    0.13977E-01    0.85724E+01
    0.14259E-01    0.86374E+01
    0.14547E-01    0.87006E+01
    0.14841E-01    0.87618E+01
    0.15141E-01    0.88211E+01
    0.15447E-01    0.88782E+01
    0.15759E-01    0.89331E+01
