#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.136836E+08   0.136836E+08   0.179335E+08   0.179327E+08   0.136834E+08   0.136836E+08   0.136836E+08   0.136908E+08  -0.565473E+00   0.115142E+08   0.115142E+08   0.959272E-01
   0.798228E-04   0.136834E+08   0.136834E+08   0.178565E+08   0.178555E+08   0.136827E+08   0.136833E+08   0.136834E+08   0.136905E+08  -0.565461E+00   0.115140E+08   0.115140E+08   0.107174E+00
   0.892035E-04   0.136831E+08   0.136831E+08   0.177607E+08   0.177596E+08   0.136817E+08   0.136831E+08   0.136831E+08   0.136902E+08  -0.565447E+00   0.115137E+08   0.115137E+08   0.119733E+00
   0.996866E-04   0.136827E+08   0.136827E+08   0.176419E+08   0.176404E+08   0.136805E+08   0.136827E+08   0.136827E+08   0.136897E+08  -0.565429E+00   0.115134E+08   0.115134E+08   0.133752E+00
   0.111402E-03   0.136823E+08   0.136823E+08   0.174945E+08   0.174927E+08   0.136790E+08   0.136822E+08   0.136823E+08   0.136892E+08  -0.565406E+00   0.115130E+08   0.115130E+08   0.149400E+00
   0.124493E-03   0.136817E+08   0.136817E+08   0.173120E+08   0.173098E+08   0.136771E+08   0.136817E+08   0.136817E+08   0.136886E+08  -0.565378E+00   0.115126E+08   0.115126E+08   0.166859E+00
   0.139124E-03   0.136810E+08   0.136810E+08   0.170866E+08   0.170840E+08   0.136748E+08   0.136809E+08   0.136810E+08   0.136878E+08  -0.565344E+00   0.115120E+08   0.115120E+08   0.186331E+00
   0.155474E-03   0.136802E+08   0.136802E+08   0.168091E+08   0.168058E+08   0.136718E+08   0.136800E+08   0.136802E+08   0.136868E+08  -0.565300E+00   0.115112E+08   0.115112E+08   0.208038E+00
   0.173745E-03   0.136791E+08   0.136791E+08   0.164684E+08   0.164644E+08   0.136682E+08   0.136789E+08   0.136791E+08   0.136855E+08  -0.565246E+00   0.115103E+08   0.115103E+08   0.232222E+00
   0.194163E-03   0.136778E+08   0.136778E+08   0.160520E+08   0.160472E+08   0.136636E+08   0.136776E+08   0.136778E+08   0.136840E+08  -0.565179E+00   0.115092E+08   0.115092E+08   0.259147E+00
   0.216981E-03   0.136761E+08   0.136761E+08   0.155459E+08   0.155402E+08   0.136579E+08   0.136758E+08   0.136761E+08   0.136820E+08  -0.565096E+00   0.115077E+08   0.115077E+08   0.289096E+00
   0.242480E-03   0.136740E+08   0.136740E+08   0.149350E+08   0.149283E+08   0.136509E+08   0.136737E+08   0.136740E+08   0.136797E+08  -0.564993E+00   0.115059E+08   0.115059E+08   0.322374E+00
   0.270976E-03   0.136715E+08   0.136715E+08   0.142040E+08   0.141962E+08   0.136421E+08   0.136710E+08   0.136715E+08   0.136767E+08  -0.564865E+00   0.115037E+08   0.115037E+08   0.359303E+00
   0.302821E-03   0.136683E+08   0.136683E+08   0.133388E+08   0.133299E+08   0.136311E+08   0.136677E+08   0.136683E+08   0.136730E+08  -0.564707E+00   0.115010E+08   0.115010E+08   0.400218E+00
   0.338408E-03   0.136643E+08   0.136643E+08   0.123289E+08   0.123190E+08   0.136175E+08   0.136636E+08   0.136643E+08   0.136685E+08  -0.564513E+00   0.114976E+08   0.114976E+08   0.445467E+00
   0.378178E-03   0.136594E+08   0.136594E+08   0.111707E+08   0.111600E+08   0.136006E+08   0.136585E+08   0.136594E+08   0.136630E+08  -0.564273E+00   0.114933E+08   0.114933E+08   0.495400E+00
   0.422621E-03   0.136534E+08   0.136534E+08   0.987209E+07   0.986104E+07   0.135797E+08   0.136522E+08   0.136534E+08   0.136562E+08  -0.563980E+00   0.114881E+08   0.114881E+08   0.550367E+00
   0.472287E-03   0.136459E+08   0.136459E+08   0.845776E+07   0.844709E+07   0.135538E+08   0.136445E+08   0.136459E+08   0.136479E+08  -0.563622E+00   0.114816E+08   0.114816E+08   0.610708E+00
   0.527790E-03   0.136368E+08   0.136367E+08   0.697443E+07   0.696510E+07   0.135218E+08   0.136350E+08   0.136368E+08   0.136378E+08  -0.563186E+00   0.114736E+08   0.114736E+08   0.676753E+00
   0.589815E-03   0.136255E+08   0.136255E+08   0.549396E+07   0.548702E+07   0.134825E+08   0.136233E+08   0.136255E+08   0.136255E+08  -0.562660E+00   0.114639E+08   0.114639E+08   0.748822E+00
   0.659130E-03   0.136118E+08   0.136117E+08   0.411082E+07   0.410727E+07   0.134342E+08   0.136090E+08   0.136118E+08   0.136107E+08  -0.562025E+00   0.114519E+08   0.114519E+08   0.827238E+00
   0.736590E-03   0.135951E+08   0.135950E+08   0.292986E+07   0.293014E+07   0.133752E+08   0.135917E+08   0.135951E+08   0.135929E+08  -0.561265E+00   0.114374E+08   0.114374E+08   0.912353E+00
   0.823153E-03   0.135749E+08   0.135748E+08   0.204069E+07   0.204423E+07   0.133034E+08   0.135707E+08   0.135749E+08   0.135715E+08  -0.560358E+00   0.114197E+08   0.114197E+08   0.100458E+01
   0.919889E-03   0.135505E+08   0.135504E+08   0.148126E+07   0.148621E+07   0.132170E+08   0.135454E+08   0.135505E+08   0.135460E+08  -0.559280E+00   0.113985E+08   0.113985E+08   0.110446E+01
   0.102799E-02   0.135213E+08   0.135212E+08   0.120474E+07   0.120833E+07   0.131127E+08   0.135150E+08   0.135213E+08   0.135155E+08  -0.558001E+00   0.113730E+08   0.113730E+08   0.121264E+01
   0.114880E-02   0.134864E+08   0.134862E+08   0.107831E+07   0.107837E+07   0.129886E+08   0.134787E+08   0.134864E+08   0.134791E+08  -0.556486E+00   0.113425E+08   0.113425E+08   0.132995E+01
   0.128381E-02   0.134449E+08   0.134447E+08   0.943042E+06   0.940031E+06   0.128416E+08   0.134356E+08   0.134449E+08   0.134359E+08  -0.554694E+00   0.113064E+08   0.113064E+08   0.145727E+01
   0.143468E-02   0.133958E+08   0.133955E+08   0.723168E+06   0.720583E+06   0.126694E+08   0.133845E+08   0.133957E+08   0.133848E+08  -0.552577E+00   0.112637E+08   0.112637E+08   0.159549E+01
   0.160328E-02   0.133379E+08   0.133375E+08   0.491043E+06   0.491988E+06   0.124702E+08   0.133244E+08   0.133378E+08   0.133246E+08  -0.550086E+00   0.112135E+08   0.112134E+08   0.174548E+01
   0.179170E-02   0.132699E+08   0.132694E+08   0.368869E+06   0.371291E+06   0.122427E+08   0.132540E+08   0.132698E+08   0.132541E+08  -0.547170E+00   0.111546E+08   0.111546E+08   0.190810E+01
   0.200226E-02   0.131906E+08   0.131900E+08   0.335998E+06   0.335310E+06   0.119864E+08   0.131719E+08   0.131905E+08   0.131720E+08  -0.543777E+00   0.110860E+08   0.110860E+08   0.208438E+01
   0.223756E-02   0.130986E+08   0.130979E+08   0.262893E+06   0.261247E+06   0.117019E+08   0.130769E+08   0.130985E+08   0.130770E+08  -0.539851E+00   0.110067E+08   0.110067E+08   0.227545E+01
   0.250052E-02   0.129926E+08   0.129917E+08   0.177189E+06   0.178724E+06   0.113904E+08   0.129677E+08   0.129924E+08   0.129677E+08  -0.535337E+00   0.109154E+08   0.109154E+08   0.248244E+01
   0.279438E-02   0.128712E+08   0.128701E+08   0.160132E+06   0.159494E+06   0.110532E+08   0.128429E+08   0.128710E+08   0.128430E+08  -0.530184E+00   0.108111E+08   0.108111E+08   0.270654E+01
   0.312277E-02   0.127333E+08   0.127318E+08   0.118236E+06   0.116447E+06   0.106912E+08   0.127015E+08   0.127330E+08   0.127015E+08  -0.524341E+00   0.106929E+08   0.106928E+08   0.294903E+01
   0.348976E-02   0.125776E+08   0.125758E+08   0.959741E+05   0.927649E+05   0.103041E+08   0.125421E+08   0.125772E+08   0.125422E+08  -0.517761E+00   0.105597E+08   0.105596E+08   0.321117E+01
   0.389987E-02   0.124030E+08   0.124008E+08   0.755708E+05   0.709972E+05   0.989085E+07   0.123638E+08   0.124026E+08   0.123638E+08  -0.510398E+00   0.104106E+08   0.104106E+08   0.349425E+01
   0.435818E-02   0.122086E+08   0.122059E+08   0.578768E+05   0.583834E+05   0.945071E+07   0.121655E+08   0.122081E+08   0.121655E+08  -0.502210E+00   0.102448E+08   0.102447E+08   0.379950E+01
   0.440687E-02   0.121880E+08   0.121852E+08   0.572279E+05   0.576408E+05   0.940522E+07   0.121445E+08   0.121875E+08   0.121445E+08  -0.501344E+00   0.102273E+08   0.102272E+08   0.383128E+01
   0.445611E-02   0.121672E+08   0.121644E+08   0.561785E+05   0.564527E+05   0.935946E+07   0.121233E+08   0.121667E+08   0.121234E+08  -0.500469E+00   0.102095E+08   0.102095E+08   0.386331E+01
   0.450590E-02   0.121462E+08   0.121433E+08   0.546762E+05   0.548064E+05   0.931344E+07   0.121019E+08   0.121457E+08   0.121020E+08  -0.499586E+00   0.101917E+08   0.101916E+08   0.389556E+01
