# L    TT    EE    BB    TE
2 1.18942E+03 2.46048E-06 1.27054E-06 2.58582E-02
3 1.10604E+03 8.14329E-06 2.54160E-06 5.96783E-02
4 1.04040E+03 2.03254E-05 4.23719E-06 1.02335E-01
5 9.94857E+02 4.25694E-05 6.35784E-06 1.52900E-01
6 9.64877E+02 7.90877E-05 8.90407E-06 2.10623E-01
7 9.45910E+02 1.34693E-04 1.18776E-05 2.74805E-01
8 9.34722E+02 2.14687E-04 1.52795E-05 3.44590E-01
9 9.29390E+02 3.24985E-04 1.91096E-05 4.19340E-01
10 9.28516E+02 4.71670E-04 2.33698E-05 4.98242E-01
11 9.31051E+02 6.61709E-04 2.80618E-05 5.80604E-01
12 9.36907E+02 9.02032E-04 3.31873E-05 6.66254E-01
13 9.44774E+02 1.20000E-03 3.87463E-05 7.53555E-01
14 9.54476E+02 1.56274E-03 4.47415E-05 8.42098E-01
15 9.65664E+02 1.99889E-03 5.11746E-05 9.31051E-01
16 9.78600E+02 2.51695E-03 5.80456E-05 1.02073E+00
17 9.92497E+02 3.12538E-03 6.53571E-05 1.10945E+00
18 1.00718E+03 3.83110E-03 7.31109E-05 1.19624E+00
19 1.02370E+03 4.64704E-03 8.13079E-05 1.28207E+00
20 1.04083E+03 5.57765E-03 8.99497E-05 1.36520E+00
21 1.05866E+03 6.63299E-03 9.90400E-05 1.44491E+00
22 1.07711E+03 7.82268E-03 1.08576E-04 1.52078E+00
23 1.09616E+03 9.15580E-03 1.18558E-04 1.59202E+00
24 1.11600E+03 1.06408E-02 1.28994E-04 1.65775E+00
25 1.13628E+03 1.22867E-02 1.39885E-04 1.71788E+00
26 1.15717E+03 1.41030E-02 1.51221E-04 1.77234E+00
27 1.17859E+03 1.60985E-02 1.63021E-04 1.81997E+00
28 1.20035E+03 1.82819E-02 1.75276E-04 1.85974E+00
29 1.22273E+03 2.06620E-02 1.87985E-04 1.89138E+00
30 1.24545E+03 2.32474E-02 2.01148E-04 1.91551E+00
31 1.26853E+03 2.60462E-02 2.14766E-04 1.93089E+00
32 1.29213E+03 2.90669E-02 2.28856E-04 1.93675E+00
33 1.31608E+03 3.23184E-02 2.43400E-04 1.93168E+00
34 1.34037E+03 3.58068E-02 2.58399E-04 1.91752E+00
35 1.36494E+03 3.95399E-02 2.73870E-04 1.89313E+00
36 1.38985E+03 4.35274E-02 2.89795E-04 1.85721E+00
37 1.41528E+03 4.77745E-02 3.06184E-04 1.80905E+00
38 1.44089E+03 5.22890E-02 3.23036E-04 1.74970E+00
39 1.46685E+03 5.70736E-02 3.40351E-04 1.67864E+00
40 1.49299E+03 6.21362E-02 3.58138E-04 1.59473E+00
41 1.51964E+03 6.74846E-02 3.76380E-04 1.49692E+00
42 1.54648E+03 7.31249E-02 3.95085E-04 1.38617E+00
43 1.57357E+03 7.90615E-02 4.14262E-04 1.26346E+00
44 1.60084E+03 8.52927E-02 4.33893E-04 1.12667E+00
45 1.62864E+03 9.18290E-02 4.53997E-04 9.74492E-01
46 1.65670E+03 9.86816E-02 4.74554E-04 8.08254E-01
47 1.68484E+03 1.05831E-01 4.95584E-04 6.29150E-01
48 1.71325E+03 1.13305E-01 5.17078E-04 4.35265E-01
49 1.74209E+03 1.21093E-01 5.39034E-04 2.24922E-01
50 1.77129E+03 1.29204E-01 5.61454E-04 -3.78469E-04
51 1.80039E+03 1.37639E-01 5.84337E-04 -2.39012E-01
52 1.83002E+03 1.46379E-01 6.07683E-04 -4.92875E-01
53 1.86000E+03 1.55452E-01 6.31492E-04 -7.63939E-01
54 1.89016E+03 1.64848E-01 6.55765E-04 -1.05054E+00
55 1.92040E+03 1.74559E-01 6.80492E-04 -1.35095E+00
56 1.95108E+03 1.84593E-01 7.05691E-04 -1.66692E+00
57 1.98211E+03 1.94951E-01 7.31345E-04 -1.99994E+00
58 2.01340E+03 2.05632E-01 7.57462E-04 -2.34895E+00
59 2.04478E+03 2.16636E-01 7.84042E-04 -2.71213E+00
60 2.07633E+03 2.27929E-01 8.11086E-04 -3.08894E+00
61 2.10850E+03 2.39528E-01 8.38584E-04 -3.47947E+00
62 2.14075E+03 2.51415E-01 8.66545E-04 -3.88503E+00
63 2.17327E+03 2.63591E-01 8.94952E-04 -4.30685E+00
64 2.20622E+03 2.76107E-01 9.23884E-04 -4.74651E+00
65 2.23926E+03 2.88956E-01 9.53165E-04 -5.20486E+00
66 2.27265E+03 3.02102E-01 9.82970E-04 -5.68088E+00
67 2.30630E+03 3.15536E-01 1.01321E-03 -6.17228E+00
68 2.34030E+03 3.29268E-01 1.04398E-03 -6.67757E+00
69 2.37448E+03 3.43244E-01 1.07518E-03 -7.19440E+00
70 2.40909E+03 3.57465E-01 1.10682E-03 -7.72304E+00
71 2.44396E+03 3.71922E-01 1.13890E-03 -8.26443E+00
72 2.47901E+03 3.86580E-01 1.17151E-03 -8.81929E+00
73 2.51433E+03 4.01439E-01 1.20454E-03 -9.38917E+00
74 2.54990E+03 4.16491E-01 1.23802E-03 -9.97305E+00
75 2.58574E+03 4.31769E-01 1.27193E-03 -1.05692E+01
76 2.62184E+03 4.47292E-01 1.30637E-03 -1.11784E+01
77 2.65820E+03 4.63034E-01 1.34125E-03 -1.17998E+01
78 2.69491E+03 4.79003E-01 1.37665E-03 -1.24344E+01
79 2.73179E+03 4.95156E-01 1.41240E-03 -1.30795E+01
80 2.76912E+03 5.11475E-01 1.44876E-03 -1.37359E+01
81 2.80661E+03 5.27916E-01 1.48547E-03 -1.44028E+01
82 2.84446E+03 5.44479E-01 1.52270E-03 -1.50811E+01
83 2.88257E+03 5.61165E-01 1.56046E-03 -1.57698E+01
84 2.92103E+03 5.77947E-01 1.59857E-03 -1.64673E+01
85 2.95966E+03 5.94825E-01 1.63729E-03 -1.71753E+01
