# L    TT    EE    BB    TE
2 8.94688E+02 4.11793E-06 2.90016E-06 2.69944E-02
3 8.77434E+02 1.15734E-05 5.80112E-06 6.08250E-02
4 8.56920E+02 2.63300E-05 9.67044E-06 1.03684E-01
5 8.42254E+02 5.21511E-05 1.45083E-05 1.54801E-01
6 8.33632E+02 9.35063E-05 2.03162E-05 2.13508E-01
7 8.29868E+02 1.55526E-04 2.70960E-05 2.79167E-01
8 8.29418E+02 2.43873E-04 3.48484E-05 3.50922E-01
9 8.31821E+02 3.64881E-04 4.35753E-05 4.28270E-01
10 8.36326E+02 5.25080E-04 5.32784E-05 5.10291E-01
11 8.42493E+02 7.31953E-04 6.39596E-05 5.96482E-01
12 8.50550E+02 9.92930E-04 7.56205E-05 6.86614E-01
13 8.59464E+02 1.31601E-03 8.82638E-05 7.79104E-01
14 8.69218E+02 1.70889E-03 1.01890E-04 8.73511E-01
15 8.79660E+02 2.18075E-03 1.16503E-04 9.69076E-01
16 8.91154E+02 2.74078E-03 1.32105E-04 1.06617E+00
17 9.03081E+02 3.39826E-03 1.48697E-04 1.16317E+00
18 9.15273E+02 4.16061E-03 1.66286E-04 1.25912E+00
19 9.28702E+02 5.04169E-03 1.84866E-04 1.35489E+00
20 9.42219E+02 6.04610E-03 2.04435E-04 1.44871E+00
21 9.56089E+02 7.18507E-03 2.25011E-04 1.53997E+00
22 9.70225E+02 8.46866E-03 2.46585E-04 1.62832E+00
23 9.84714E+02 9.90633E-03 2.69166E-04 1.71322E+00
24 9.99468E+02 1.15081E-02 2.92746E-04 1.79309E+00
25 1.01440E+03 1.32829E-02 3.17333E-04 1.86818E+00
26 1.02968E+03 1.52416E-02 3.42927E-04 1.93868E+00
27 1.04514E+03 1.73920E-02 3.69528E-04 2.00335E+00
28 1.06069E+03 1.97455E-02 3.97145E-04 2.06122E+00
29 1.07659E+03 2.23102E-02 4.25770E-04 2.11158E+00
30 1.09267E+03 2.50949E-02 4.55410E-04 2.15531E+00
31 1.10884E+03 2.81084E-02 4.86058E-04 2.19135E+00
32 1.12519E+03 3.13614E-02 5.17721E-04 2.21892E+00
33 1.14171E+03 3.48608E-02 5.50401E-04 2.23668E+00
34 1.15840E+03 3.86137E-02 5.84096E-04 2.24551E+00
35 1.17528E+03 4.26291E-02 6.18816E-04 2.24525E+00
36 1.19224E+03 4.69148E-02 6.54544E-04 2.23482E+00
37 1.20938E+03 5.14788E-02 6.91287E-04 2.21344E+00
38 1.22670E+03 5.63282E-02 7.29047E-04 2.18137E+00
39 1.24410E+03 6.14664E-02 7.67831E-04 2.13808E+00
40 1.26168E+03 6.68989E-02 8.07631E-04 2.08269E+00
41 1.27944E+03 7.26370E-02 8.48439E-04 2.01475E+00
42 1.29728E+03 7.86843E-02 8.90271E-04 1.93497E+00
43 1.31531E+03 8.50453E-02 9.33119E-04 1.84389E+00
44 1.33342E+03 9.17217E-02 9.76939E-04 1.73990E+00
45 1.35171E+03 9.87099E-02 1.02182E-03 1.62169E+00
46 1.37017E+03 1.06043E-01 1.06776E-03 1.49006E+00
47 1.38881E+03 1.13685E-01 1.11467E-03 1.34588E+00
48 1.40745E+03 1.21671E-01 1.16256E-03 1.18809E+00
49 1.42636E+03 1.29976E-01 1.21150E-03 1.01564E+00
50 1.44553E+03 1.38634E-01 1.26142E-03 8.28985E-01
51 1.46470E+03 1.47619E-01 1.31239E-03 6.28941E-01
