# L    TT    EE    BB    TE
2 7.69792E+02 2.60301E-06 1.62373E-06 2.16202E-02
3 7.46480E+02 7.88309E-06 3.24791E-06 4.89777E-02
4 7.23168E+02 1.87788E-05 5.41424E-06 8.35997E-02
5 7.06603E+02 3.82956E-05 8.12316E-06 1.24837E-01
6 6.96302E+02 7.00032E-05 1.13753E-05 1.72147E-01
7 6.90883E+02 1.17984E-04 1.51720E-05 2.24981E-01
8 6.88798E+02 1.86767E-04 1.95133E-05 2.82671E-01
9 6.89485E+02 2.81387E-04 2.44009E-05 3.44760E-01
10 6.92256E+02 4.07042E-04 2.98356E-05 4.10543E-01
11 6.96628E+02 5.69697E-04 3.58184E-05 4.79573E-01
12 7.02742E+02 7.75290E-04 4.23510E-05 5.51681E-01
13 7.09744E+02 1.03012E-03 4.94343E-05 6.25575E-01
14 7.17573E+02 1.34030E-03 5.70700E-05 7.00894E-01
15 7.26089E+02 1.71329E-03 6.52582E-05 7.77032E-01
16 7.35536E+02 2.15621E-03 7.40014E-05 8.54242E-01
17 7.45503E+02 2.67655E-03 8.33006E-05 9.31241E-01
18 7.55655E+02 3.28011E-03 9.31593E-05 1.00733E+00
19 7.66959E+02 3.97805E-03 1.03575E-04 1.08299E+00
20 7.78421E+02 4.77409E-03 1.14545E-04 1.15706E+00
21 7.90209E+02 5.67691E-03 1.26086E-04 1.22884E+00
22 8.02296E+02 6.69463E-03 1.38182E-04 1.29816E+00
23 8.14656E+02 7.83524E-03 1.50849E-04 1.36449E+00
24 8.27297E+02 9.10569E-03 1.64071E-04 1.42660E+00
25 8.40193E+02 1.05141E-02 1.77865E-04 1.48483E+00
26 8.53336E+02 1.20676E-02 1.92221E-04 1.53902E+00
27 8.66725E+02 1.37751E-02 2.07150E-04 1.58846E+00
28 8.80219E+02 1.56436E-02 2.22650E-04 1.63218E+00
29 8.94030E+02 1.76800E-02 2.38713E-04 1.66974E+00
30 9.08018E+02 1.98916E-02 2.55348E-04 1.70176E+00
31 9.22093E+02 2.22852E-02 2.72555E-04 1.72745E+00
32 9.36432E+02 2.48689E-02 2.90333E-04 1.74601E+00
33 9.50859E+02 2.76487E-02 3.08684E-04 1.75648E+00
34 9.65461E+02 3.06309E-02 3.27615E-04 1.75973E+00
35 9.80240E+02 3.38215E-02 3.47109E-04 1.75551E+00
36 9.95107E+02 3.72285E-02 3.67174E-04 1.74276E+00
37 1.01024E+03 4.08564E-02 3.87821E-04 1.72094E+00
38 1.02546E+03 4.47121E-02 4.09039E-04 1.69042E+00
39 1.04085E+03 4.87974E-02 4.30829E-04 1.65074E+00
40 1.05625E+03 5.31175E-02 4.53199E-04 1.60113E+00
41 1.07199E+03 5.76814E-02 4.76133E-04 1.54113E+00
42 1.08774E+03 6.24924E-02 4.99647E-04 1.47146E+00
43 1.10366E+03 6.75533E-02 5.23742E-04 1.39255E+00
44 1.11967E+03 7.28631E-02 5.48400E-04 1.30291E+00
45 1.13586E+03 7.84289E-02 5.73638E-04 1.20157E+00
46 1.15222E+03 8.42621E-02 5.99439E-04 1.08923E+00
47 1.16867E+03 9.03531E-02 6.25821E-04 9.66869E-01
48 1.18521E+03 9.67045E-02 6.52775E-04 8.33261E-01
49 1.20201E+03 1.03320E-01 6.80301E-04 6.87417E-01
50 1.21899E+03 1.10217E-01 7.08407E-04 5.29988E-01
51 1.23597E+03 1.17377E-01 7.37076E-04 3.61773E-01
52 1.25330E+03 1.24793E-01 7.66317E-04 1.81859E-01
53 1.27071E+03 1.32499E-01 7.96121E-04 -1.07701E-02
54 1.28822E+03 1.40452E-01 8.26505E-04 -2.15304E-01
55 1.30581E+03 1.48685E-01 8.57453E-04 -4.30934E-01
56 1.32376E+03 1.57183E-01 8.89016E-04 -6.58458E-01
57 1.34179E+03 1.65945E-01 9.21037E-04 -8.98781E-01
58 1.36009E+03 1.74971E-01 9.53762E-04 -1.15134E+00
59 1.37839E+03 1.84269E-01 9.86926E-04 -1.41534E+00
60 1.39686E+03 1.93796E-01 1.02071E-03 -1.68989E+00
61 1.41586E+03 2.03569E-01 1.05510E-03 -1.97438E+00
62 1.43478E+03 2.13580E-01 1.09003E-03 -2.26996E+00
63 1.45378E+03 2.23829E-01 1.12548E-03 -2.57802E+00
64 1.47313E+03 2.34350E-01 1.16154E-03 -2.90017E+00
65 1.49257E+03 2.45152E-01 1.19823E-03 -3.23753E+00
66 1.51219E+03 2.56193E-01 1.23535E-03 -3.58897E+00
67 1.53189E+03 2.67470E-01 1.27318E-03 -3.95219E+00
68 1.55195E+03 2.78994E-01 1.31144E-03 -4.32606E+00
69 1.57218E+03 2.90703E-01 1.35033E-03 -4.70793E+00
70 1.59259E+03 3.02605E-01 1.38982E-03 -5.09825E+00
71 1.61327E+03 3.14674E-01 1.42985E-03 -5.49807E+00
72 1.63411E+03 3.26902E-01 1.47040E-03 -5.90854E+00
73 1.65514E+03 3.39279E-01 1.51157E-03 -6.33026E+00
74 1.67634E+03 3.51797E-01 1.55336E-03 -6.76263E+00
75 1.69772E+03 3.64483E-01 1.59558E-03 -7.20450E+00
76 1.71927E+03 3.77361E-01 1.63851E-03 -7.65604E+00
77 1.74109E+03 3.90416E-01 1.68188E-03 -8.11718E+00
78 1.76308E+03 4.03655E-01 1.72587E-03 -8.58904E+00
79 1.78533E+03 4.17018E-01 1.77047E-03 -9.06786E+00
80 1.80777E+03 4.30503E-01 1.81560E-03 -9.55521E+00
81 1.83046E+03 4.44059E-01 1.86134E-03 -1.00505E+01
82 1.85342E+03 4.57712E-01 1.90761E-03 -1.05545E+01
83 1.87647E+03 4.71427E-01 1.95450E-03 -1.10665E+01
