#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.492962E+06   0.492961E+06   0.656953E+06   0.656934E+06   0.508413E+06   0.493296E+06   0.492962E+06   0.498977E+06  -0.602492E+00   0.491438E+06   0.491438E+06   0.148848E+01
   0.798228E-04   0.492960E+06   0.492959E+06   0.656868E+06   0.656844E+06   0.508386E+06   0.493293E+06   0.492959E+06   0.498973E+06  -0.602487E+00   0.491436E+06   0.491436E+06   0.166338E+01
   0.892035E-04   0.492957E+06   0.492956E+06   0.656761E+06   0.656732E+06   0.508352E+06   0.493290E+06   0.492957E+06   0.498969E+06  -0.602481E+00   0.491433E+06   0.491433E+06   0.185884E+01
   0.996866E-04   0.492953E+06   0.492952E+06   0.656629E+06   0.656592E+06   0.508310E+06   0.493285E+06   0.492953E+06   0.498963E+06  -0.602474E+00   0.491429E+06   0.491429E+06   0.207726E+01
   0.111402E-03   0.492948E+06   0.492947E+06   0.656463E+06   0.656417E+06   0.508258E+06   0.493280E+06   0.492948E+06   0.498956E+06  -0.602465E+00   0.491424E+06   0.491424E+06   0.232134E+01
   0.124493E-03   0.492943E+06   0.492941E+06   0.656256E+06   0.656198E+06   0.508192E+06   0.493273E+06   0.492943E+06   0.498947E+06  -0.602454E+00   0.491418E+06   0.491418E+06   0.259408E+01
   0.139124E-03   0.492936E+06   0.492934E+06   0.655998E+06   0.655926E+06   0.508110E+06   0.493264E+06   0.492936E+06   0.498936E+06  -0.602440E+00   0.491410E+06   0.491410E+06   0.289885E+01
   0.155474E-03   0.492927E+06   0.492925E+06   0.655676E+06   0.655586E+06   0.508008E+06   0.493253E+06   0.492927E+06   0.498923E+06  -0.602423E+00   0.491401E+06   0.491400E+06   0.323940E+01
   0.173745E-03   0.492916E+06   0.492913E+06   0.655273E+06   0.655161E+06   0.507881E+06   0.493239E+06   0.492916E+06   0.498906E+06  -0.602401E+00   0.491389E+06   0.491389E+06   0.361993E+01
   0.194163E-03   0.492902E+06   0.492899E+06   0.654771E+06   0.654631E+06   0.507722E+06   0.493222E+06   0.492902E+06   0.498884E+06  -0.602374E+00   0.491374E+06   0.491374E+06   0.404511E+01
   0.216981E-03   0.492885E+06   0.492881E+06   0.654144E+06   0.653969E+06   0.507523E+06   0.493201E+06   0.492884E+06   0.498858E+06  -0.602340E+00   0.491356E+06   0.491355E+06   0.452017E+01
   0.242480E-03   0.492864E+06   0.492858E+06   0.653362E+06   0.653144E+06   0.507275E+06   0.493175E+06   0.492863E+06   0.498825E+06  -0.602298E+00   0.491333E+06   0.491332E+06   0.505094E+01
   0.270976E-03   0.492837E+06   0.492830E+06   0.652387E+06   0.652115E+06   0.506966E+06   0.493142E+06   0.492836E+06   0.498783E+06  -0.602245E+00   0.491304E+06   0.491303E+06   0.564390E+01
   0.302821E-03   0.492804E+06   0.492795E+06   0.651170E+06   0.650831E+06   0.506580E+06   0.493101E+06   0.492802E+06   0.498731E+06  -0.602180E+00   0.491268E+06   0.491267E+06   0.630631E+01
   0.338408E-03   0.492762E+06   0.492751E+06   0.649654E+06   0.649232E+06   0.506099E+06   0.493049E+06   0.492760E+06   0.498667E+06  -0.602098E+00   0.491223E+06   0.491221E+06   0.704622E+01
   0.378178E-03   0.492710E+06   0.492696E+06   0.647765E+06   0.647240E+06   0.505498E+06   0.492985E+06   0.492708E+06   0.498586E+06  -0.601995E+00   0.491167E+06   0.491165E+06   0.787261E+01
   0.422621E-03   0.492646E+06   0.492628E+06   0.645413E+06   0.644759E+06   0.504750E+06   0.492905E+06   0.492643E+06   0.498486E+06  -0.601867E+00   0.491098E+06   0.491095E+06   0.879546E+01
   0.472287E-03   0.492565E+06   0.492543E+06   0.642486E+06   0.641674E+06   0.503817E+06   0.492805E+06   0.492561E+06   0.498360E+06  -0.601708E+00   0.491010E+06   0.491007E+06   0.982584E+01
   0.527790E-03   0.492464E+06   0.492437E+06   0.638848E+06   0.637840E+06   0.502655E+06   0.492680E+06   0.492460E+06   0.498204E+06  -0.601510E+00   0.490902E+06   0.490897E+06   0.109760E+02
   0.589815E-03   0.492338E+06   0.492304E+06   0.634329E+06   0.633081E+06   0.501209E+06   0.492525E+06   0.492333E+06   0.498010E+06  -0.601262E+00   0.490766E+06   0.490760E+06   0.122596E+02
   0.659130E-03   0.492181E+06   0.492139E+06   0.628726E+06   0.627184E+06   0.499411E+06   0.492331E+06   0.492174E+06   0.497768E+06  -0.600954E+00   0.490597E+06   0.490590E+06   0.136916E+02
   0.736590E-03   0.491986E+06   0.491933E+06   0.621791E+06   0.619889E+06   0.497177E+06   0.492090E+06   0.491977E+06   0.497467E+06  -0.600571E+00   0.490386E+06   0.490377E+06   0.152884E+02
   0.823153E-03   0.491742E+06   0.491676E+06   0.613226E+06   0.610889E+06   0.494406E+06   0.491790E+06   0.491732E+06   0.497092E+06  -0.600094E+00   0.490124E+06   0.490113E+06   0.170681E+02
   0.919889E-03   0.491439E+06   0.491357E+06   0.602677E+06   0.599817E+06   0.490973E+06   0.491416E+06   0.491426E+06   0.496627E+06  -0.599502E+00   0.489797E+06   0.489783E+06   0.190503E+02
   0.102799E-02   0.491062E+06   0.490959E+06   0.589731E+06   0.586249E+06   0.486730E+06   0.490952E+06   0.491045E+06   0.496051E+06  -0.598768E+00   0.489390E+06   0.489373E+06   0.212564E+02
   0.114880E-02   0.490593E+06   0.490465E+06   0.573912E+06   0.569700E+06   0.481499E+06   0.490376E+06   0.490572E+06   0.495339E+06  -0.597859E+00   0.488884E+06   0.488863E+06   0.237092E+02
   0.128381E-02   0.490011E+06   0.489851E+06   0.554689E+06   0.549637E+06   0.475078E+06   0.489663E+06   0.489985E+06   0.494459E+06  -0.596736E+00   0.488258E+06   0.488231E+06   0.264330E+02
