#           k/h    P           
    0.10000E-03    0.21897E+00
    0.10202E-03    0.22326E+00
    0.10408E-03    0.22763E+00
    0.10618E-03    0.23209E+00
    0.10833E-03    0.23663E+00
    0.11052E-03    0.24127E+00
    0.11275E-03    0.24599E+00
    0.11503E-03    0.25081E+00
    0.11735E-03    0.25572E+00
    0.11972E-03    0.26073E+00
    0.12214E-03    0.26584E+00
    0.12461E-03    0.27104E+00
    0.12712E-03    0.27635E+00
    0.12969E-03    0.28176E+00
    0.13231E-03    0.28728E+00
    0.13499E-03    0.29291E+00
    0.13771E-03    0.29864E+00
    0.14049E-03    0.30449E+00
    0.14333E-03    0.31045E+00
    0.14623E-03    0.31653E+00
    0.14918E-03    0.32273E+00
    0.15220E-03    0.32905E+00
    0.15527E-03    0.33549E+00
    0.15841E-03    0.34206E+00
    0.16161E-03    0.34876E+00
    0.16487E-03    0.35559E+00
    0.16820E-03    0.36255E+00
    0.17160E-03    0.36965E+00
    0.17507E-03    0.37689E+00
    0.17860E-03    0.38427E+00
    0.18221E-03    0.39179E+00
    0.18589E-03    0.39946E+00
    0.18965E-03    0.40728E+00
    0.19348E-03    0.41525E+00
    0.19739E-03    0.42338E+00
    0.20138E-03    0.43167E+00
    0.20544E-03    0.44012E+00
    0.20959E-03    0.44873E+00
    0.21383E-03    0.45752E+00
    0.21815E-03    0.46647E+00
    0.22255E-03    0.47560E+00
    0.22705E-03    0.48491E+00
    0.23164E-03    0.49440E+00
    0.23632E-03    0.50407E+00
    0.24109E-03    0.51394E+00
    0.24596E-03    0.52399E+00
    0.25093E-03    0.53425E+00
    0.25600E-03    0.54470E+00
    0.26117E-03    0.55536E+00
    0.26645E-03    0.56622E+00
    0.27183E-03    0.57730E+00
    0.27732E-03    0.58859E+00
    0.28292E-03    0.60011E+00
    0.28864E-03    0.61184E+00
    0.29447E-03    0.62381E+00
    0.30042E-03    0.63601E+00
    0.30649E-03    0.64845E+00
    0.31268E-03    0.66113E+00
    0.31899E-03    0.67405E+00
    0.32544E-03    0.68723E+00
    0.33201E-03    0.70067E+00
    0.33872E-03    0.71437E+00
    0.34556E-03    0.72833E+00
    0.35254E-03    0.74257E+00
    0.35966E-03    0.75708E+00
    0.36693E-03    0.77187E+00
    0.37434E-03    0.78695E+00
    0.38190E-03    0.80233E+00
    0.38962E-03    0.81800E+00
    0.39749E-03    0.83398E+00
    0.40552E-03    0.85027E+00
    0.41371E-03    0.86687E+00
    0.42207E-03    0.88380E+00
    0.43060E-03    0.90106E+00
    0.43929E-03    0.91864E+00
    0.44817E-03    0.93657E+00
    0.45722E-03    0.95485E+00
    0.46646E-03    0.97348E+00
    0.47588E-03    0.99248E+00
    0.48550E-03    0.10118E+01
    0.49530E-03    0.10316E+01
    0.50531E-03    0.10517E+01
    0.51552E-03    0.10722E+01
    0.52593E-03    0.10931E+01
    0.53656E-03    0.11144E+01
    0.54739E-03    0.11361E+01
    0.55845E-03    0.11582E+01
    0.56973E-03    0.11808E+01
    0.58124E-03    0.12038E+01
    0.59299E-03    0.12272E+01
    0.60496E-03    0.12511E+01
    0.61719E-03    0.12754E+01
    0.62965E-03    0.13002E+01
    0.64237E-03    0.13255E+01
    0.65535E-03    0.13513E+01
    0.66859E-03    0.13775E+01
    0.68210E-03    0.14043E+01
    0.69588E-03    0.14316E+01
    0.70993E-03    0.14593E+01
    0.72427E-03    0.14877E+01
    0.73891E-03    0.15165E+01
    0.75383E-03    0.15459E+01
    0.76906E-03    0.15759E+01
    0.78460E-03    0.16064E+01
    0.80045E-03    0.16375E+01
    0.81662E-03    0.16692E+01
    0.83311E-03    0.17015E+01
    0.84994E-03    0.17344E+01
    0.86711E-03    0.17679E+01
    0.88463E-03    0.18021E+01
    0.90250E-03    0.18369E+01
    0.92073E-03    0.18723E+01
    0.93933E-03    0.19084E+01
    0.95831E-03    0.19452E+01
    0.97767E-03    0.19826E+01
    0.99742E-03    0.20208E+01
    0.10176E-02    0.20596E+01
    0.10381E-02    0.20992E+01
    0.10591E-02    0.21395E+01
    0.10805E-02    0.21806E+01
    0.11023E-02    0.22224E+01
    0.11246E-02    0.22649E+01
    0.11473E-02    0.23083E+01
    0.11705E-02    0.23524E+01
    0.11941E-02    0.23973E+01
    0.12182E-02    0.24430E+01
    0.12429E-02    0.24896E+01
    0.12680E-02    0.25370E+01
    0.12936E-02    0.25852E+01
    0.13197E-02    0.26343E+01
    0.13464E-02    0.26843E+01
    0.13736E-02    0.27352E+01
    0.14013E-02    0.27869E+01
    0.14296E-02    0.28396E+01
    0.14585E-02    0.28932E+01
    0.14880E-02    0.29477E+01
    0.15180E-02    0.30031E+01
    0.15487E-02    0.30595E+01
    0.15800E-02    0.31169E+01
    0.16119E-02    0.31752E+01
    0.16445E-02    0.32346E+01
    0.16777E-02    0.32949E+01
    0.17116E-02    0.33562E+01
    0.17462E-02    0.34186E+01
    0.17814E-02    0.34819E+01
    0.18174E-02    0.35464E+01
    0.18541E-02    0.36118E+01
    0.18916E-02    0.36783E+01
    0.19298E-02    0.37459E+01
    0.19688E-02    0.38146E+01
    0.20086E-02    0.38843E+01
    0.20491E-02    0.39551E+01
    0.20905E-02    0.40271E+01
    0.21328E-02    0.41001E+01
    0.21758E-02    0.41742E+01
    0.22198E-02    0.42494E+01
    0.22646E-02    0.43258E+01
    0.23104E-02    0.44033E+01
    0.23571E-02    0.44819E+01
    0.24047E-02    0.45616E+01
    0.24533E-02    0.46425E+01
    0.25028E-02    0.47244E+01
    0.25534E-02    0.48076E+01
    0.26050E-02    0.48918E+01
    0.26576E-02    0.49772E+01
    0.27113E-02    0.50637E+01
    0.27660E-02    0.51513E+01
    0.28219E-02    0.52400E+01
    0.28789E-02    0.53299E+01
    0.29371E-02    0.54209E+01
    0.29964E-02    0.55129E+01
    0.30569E-02    0.56061E+01
    0.31187E-02    0.57003E+01
    0.31817E-02    0.57957E+01
    0.32460E-02    0.58921E+01
    0.33115E-02    0.59895E+01
    0.33784E-02    0.60880E+01
    0.34467E-02    0.61875E+01
    0.35163E-02    0.62880E+01
    0.35874E-02    0.63895E+01
    0.36598E-02    0.64920E+01
    0.37338E-02    0.65955E+01
    0.38092E-02    0.66999E+01
    0.38861E-02    0.68052E+01
    0.39646E-02    0.69114E+01
    0.40447E-02    0.70185E+01
    0.41264E-02    0.71265E+01
    0.42098E-02    0.72353E+01
    0.42948E-02    0.73449E+01
    0.43816E-02    0.74553E+01
    0.44701E-02    0.75664E+01
    0.45604E-02    0.76782E+01
    0.46525E-02    0.77908E+01
    0.47465E-02    0.79040E+01
    0.48424E-02    0.80179E+01
    0.49402E-02    0.81323E+01
    0.50400E-02    0.82473E+01
    0.51419E-02    0.83629E+01
    0.52457E-02    0.84789E+01
    0.53517E-02    0.85954E+01
    0.54598E-02    0.87123E+01
    0.55701E-02    0.88296E+01
    0.56826E-02    0.89472E+01
    0.57974E-02    0.90651E+01
    0.59145E-02    0.91832E+01
    0.60340E-02    0.93014E+01
    0.61559E-02    0.94198E+01
    0.62803E-02    0.95383E+01
    0.64072E-02    0.96568E+01
    0.65366E-02    0.97752E+01
    0.66686E-02    0.98934E+01
    0.68033E-02    0.10011E+02
    0.69408E-02    0.10129E+02
    0.70810E-02    0.10247E+02
    0.72240E-02    0.10364E+02
    0.73700E-02    0.10480E+02
    0.75189E-02    0.10596E+02
    0.76708E-02    0.10711E+02
    0.78257E-02    0.10826E+02
    0.79838E-02    0.10939E+02
    0.81451E-02    0.11052E+02
    0.83096E-02    0.11163E+02
    0.84775E-02    0.11273E+02
    0.86488E-02    0.11382E+02
    0.88235E-02    0.11490E+02
    0.90017E-02    0.11596E+02
    0.91836E-02    0.11700E+02
    0.93691E-02    0.11802E+02
    0.95583E-02    0.11903E+02
    0.97514E-02    0.12002E+02
    0.99484E-02    0.12099E+02
    0.10149E-01    0.12193E+02
    0.10354E-01    0.12285E+02
