#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.456748E+06   0.456747E+06   0.608713E+06   0.608696E+06   0.507320E+06   0.457271E+06   0.456748E+06   0.462147E+06  -0.602479E+00   0.455288E+06   0.455288E+06   0.135811E+01
   0.798228E-04   0.456746E+06   0.456745E+06   0.608640E+06   0.608619E+06   0.507276E+06   0.457269E+06   0.456746E+06   0.462144E+06  -0.602475E+00   0.455286E+06   0.455286E+06   0.151770E+01
   0.892035E-04   0.456743E+06   0.456742E+06   0.608548E+06   0.608522E+06   0.507221E+06   0.457266E+06   0.456743E+06   0.462140E+06  -0.602470E+00   0.455284E+06   0.455284E+06   0.169604E+01
   0.996866E-04   0.456740E+06   0.456739E+06   0.608434E+06   0.608402E+06   0.507152E+06   0.457262E+06   0.456740E+06   0.462136E+06  -0.602463E+00   0.455281E+06   0.455280E+06   0.189534E+01
   0.111402E-03   0.456736E+06   0.456735E+06   0.608292E+06   0.608251E+06   0.507066E+06   0.457257E+06   0.456736E+06   0.462130E+06  -0.602455E+00   0.455277E+06   0.455276E+06   0.211804E+01
   0.124493E-03   0.456732E+06   0.456730E+06   0.608114E+06   0.608063E+06   0.506959E+06   0.457251E+06   0.456731E+06   0.462122E+06  -0.602445E+00   0.455272E+06   0.455271E+06   0.236690E+01
   0.139124E-03   0.456726E+06   0.456724E+06   0.607892E+06   0.607828E+06   0.506825E+06   0.457244E+06   0.456725E+06   0.462113E+06  -0.602433E+00   0.455266E+06   0.455265E+06   0.264498E+01
   0.155474E-03   0.456718E+06   0.456716E+06   0.607615E+06   0.607535E+06   0.506658E+06   0.457235E+06   0.456718E+06   0.462102E+06  -0.602417E+00   0.455258E+06   0.455258E+06   0.295572E+01
   0.173745E-03   0.456709E+06   0.456706E+06   0.607268E+06   0.607169E+06   0.506449E+06   0.457223E+06   0.456708E+06   0.462088E+06  -0.602397E+00   0.455248E+06   0.455248E+06   0.330294E+01
   0.194163E-03   0.456697E+06   0.456694E+06   0.606836E+06   0.606713E+06   0.506188E+06   0.457209E+06   0.456697E+06   0.462070E+06  -0.602373E+00   0.455236E+06   0.455236E+06   0.369091E+01
   0.216981E-03   0.456683E+06   0.456679E+06   0.606297E+06   0.606143E+06   0.505862E+06   0.457191E+06   0.456682E+06   0.462048E+06  -0.602342E+00   0.455221E+06   0.455221E+06   0.412440E+01
   0.242480E-03   0.456665E+06   0.456660E+06   0.605625E+06   0.605432E+06   0.505456E+06   0.457169E+06   0.456664E+06   0.462020E+06  -0.602304E+00   0.455203E+06   0.455202E+06   0.460872E+01
   0.270976E-03   0.456642E+06   0.456636E+06   0.604785E+06   0.604545E+06   0.504950E+06   0.457141E+06   0.456641E+06   0.461986E+06  -0.602256E+00   0.455179E+06   0.455178E+06   0.514982E+01
   0.302821E-03   0.456614E+06   0.456606E+06   0.603739E+06   0.603439E+06   0.504318E+06   0.457106E+06   0.456613E+06   0.461943E+06  -0.602197E+00   0.455150E+06   0.455149E+06   0.575430E+01
   0.338408E-03   0.456579E+06   0.456569E+06   0.602434E+06   0.602061E+06   0.503529E+06   0.457063E+06   0.456577E+06   0.461889E+06  -0.602122E+00   0.455114E+06   0.455112E+06   0.642954E+01
   0.378178E-03   0.456535E+06   0.456522E+06   0.600808E+06   0.600344E+06   0.502547E+06   0.457009E+06   0.456533E+06   0.461822E+06  -0.602030E+00   0.455069E+06   0.455067E+06   0.718374E+01
   0.422621E-03   0.456480E+06   0.456464E+06   0.598783E+06   0.598205E+06   0.501323E+06   0.456942E+06   0.456477E+06   0.461738E+06  -0.601914E+00   0.455012E+06   0.455010E+06   0.802602E+01
   0.472287E-03   0.456411E+06   0.456392E+06   0.596263E+06   0.595545E+06   0.499799E+06   0.456858E+06   0.456408E+06   0.461634E+06  -0.601770E+00   0.454942E+06   0.454939E+06   0.896652E+01
   0.527790E-03   0.456326E+06   0.456302E+06   0.593128E+06   0.592237E+06   0.497903E+06   0.456753E+06   0.456322E+06   0.461504E+06  -0.601590E+00   0.454854E+06   0.454850E+06   0.100165E+02
   0.589815E-03   0.456219E+06   0.456189E+06   0.589235E+06   0.588130E+06   0.495545E+06   0.456622E+06   0.456215E+06   0.461342E+06  -0.601366E+00   0.454744E+06   0.454739E+06   0.111883E+02
   0.659130E-03   0.456086E+06   0.456049E+06   0.584404E+06   0.583038E+06   0.492618E+06   0.456459E+06   0.456081E+06   0.461140E+06  -0.601087E+00   0.454607E+06   0.454601E+06   0.124959E+02
   0.736590E-03   0.455921E+06   0.455874E+06   0.578421E+06   0.576735E+06   0.488989E+06   0.456256E+06   0.455914E+06   0.460890E+06  -0.600740E+00   0.454437E+06   0.454429E+06   0.139542E+02
   0.823153E-03   0.455715E+06   0.455656E+06   0.571026E+06   0.568952E+06   0.484497E+06   0.456004E+06   0.455706E+06   0.460578E+06  -0.600308E+00   0.454224E+06   0.454214E+06   0.155799E+02
   0.919889E-03   0.455458E+06   0.455385E+06   0.561908E+06   0.559367E+06   0.478949E+06   0.455690E+06   0.455447E+06   0.460192E+06  -0.599773E+00   0.453959E+06   0.453947E+06   0.173911E+02
   0.102799E-02   0.455138E+06   0.455047E+06   0.550705E+06   0.547605E+06   0.472117E+06   0.455301E+06   0.455125E+06   0.459712E+06  -0.599108E+00   0.453630E+06   0.453615E+06   0.194076E+02
   0.114880E-02   0.454741E+06   0.454627E+06   0.536994E+06   0.533236E+06   0.463737E+06   0.454818E+06   0.454725E+06   0.459119E+06  -0.598286E+00   0.453221E+06   0.453202E+06   0.216505E+02
   0.128381E-02   0.454248E+06   0.454106E+06   0.520300E+06   0.515778E+06   0.453495E+06   0.454220E+06   0.454227E+06   0.458388E+06  -0.597270E+00   0.452712E+06   0.452689E+06   0.241425E+02
   0.143468E-02   0.453637E+06   0.453460E+06   0.500105E+06   0.494717E+06   0.441052E+06   0.453481E+06   0.453611E+06   0.457487E+06  -0.596018E+00   0.452081E+06   0.452052E+06   0.269074E+02
   0.160328E-02   0.452881E+06   0.452660E+06   0.475871E+06   0.469532E+06   0.426037E+06   0.452571E+06   0.452848E+06   0.456383E+06  -0.594481E+00   0.451299E+06   0.451263E+06   0.299702E+02
   0.179170E-02   0.451947E+06   0.451671E+06   0.447090E+06   0.439748E+06   0.408078E+06   0.451453E+06   0.451906E+06   0.455034E+06  -0.592601E+00   0.450333E+06   0.450288E+06   0.333560E+02
   0.200226E-02   0.450797E+06   0.450453E+06   0.413351E+06   0.405024E+06   0.386831E+06   0.450085E+06   0.450746E+06   0.453396E+06  -0.590314E+00   0.449142E+06   0.449086E+06   0.370900E+02
   0.223756E-02   0.449385E+06   0.448956E+06   0.374453E+06   0.365261E+06   0.362040E+06   0.448419E+06   0.449323E+06   0.451419E+06  -0.587547E+00   0.447678E+06   0.447609E+06   0.411962E+02
   0.250052E-02   0.447660E+06   0.447126E+06   0.330554E+06   0.320770E+06   0.333616E+06   0.446403E+06   0.447582E+06   0.449050E+06  -0.584225E+00   0.445887E+06   0.445801E+06   0.456967E+02
   0.279438E-02   0.445562E+06   0.444896E+06   0.282357E+06   0.272451E+06   0.301744E+06   0.443977E+06   0.445465E+06   0.446239E+06  -0.580271E+00   0.443703E+06   0.443597E+06   0.506107E+02
   0.312277E-02   0.443025E+06   0.442195E+06   0.231316E+06   0.221978E+06   0.267002E+06   0.441083E+06   0.442904E+06   0.442936E+06  -0.575614E+00   0.441059E+06   0.440927E+06   0.559535E+02
   0.348976E-02   0.439979E+06   0.438947E+06   0.179781E+06   0.171895E+06   0.230477E+06   0.437661E+06   0.439828E+06   0.439101E+06  -0.570196E+00   0.437877E+06   0.437715E+06   0.617362E+02
   0.389987E-02   0.436352E+06   0.435068E+06   0.131007E+06   0.125525E+06   0.193818E+06   0.433656E+06   0.436164E+06   0.434705E+06  -0.563978E+00   0.434081E+06   0.433882E+06   0.679663E+02
   0.435818E-02   0.432073E+06   0.430479E+06   0.888394E+05   0.865166E+05   0.159154E+06   0.429018E+06   0.431841E+06   0.429730E+06  -0.556947E+00   0.429598E+06   0.429353E+06   0.746488E+02
   0.487035E-02   0.427080E+06   0.425103E+06   0.569316E+05   0.579303E+05   0.128780E+06   0.423707E+06   0.426792E+06   0.424163E+06  -0.549114E+00   0.424360E+06   0.424061E+06   0.817896E+02
   0.492476E-02   0.426539E+06   0.424519E+06   0.544099E+05   0.557139E+05   0.126059E+06   0.423137E+06   0.426245E+06   0.423573E+06  -0.548287E+00   0.423793E+06   0.423487E+06   0.825292E+02
   0.497979E-02   0.425991E+06   0.423927E+06   0.520158E+05   0.536159E+05   0.123401E+06   0.422561E+06   0.425690E+06   0.422977E+06  -0.547453E+00   0.423218E+06   0.422906E+06   0.832735E+02
   0.503543E-02   0.425435E+06   0.423326E+06   0.497501E+05   0.516356E+05   0.120809E+06   0.421977E+06   0.425127E+06   0.422375E+06  -0.546611E+00   0.422634E+06   0.422316E+06   0.840225E+02
   0.509169E-02   0.424871E+06   0.422716E+06   0.476129E+05   0.497721E+05   0.118283E+06   0.421386E+06   0.424556E+06   0.421767E+06  -0.545761E+00   0.422043E+06   0.421718E+06   0.847762E+02
   0.514858E-02   0.424299E+06   0.422098E+06   0.456041E+05   0.480241E+05   0.115825E+06   0.420788E+06   0.423977E+06   0.421153E+06  -0.544904E+00   0.421443E+06   0.421112E+06   0.855347E+02
   0.520610E-02   0.423719E+06   0.421470E+06   0.437232E+05   0.463899E+05   0.113435E+06   0.420182E+06   0.423391E+06   0.420532E+06  -0.544038E+00   0.420835E+06   0.420497E+06   0.862979E+02
   0.526427E-02   0.423131E+06   0.420834E+06   0.419695E+05   0.448674E+05   0.111114E+06   0.419570E+06   0.422796E+06   0.419906E+06  -0.543166E+00   0.420219E+06   0.419874E+06   0.870658E+02
   0.532309E-02   0.422535E+06   0.420188E+06   0.403416E+05   0.434544E+05   0.108862E+06   0.418949E+06   0.422193E+06   0.419273E+06  -0.542285E+00   0.419594E+06   0.419243E+06   0.878386E+02
   0.538256E-02   0.421932E+06   0.419534E+06   0.388379E+05   0.421480E+05   0.106680E+06   0.418322E+06   0.421581E+06   0.418633E+06  -0.541397E+00   0.418962E+06   0.418603E+06   0.886161E+02
   0.544270E-02   0.421320E+06   0.418870E+06   0.374565E+05   0.409452E+05   0.104568E+06   0.417687E+06   0.420962E+06   0.417987E+06  -0.540501E+00   0.418321E+06   0.417954E+06   0.893985E+02
   0.550352E-02   0.420700E+06   0.418197E+06   0.361949E+05   0.398426E+05   0.102526E+06   0.417045E+06   0.420334E+06   0.417335E+06  -0.539598E+00   0.417671E+06   0.417298E+06   0.901856E+02
   0.556501E-02   0.420072E+06   0.417515E+06   0.350503E+05   0.388363E+05   0.100553E+06   0.416395E+06   0.419698E+06   0.416676E+06  -0.538686E+00   0.417013E+06   0.416632E+06   0.909777E+02
   0.562719E-02   0.419436E+06   0.416824E+06   0.340195E+05   0.379222E+05   0.986492E+05   0.415738E+06   0.419054E+06   0.416010E+06  -0.537768E+00   0.416347E+06   0.415958E+06   0.917746E+02
   0.569006E-02   0.418791E+06   0.416124E+06   0.330989E+05   0.370960E+05   0.968141E+05   0.415073E+06   0.418402E+06   0.415338E+06  -0.536841E+00   0.415672E+06   0.415276E+06   0.925764E+02
   0.575363E-02   0.418139E+06   0.415414E+06   0.322844E+05   0.363527E+05   0.950466E+05   0.414401E+06   0.417741E+06   0.414659E+06  -0.535907E+00   0.414989E+06   0.414585E+06   0.933830E+02
   0.581792E-02   0.417478E+06   0.414694E+06   0.315717E+05   0.356875E+05   0.933457E+05   0.413721E+06   0.417071E+06   0.413973E+06  -0.534965E+00   0.414298E+06   0.413886E+06   0.941947E+02
   0.588292E-02   0.416809E+06   0.413965E+06   0.309559E+05   0.350950E+05   0.917101E+05   0.413033E+06   0.416394E+06   0.413281E+06  -0.534015E+00   0.413598E+06   0.413178E+06   0.950112E+02
   0.594865E-02   0.416131E+06   0.413227E+06   0.304318E+05   0.345696E+05   0.901383E+05   0.412337E+06   0.415707E+06   0.412581E+06  -0.533058E+00   0.412890E+06   0.412461E+06   0.958328E+02
   0.601512E-02   0.415446E+06   0.412479E+06   0.299939E+05   0.341055E+05   0.886288E+05   0.411634E+06   0.415012E+06   0.411874E+06  -0.532092E+00   0.412173E+06   0.411736E+06   0.966593E+02
   0.608233E-02   0.414752E+06   0.411722E+06   0.296365E+05   0.336968E+05   0.871796E+05   0.410923E+06   0.414309E+06   0.411160E+06  -0.531119E+00   0.411448E+06   0.411002E+06   0.974908E+02
   0.615028E-02   0.414049E+06   0.410954E+06   0.293532E+05   0.333374E+05   0.857887E+05   0.410204E+06   0.413597E+06   0.410439E+06  -0.530138E+00   0.410714E+06   0.410260E+06   0.983273E+02
   0.621900E-02   0.413338E+06   0.410177E+06   0.291377E+05   0.330210E+05   0.844539E+05   0.409477E+06   0.412877E+06   0.409711E+06  -0.529148E+00   0.409972E+06   0.409508E+06   0.991689E+02
   0.628849E-02   0.412619E+06   0.409391E+06   0.289832E+05   0.327413E+05   0.831727E+05   0.408743E+06   0.412148E+06   0.408975E+06  -0.528151E+00   0.409222E+06   0.408749E+06   0.100015E+03
   0.635875E-02   0.411891E+06   0.408594E+06   0.288829E+05   0.324919E+05   0.819426E+05   0.408000E+06   0.411410E+06   0.408231E+06  -0.527145E+00   0.408463E+06   0.407980E+06   0.100867E+03
   0.642980E-02   0.411155E+06   0.407788E+06   0.288294E+05   0.322664E+05   0.807609E+05   0.407249E+06   0.410664E+06   0.407480E+06  -0.526131E+00   0.407696E+06   0.407204E+06   0.101724E+03
   0.650164E-02   0.410411E+06   0.406972E+06   0.288157E+05   0.320585E+05   0.796246E+05   0.406490E+06   0.409909E+06   0.406721E+06  -0.525108E+00   0.406920E+06   0.406418E+06   0.102586E+03
   0.657428E-02   0.409658E+06   0.406145E+06   0.288342E+05   0.318619E+05   0.785308E+05   0.405723E+06   0.409145E+06   0.405954E+06  -0.524077E+00   0.406136E+06   0.405624E+06   0.103453E+03
   0.664773E-02   0.408896E+06   0.405309E+06   0.288775E+05   0.316705E+05   0.774763E+05   0.404947E+06   0.408372E+06   0.405179E+06  -0.523038E+00   0.405343E+06   0.404821E+06   0.104325E+03
   0.672201E-02   0.408126E+06   0.404463E+06   0.289382E+05   0.314783E+05   0.764580E+05   0.404164E+06   0.407591E+06   0.404395E+06  -0.521989E+00   0.404542E+06   0.404010E+06   0.105202E+03
   0.679711E-02   0.407347E+06   0.403607E+06   0.290088E+05   0.312798E+05   0.754725E+05   0.403372E+06   0.406801E+06   0.403604E+06  -0.520932E+00   0.403732E+06   0.403190E+06   0.106084E+03
   0.687306E-02   0.406560E+06   0.402740E+06   0.290820E+05   0.310693E+05   0.745166E+05   0.402571E+06   0.406002E+06   0.402804E+06  -0.519865E+00   0.402914E+06   0.402361E+06   0.106972E+03
   0.694985E-02   0.405764E+06   0.401863E+06   0.291505E+05   0.308420E+05   0.735868E+05   0.401762E+06   0.405194E+06   0.401996E+06  -0.518790E+00   0.402087E+06   0.401523E+06   0.107864E+03
