# L    TT    EE    TE    PP    TP
2 1.18587E+03 1.49657E-06 3.30024E-02 1.26038E+06 3.22335E+04
3 1.14808E+03 7.08269E-06 7.48179E-02 1.93951E+06 3.82569E+04
4 1.11100E+03 2.04179E-05 1.27734E-01 2.54378E+06 4.10493E+04
5 1.08464E+03 4.60938E-05 1.90753E-01 3.07784E+06 4.21635E+04
6 1.06821E+03 8.95551E-05 2.63024E-01 3.54943E+06 4.23585E+04
7 1.05934E+03 1.57047E-04 3.43740E-01 3.96777E+06 4.20282E+04
8 1.05582E+03 2.55450E-04 4.31854E-01 4.34042E+06 4.13902E+04
9 1.05661E+03 3.92480E-04 5.26672E-01 4.67405E+06 4.05643E+04
10 1.06066E+03 5.76054E-04 6.27114E-01 4.97298E+06 3.96311E+04
11 1.06716E+03 8.15284E-04 7.32503E-01 5.24282E+06 3.86584E+04
12 1.07638E+03 1.11926E-03 8.42575E-01 5.48464E+06 3.76523E+04
13 1.08710E+03 1.49745E-03 9.55301E-01 5.70431E+06 3.66744E+04
14 1.09905E+03 1.95937E-03 1.07023E+00 5.90192E+06 3.56946E+04
15 1.11206E+03 2.51628E-03 1.18639E+00 6.08161E+06 3.47430E+04
16 1.12647E+03 3.17915E-03 1.30414E+00 6.24452E+06 3.38064E+04
17 1.14176E+03 3.95925E-03 1.42162E+00 6.39108E+06 3.29004E+04
18 1.15731E+03 4.86561E-03 1.53752E+00 6.52464E+06 3.20261E+04
19 1.17471E+03 5.91510E-03 1.65280E+00 6.64564E+06 3.11940E+04
20 1.19228E+03 7.11345E-03 1.76571E+00 6.75459E+06 3.03813E+04
21 1.21038E+03 8.47391E-03 1.87502E+00 6.85292E+06 2.96027E+04
22 1.22901E+03 1.00090E-02 1.98046E+00 6.94201E+06 2.88541E+04
23 1.24799E+03 1.17304E-02 2.08133E+00 7.02233E+06 2.81336E+04
24 1.26750E+03 1.36494E-02 2.17579E+00 7.09394E+06 2.74473E+04
25 1.28735E+03 1.57785E-02 2.26418E+00 7.15835E+06 2.67875E+04
26 1.30756E+03 1.81281E-02 2.34652E+00 7.21590E+06 2.61487E+04
27 1.32821E+03 2.07114E-02 2.42147E+00 7.26678E+06 2.55345E+04
28 1.34904E+03 2.35398E-02 2.48754E+00 7.31185E+06 2.49466E+04
29 1.37039E+03 2.66231E-02 2.54422E+00 7.35122E+06 2.43851E+04
30 1.39192E+03 2.99727E-02 2.59246E+00 7.38566E+06 2.38412E+04
31 1.41362E+03 3.35999E-02 2.63086E+00 7.41492E+06 2.33140E+04
32 1.43576E+03 3.75161E-02 2.65845E+00 7.43996E+06 2.28088E+04
33 1.45808E+03 4.17320E-02 2.67356E+00 7.46096E+06 2.23264E+04
34 1.48066E+03 4.62546E-02 2.67760E+00 7.47801E+06 2.18589E+04
35 1.50351E+03 5.10953E-02 2.67013E+00 7.49128E+06 2.14064E+04
36 1.52644E+03 5.62645E-02 2.64975E+00 7.50138E+06 2.09697E+04
37 1.54973E+03 6.17704E-02 2.61530E+00 7.50841E+06 2.05506E+04
38 1.57328E+03 6.76232E-02 2.56750E+00 7.51245E+06 2.01455E+04
39 1.59700E+03 7.38250E-02 2.50573E+00 7.51368E+06 1.97536E+04
40 1.62090E+03 8.03861E-02 2.42876E+00 7.51228E+06 1.93758E+04
41 1.64515E+03 8.73180E-02 2.33580E+00 7.50868E+06 1.90129E+04
42 1.66958E+03 9.46251E-02 2.22798E+00 7.50279E+06 1.86614E+04
