#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.193860E+06   0.193860E+06   0.258435E+06   0.258429E+06   0.216012E+06   0.194242E+06   0.193860E+06   0.197805E+06  -0.603751E+00   0.193104E+06   0.193104E+06   0.212913E+01
   0.798228E-04   0.193860E+06   0.193859E+06   0.258423E+06   0.258416E+06   0.216004E+06   0.194242E+06   0.193860E+06   0.197804E+06  -0.603749E+00   0.193103E+06   0.193103E+06   0.237934E+01
   0.892035E-04   0.193859E+06   0.193859E+06   0.258408E+06   0.258399E+06   0.215994E+06   0.194241E+06   0.193859E+06   0.197803E+06  -0.603746E+00   0.193103E+06   0.193102E+06   0.265894E+01
   0.996866E-04   0.193858E+06   0.193858E+06   0.258389E+06   0.258378E+06   0.215982E+06   0.194240E+06   0.193858E+06   0.197802E+06  -0.603742E+00   0.193102E+06   0.193102E+06   0.297140E+01
   0.111402E-03   0.193857E+06   0.193857E+06   0.258366E+06   0.258352E+06   0.215966E+06   0.194239E+06   0.193857E+06   0.197801E+06  -0.603737E+00   0.193101E+06   0.193101E+06   0.332058E+01
   0.124493E-03   0.193856E+06   0.193855E+06   0.258337E+06   0.258320E+06   0.215947E+06   0.194237E+06   0.193856E+06   0.197799E+06  -0.603731E+00   0.193100E+06   0.193100E+06   0.371078E+01
   0.139124E-03   0.193855E+06   0.193854E+06   0.258301E+06   0.258279E+06   0.215924E+06   0.194236E+06   0.193855E+06   0.197796E+06  -0.603724E+00   0.193098E+06   0.193098E+06   0.414682E+01
   0.155474E-03   0.193853E+06   0.193852E+06   0.258256E+06   0.258229E+06   0.215894E+06   0.194233E+06   0.193853E+06   0.197794E+06  -0.603715E+00   0.193097E+06   0.193096E+06   0.463408E+01
   0.173745E-03   0.193851E+06   0.193849E+06   0.258200E+06   0.258166E+06   0.215857E+06   0.194231E+06   0.193851E+06   0.197790E+06  -0.603703E+00   0.193094E+06   0.193094E+06   0.517859E+01
   0.194163E-03   0.193849E+06   0.193846E+06   0.258129E+06   0.258087E+06   0.215810E+06   0.194227E+06   0.193848E+06   0.197786E+06  -0.603689E+00   0.193092E+06   0.193091E+06   0.578705E+01
   0.216981E-03   0.193845E+06   0.193842E+06   0.258041E+06   0.257989E+06   0.215752E+06   0.194223E+06   0.193845E+06   0.197780E+06  -0.603671E+00   0.193088E+06   0.193087E+06   0.646697E+01
