#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.94853E+03    0.11034E-05    0.00000E+00    0.24043E-01    0.41813E-07    0.28997E-02   -0.37880E-07
     3    0.90336E+03    0.52125E-05    0.00000E+00    0.54907E-01    0.50751E-07    0.28475E-02   -0.64431E-07
     4    0.86409E+03    0.15007E-04    0.00000E+00    0.93919E-01    0.58383E-07    0.27480E-02   -0.90517E-07
     5    0.83650E+03    0.33843E-04    0.00000E+00    0.14030E+00    0.64957E-07    0.26349E-02   -0.11650E-06
     6    0.81868E+03    0.65697E-04    0.00000E+00    0.19340E+00    0.70641E-07    0.25206E-02   -0.14219E-06
     7    0.80816E+03    0.11512E-03    0.00000E+00    0.25261E+00    0.75596E-07    0.24101E-02   -0.16762E-06
     8    0.80266E+03    0.18712E-03    0.00000E+00    0.31715E+00    0.79940E-07    0.23051E-02   -0.19302E-06
     9    0.80116E+03    0.28733E-03    0.00000E+00    0.38649E+00    0.83769E-07    0.22058E-02   -0.21858E-06
    10    0.80270E+03    0.42149E-03    0.00000E+00    0.45983E+00    0.87142E-07    0.21123E-02   -0.24389E-06
    11    0.80654E+03    0.59624E-03    0.00000E+00    0.53664E+00    0.90140E-07    0.20254E-02   -0.26885E-06
    12    0.81273E+03    0.81815E-03    0.00000E+00    0.61673E+00    0.92770E-07    0.19435E-02   -0.29303E-06
    13    0.82027E+03    0.10942E-02    0.00000E+00    0.69861E+00    0.95120E-07    0.18682E-02   -0.31700E-06
    14    0.82903E+03    0.14312E-02    0.00000E+00    0.78189E+00    0.97182E-07    0.17971E-02   -0.34069E-06
    15    0.83877E+03    0.18373E-02    0.00000E+00    0.86586E+00    0.99020E-07    0.17308E-02   -0.36448E-06
    16    0.84976E+03    0.23205E-02    0.00000E+00    0.95080E+00    0.10064E-06    0.16681E-02   -0.38812E-06
    17    0.86149E+03    0.28891E-02    0.00000E+00    0.10352E+01    0.10206E-06    0.16093E-02   -0.41146E-06
    18    0.87359E+03    0.35495E-02    0.00000E+00    0.11182E+01    0.10331E-06    0.15542E-02   -0.43443E-06
    19    0.88716E+03    0.43140E-02    0.00000E+00    0.12006E+01    0.10441E-06    0.15027E-02   -0.45730E-06
    20    0.90102E+03    0.51866E-02    0.00000E+00    0.12809E+01    0.10535E-06    0.14537E-02   -0.47958E-06
    21    0.91538E+03    0.61773E-02    0.00000E+00    0.13583E+01    0.10617E-06    0.14075E-02   -0.50151E-06
    22    0.93017E+03    0.72948E-02    0.00000E+00    0.14326E+01    0.10687E-06    0.13640E-02   -0.52321E-06
    23    0.94538E+03    0.85479E-02    0.00000E+00    0.15031E+01    0.10746E-06    0.13227E-02   -0.54470E-06
    24    0.96103E+03    0.99443E-02    0.00000E+00    0.15686E+01    0.10795E-06    0.12839E-02   -0.56570E-06
    25    0.97707E+03    0.11493E-01    0.00000E+00    0.16295E+01    0.10835E-06    0.12472E-02   -0.58644E-06
    26    0.99347E+03    0.13203E-01    0.00000E+00    0.16854E+01    0.10867E-06    0.12121E-02   -0.60684E-06
    27    0.10102E+04    0.15082E-01    0.00000E+00    0.17356E+01    0.10891E-06    0.11787E-02   -0.62700E-06
    28    0.10272E+04    0.17139E-01    0.00000E+00    0.17789E+01    0.10908E-06    0.11472E-02   -0.64688E-06
    29    0.10447E+04    0.19382E-01    0.00000E+00    0.18149E+01    0.10918E-06    0.11173E-02   -0.66638E-06
    30    0.10623E+04    0.21818E-01    0.00000E+00    0.18445E+01    0.10923E-06    0.10886E-02   -0.68550E-06
    31    0.10802E+04    0.24456E-01    0.00000E+00    0.18664E+01    0.10921E-06    0.10612E-02   -0.70432E-06
    32    0.10985E+04    0.27304E-01    0.00000E+00    0.18799E+01    0.10915E-06    0.10351E-02   -0.72292E-06
    33    0.11169E+04    0.30370E-01    0.00000E+00    0.18838E+01    0.10904E-06    0.10104E-02   -0.74126E-06
    34    0.11357E+04    0.33658E-01    0.00000E+00    0.18795E+01    0.10889E-06    0.98663E-03   -0.75914E-06
    35    0.11546E+04    0.37178E-01    0.00000E+00    0.18662E+01    0.10869E-06    0.96382E-03   -0.77670E-06
    36    0.11738E+04    0.40936E-01    0.00000E+00    0.18429E+01    0.10846E-06    0.94200E-03   -0.79404E-06
    37    0.11932E+04    0.44940E-01    0.00000E+00    0.18088E+01    0.10820E-06    0.92122E-03   -0.81114E-06
    38    0.12129E+04    0.49196E-01    0.00000E+00    0.17646E+01    0.10791E-06    0.90123E-03   -0.82786E-06
    39    0.12328E+04    0.53705E-01    0.00000E+00    0.17098E+01    0.10758E-06    0.88201E-03   -0.84421E-06
    40    0.12529E+04    0.58475E-01    0.00000E+00    0.16435E+01    0.10723E-06    0.86360E-03   -0.86028E-06
    41    0.12733E+04    0.63515E-01    0.00000E+00    0.15650E+01    0.10685E-06    0.84601E-03   -0.87612E-06
    42    0.12938E+04    0.68829E-01    0.00000E+00    0.14750E+01    0.10646E-06    0.82908E-03   -0.89166E-06
    43    0.13146E+04    0.74420E-01    0.00000E+00    0.13744E+01    0.10604E-06    0.81265E-03   -0.90685E-06
    44    0.13354E+04    0.80287E-01    0.00000E+00    0.12612E+01    0.10560E-06    0.79684E-03   -0.92174E-06
    45    0.13567E+04    0.86438E-01    0.00000E+00    0.11344E+01    0.10514E-06    0.78173E-03   -0.93639E-06
    46    0.13781E+04    0.92885E-01    0.00000E+00    0.99478E+00    0.10466E-06    0.76718E-03   -0.95074E-06
    47    0.13997E+04    0.99618E-01    0.00000E+00    0.84364E+00    0.10418E-06    0.75304E-03   -0.96472E-06
    48    0.14214E+04    0.10664E+00    0.00000E+00    0.67936E+00    0.10367E-06    0.73938E-03   -0.97841E-06
