#           k/h    P           
    0.10000E-03    0.16540E+03
    0.10202E-03    0.16864E+03
    0.10408E-03    0.17194E+03
    0.10618E-03    0.17531E+03
    0.10833E-03    0.17874E+03
    0.11052E-03    0.18224E+03
    0.11275E-03    0.18581E+03
    0.11503E-03    0.18944E+03
    0.11735E-03    0.19315E+03
    0.11972E-03    0.19693E+03
    0.12214E-03    0.20079E+03
    0.12461E-03    0.20472E+03
    0.12712E-03    0.20872E+03
    0.12969E-03    0.21281E+03
    0.13231E-03    0.21697E+03
    0.13499E-03    0.22122E+03
    0.13771E-03    0.22555E+03
    0.14049E-03    0.22996E+03
    0.14333E-03    0.23446E+03
    0.14623E-03    0.23905E+03
    0.14918E-03    0.24373E+03
    0.15220E-03    0.24850E+03
    0.15527E-03    0.25336E+03
    0.15841E-03    0.25832E+03
    0.16161E-03    0.26337E+03
    0.16487E-03    0.26852E+03
    0.16820E-03    0.27378E+03
    0.17160E-03    0.27913E+03
    0.17507E-03    0.28459E+03
    0.17860E-03    0.29016E+03
    0.18221E-03    0.29583E+03
    0.18589E-03    0.30162E+03
    0.18965E-03    0.30751E+03
    0.19348E-03    0.31353E+03
    0.19739E-03    0.31966E+03
    0.20138E-03    0.32591E+03
    0.20544E-03    0.33228E+03
    0.20959E-03    0.33877E+03
    0.21383E-03    0.34539E+03
    0.21815E-03    0.35214E+03
    0.22255E-03    0.35902E+03
    0.22705E-03    0.36604E+03
    0.23164E-03    0.37319E+03
    0.23632E-03    0.38048E+03
    0.24109E-03    0.38791E+03
    0.24596E-03    0.39549E+03
    0.25093E-03    0.40321E+03
    0.25600E-03    0.41108E+03
    0.26117E-03    0.41911E+03
    0.26645E-03    0.42729E+03
    0.27183E-03    0.43563E+03
    0.27732E-03    0.44413E+03
    0.28292E-03    0.45280E+03
    0.28864E-03    0.46163E+03
    0.29447E-03    0.47063E+03
    0.30042E-03    0.47981E+03
    0.30649E-03    0.48917E+03
    0.31268E-03    0.49870E+03
