# L    TT    EE    TE    PP    TP
2 6.68552E+02 8.93259E-07 1.98387E-02 7.88401E+05 1.72214E+04
3 6.54326E+02 4.23258E-06 4.47454E-02 1.21462E+06 2.06662E+04
4 6.38059E+02 1.22127E-05 7.62893E-02 1.59519E+06 2.23394E+04
5 6.26430E+02 2.75905E-05 1.13898E-01 1.93284E+06 2.30794E+04
6 6.19468E+02 5.36382E-05 1.57086E-01 2.23221E+06 2.32991E+04
7 6.16260E+02 9.41040E-05 2.05368E-01 2.49896E+06 2.32170E+04
8 6.15594E+02 1.53149E-04 2.58134E-01 2.73773E+06 2.29528E+04
9 6.17116E+02 2.35397E-04 3.14974E-01 2.95235E+06 2.25727E+04
10 6.20260E+02 3.45622E-04 3.75249E-01 3.14573E+06 2.21244E+04
11 6.24662E+02 4.89311E-04 4.38578E-01 3.32107E+06 2.16441E+04
12 6.30504E+02 6.71933E-04 5.04795E-01 3.47919E+06 2.11374E+04
13 6.37011E+02 8.99264E-04 5.72725E-01 3.62345E+06 2.06416E+04
14 6.44165E+02 1.17698E-03 6.42050E-01 3.75404E+06 2.01386E+04
15 6.51847E+02 1.51181E-03 7.12232E-01 3.87343E+06 1.96455E+04
16 6.60295E+02 1.91051E-03 7.83489E-01 3.98242E+06 1.91543E+04
17 6.69162E+02 2.37985E-03 8.54727E-01 4.08103E+06 1.86768E+04
18 6.78130E+02 2.92510E-03 9.25182E-01 4.17161E+06 1.82138E+04
19 6.88073E+02 3.55665E-03 9.95355E-01 4.25427E+06 1.77709E+04
20 6.98115E+02 4.27788E-03 1.06425E+00 4.32927E+06 1.73353E+04
21 7.08404E+02 5.09689E-03 1.13123E+00 4.39762E+06 1.69161E+04
22 7.18921E+02 6.02098E-03 1.19603E+00 4.46005E+06 1.65115E+04
23 7.29647E+02 7.05752E-03 1.25827E+00 4.51692E+06 1.61196E+04
24 7.40574E+02 8.21291E-03 1.31687E+00 4.56822E+06 1.57460E+04
25 7.51702E+02 9.49515E-03 1.37201E+00 4.61488E+06 1.53851E+04
26 7.63011E+02 1.09104E-02 1.42359E+00 4.65717E+06 1.50342E+04
27 7.74521E+02 1.24661E-02 1.47107E+00 4.69526E+06 1.46961E+04
28 7.86104E+02 1.41694E-02 1.51345E+00 4.72953E+06 1.43708E+04
29 7.97915E+02 1.60267E-02 1.55035E+00 4.76006E+06 1.40600E+04
30 8.09854E+02 1.80443E-02 1.58234E+00 4.78749E+06 1.37574E+04
31 8.21874E+02 2.02297E-02 1.60868E+00 4.81146E+06 1.34631E+04
32 8.34049E+02 2.25882E-02 1.62882E+00 4.83278E+06 1.31815E+04
33 8.46334E+02 2.51281E-02 1.64167E+00 4.85138E+06 1.29108E+04
34 8.58765E+02 2.78521E-02 1.64805E+00 4.86732E+06 1.26484E+04
35 8.71295E+02 3.07683E-02 1.64778E+00 4.88090E+06 1.23932E+04
36 8.83890E+02 3.38823E-02 1.63994E+00 4.89238E+06 1.21471E+04
37 8.96640E+02 3.71996E-02 1.62408E+00 4.90168E+06 1.19102E+04
38 9.09508E+02 4.07264E-02 1.60030E+00 4.90906E+06 1.16805E+04
39 9.22540E+02 4.44620E-02 1.56831E+00 4.91462E+06 1.14582E+04
40 9.35480E+02 4.84135E-02 1.52757E+00 4.91845E+06 1.12440E+04
41 9.48786E+02 5.25892E-02 1.47745E+00 4.92064E+06 1.10371E+04
42 9.62000E+02 5.69909E-02 1.41867E+00 4.92146E+06 1.08357E+04
43 9.75488E+02 6.16223E-02 1.35159E+00 4.92073E+06 1.06398E+04
44 9.88884E+02 6.64815E-02 1.27495E+00 4.91872E+06 1.04502E+04
45 1.00246E+03 7.15750E-02 1.18783E+00 4.91535E+06 1.02670E+04
46 1.01622E+03 7.69144E-02 1.09086E+00 4.91088E+06 1.00893E+04
47 1.03008E+03 8.24891E-02 9.84783E-01 4.90533E+06 9.91710E+03
48 1.04393E+03 8.83052E-02 8.68589E-01 4.89876E+06 9.74850E+03
49 1.05796E+03 9.43591E-02 7.41577E-01 4.89111E+06 9.58628E+03
50 1.07227E+03 1.00675E-01 6.04130E-01 4.88263E+06 9.42862E+03
51 1.08649E+03 1.07236E-01 4.56859E-01 4.87325E+06 9.27461E+03
52 1.10098E+03 1.14017E-01 2.99089E-01 4.86313E+06 9.12515E+03
53 1.11565E+03 1.21070E-01 1.30010E-01 4.85220E+06 8.98061E+03
54 1.13032E+03 1.28352E-01 -4.97559E-02 4.84062E+06 8.83990E+03
55 1.14509E+03 1.35888E-01 -2.39634E-01 4.82823E+06 8.70238E+03
56 1.16003E+03 1.43671E-01 -4.40191E-01 4.81529E+06 8.56869E+03
57 1.17516E+03 1.51682E-01 -6.52066E-01 4.80180E+06 8.43910E+03
58 1.19047E+03 1.59948E-01 -8.75059E-01 4.78776E+06 8.31306E+03
59 1.20587E+03 1.68459E-01 -1.10854E+00 4.77318E+06 8.18967E+03
60 1.22136E+03 1.77181E-01 -1.35150E+00 4.75805E+06 8.06928E+03
61 1.23731E+03 1.86121E-01 -1.60294E+00 4.74256E+06 7.95199E+03
62 1.25317E+03 1.95280E-01 -1.86422E+00 4.72661E+06 7.83799E+03
63 1.26912E+03 2.04648E-01 -2.13670E+00 4.71030E+06 7.72699E+03
64 1.28543E+03 2.14281E-01 -2.42222E+00 4.69353E+06 7.61881E+03
65 1.30165E+03 2.24169E-01 -2.72187E+00 4.67649E+06 7.51346E+03
66 1.31815E+03 2.34276E-01 -3.03446E+00 4.65918E+06 7.41066E+03
67 1.33464E+03 2.44601E-01 -3.35780E+00 4.64150E+06 7.31033E+03
68 1.35150E+03 2.55145E-01 -3.69061E+00 4.62354E+06 7.21227E+03
69 1.36845E+03 2.65862E-01 -4.03027E+00 4.60541E+06 7.11640E+03
70 1.38568E+03 2.76753E-01 -4.37712E+00 4.58700E+06 7.02271E+03
71 1.40299E+03 2.87789E-01 -4.73245E+00 4.56832E+06 6.93112E+03
72 1.42058E+03 2.98971E-01 -5.09743E+00 4.54954E+06 6.84154E+03
73 1.43826E+03 3.10271E-01 -5.47272E+00 4.53050E+06 6.75396E+03
74 1.45603E+03 3.21700E-01 -5.85767E+00 4.51136E+06 6.66829E+03
75 1.47408E+03 3.33292E-01 -6.25118E+00 4.49195E+06 6.58445E+03
76 1.49221E+03 3.45048E-01 -6.65353E+00 4.47254E+06 6.50243E+03
77 1.51062E+03 3.56968E-01 -7.06454E+00 4.45294E+06 6.42214E+03
78 1.52921E+03 3.69071E-01 -7.48539E+00 4.43317E+06 6.34359E+03
79 1.54799E+03 3.81273E-01 -7.91235E+00 4.41339E+06 6.26676E+03
80 1.56694E+03 3.93604E-01 -8.34669E+00 4.39343E+06 6.19149E+03
81 1.58608E+03 4.05979E-01 -8.78878E+00 4.37347E+06 6.11794E+03
82 1.60549E+03 4.18437E-01 -9.23815E+00 4.35342E+06 6.04586E+03
83 1.62499E+03 4.30950E-01 -9.69473E+00 4.33328E+06 5.97532E+03
84 1.64486E+03 4.43526E-01 -1.01577E+01 4.31314E+06 5.90624E+03
