#           k/h    P           
    0.10000E-03    0.24089E+00
    0.10202E-03    0.24561E+00
    0.10408E-03    0.25042E+00
    0.10618E-03    0.25532E+00
    0.10833E-03    0.26032E+00
    0.11052E-03    0.26542E+00
    0.11275E-03    0.27062E+00
    0.11503E-03    0.27592E+00
    0.11735E-03    0.28132E+00
    0.11972E-03    0.28683E+00
    0.12214E-03    0.29245E+00
    0.12461E-03    0.29817E+00
    0.12712E-03    0.30401E+00
    0.12969E-03    0.30997E+00
    0.13231E-03    0.31604E+00
    0.13499E-03    0.32223E+00
    0.13771E-03    0.32854E+00
    0.14049E-03    0.33497E+00
    0.14333E-03    0.34153E+00
    0.14623E-03    0.34822E+00
    0.14918E-03    0.35503E+00
    0.15220E-03    0.36199E+00
    0.15527E-03    0.36907E+00
    0.15841E-03    0.37630E+00
    0.16161E-03    0.38367E+00
    0.16487E-03    0.39118E+00
    0.16820E-03    0.39884E+00
    0.17160E-03    0.40665E+00
    0.17507E-03    0.41461E+00
    0.17860E-03    0.42273E+00
    0.18221E-03    0.43100E+00
    0.18589E-03    0.43944E+00
    0.18965E-03    0.44804E+00
    0.19348E-03    0.45681E+00
    0.19739E-03    0.46575E+00
    0.20138E-03    0.47487E+00
    0.20544E-03    0.48417E+00
    0.20959E-03    0.49364E+00
    0.21383E-03    0.50330E+00
    0.21815E-03    0.51315E+00
    0.22255E-03    0.52320E+00
    0.22705E-03    0.53344E+00
    0.23164E-03    0.54388E+00
    0.23632E-03    0.55452E+00
    0.24109E-03    0.56537E+00
    0.24596E-03    0.57643E+00
    0.25093E-03    0.58771E+00
    0.25600E-03    0.59921E+00
    0.26117E-03    0.61093E+00
    0.26645E-03    0.62288E+00
    0.27183E-03    0.63507E+00
    0.27732E-03    0.64749E+00
    0.28292E-03    0.66015E+00
    0.28864E-03    0.67307E+00
    0.29447E-03    0.68623E+00
    0.30042E-03    0.69965E+00
    0.30649E-03    0.71333E+00
    0.31268E-03    0.72728E+00
    0.31899E-03    0.74150E+00
    0.32544E-03    0.75599E+00
    0.33201E-03    0.77077E+00
    0.33872E-03    0.78584E+00
    0.34556E-03    0.80120E+00
    0.35254E-03    0.81686E+00
    0.35966E-03    0.83282E+00
    0.36693E-03    0.84909E+00
    0.37434E-03    0.86568E+00
    0.38190E-03    0.88259E+00
    0.38962E-03    0.89983E+00
    0.39749E-03    0.91740E+00
    0.40552E-03    0.93532E+00
    0.41371E-03    0.95358E+00
    0.42207E-03    0.97220E+00
    0.43060E-03    0.99118E+00
    0.43929E-03    0.10105E+01
    0.44817E-03    0.10302E+01
    0.45722E-03    0.10503E+01
    0.46646E-03    0.10708E+01
    0.47588E-03    0.10917E+01
    0.48550E-03    0.11130E+01
    0.49530E-03    0.11347E+01
    0.50531E-03    0.11568E+01
    0.51552E-03    0.11794E+01
    0.52593E-03    0.12024E+01
    0.53656E-03    0.12258E+01
    0.54739E-03    0.12497E+01
    0.55845E-03    0.12740E+01
    0.56973E-03    0.12988E+01
    0.58124E-03    0.13241E+01
    0.59299E-03    0.13499E+01
    0.60496E-03    0.13761E+01
    0.61719E-03    0.14029E+01
    0.62965E-03    0.14302E+01
    0.64237E-03    0.14580E+01
    0.65535E-03    0.14863E+01
    0.66859E-03    0.15152E+01
    0.68210E-03    0.15446E+01
    0.69588E-03    0.15746E+01
    0.70993E-03    0.16051E+01
    0.72427E-03    0.16362E+01
    0.73891E-03    0.16680E+01
    0.75383E-03    0.17003E+01
    0.76906E-03    0.17332E+01
    0.78460E-03    0.17668E+01
    0.80045E-03    0.18010E+01
    0.81662E-03    0.18358E+01
    0.83311E-03    0.18713E+01
    0.84994E-03    0.19075E+01
    0.86711E-03    0.19443E+01
    0.88463E-03    0.19819E+01
    0.90250E-03    0.20201E+01
    0.92073E-03    0.20590E+01
    0.93933E-03    0.20987E+01
    0.95831E-03    0.21391E+01
    0.97767E-03    0.21803E+01
    0.99742E-03    0.22222E+01
    0.10176E-02    0.22649E+01
    0.10381E-02    0.23084E+01
    0.10591E-02    0.23527E+01
    0.10805E-02    0.23978E+01
    0.11023E-02    0.24437E+01
    0.11246E-02    0.24904E+01
    0.11473E-02    0.25380E+01
    0.11705E-02    0.25865E+01
    0.11941E-02    0.26359E+01
    0.12182E-02    0.26861E+01
    0.12429E-02    0.27372E+01
    0.12680E-02    0.27893E+01
    0.12936E-02    0.28423E+01
    0.13197E-02    0.28962E+01
    0.13464E-02    0.29510E+01
    0.13736E-02    0.30069E+01
    0.14013E-02    0.30637E+01
    0.14296E-02    0.31215E+01
    0.14585E-02    0.31803E+01
    0.14880E-02    0.32401E+01
    0.15180E-02    0.33010E+01
    0.15487E-02    0.33629E+01
    0.15800E-02    0.34258E+01
    0.16119E-02    0.34899E+01
    0.16445E-02    0.35550E+01
    0.16777E-02    0.36211E+01
    0.17116E-02    0.36884E+01
    0.17462E-02    0.37568E+01
    0.17814E-02    0.38263E+01
    0.18174E-02    0.38970E+01
    0.18541E-02    0.39688E+01
    0.18916E-02    0.40417E+01
    0.19298E-02    0.41158E+01
    0.19688E-02    0.41911E+01
    0.20086E-02    0.42676E+01
    0.20491E-02    0.43452E+01
    0.20905E-02    0.44240E+01
    0.21328E-02    0.45041E+01
    0.21758E-02    0.45853E+01
    0.22198E-02    0.46677E+01
    0.22646E-02    0.47514E+01
    0.23104E-02    0.48363E+01
    0.23571E-02    0.49224E+01
    0.24047E-02    0.50098E+01
    0.24533E-02    0.50983E+01
    0.25028E-02    0.51881E+01
    0.25534E-02    0.52792E+01
    0.26050E-02    0.53714E+01
    0.26576E-02    0.54649E+01
    0.27113E-02    0.55597E+01
    0.27660E-02    0.56556E+01
    0.28219E-02    0.57528E+01
    0.28789E-02    0.58512E+01
    0.29371E-02    0.59508E+01
    0.29964E-02    0.60516E+01
    0.30569E-02    0.61536E+01
    0.31187E-02    0.62569E+01
    0.31817E-02    0.63612E+01
    0.32460E-02    0.64668E+01
    0.33115E-02    0.65735E+01
    0.33784E-02    0.66814E+01
    0.34467E-02    0.67904E+01
    0.35163E-02    0.69005E+01
    0.35874E-02    0.70117E+01
    0.36598E-02    0.71240E+01
    0.37338E-02    0.72374E+01
    0.38092E-02    0.73518E+01
    0.38861E-02    0.74673E+01
    0.39646E-02    0.75837E+01
    0.40447E-02    0.77011E+01
    0.41264E-02    0.78195E+01
    0.42098E-02    0.79389E+01
    0.42948E-02    0.80591E+01
    0.43816E-02    0.81802E+01
    0.44701E-02    0.83022E+01
    0.45604E-02    0.84250E+01
    0.46525E-02    0.85485E+01
    0.47465E-02    0.86728E+01
    0.48424E-02    0.87979E+01
    0.49402E-02    0.89236E+01
    0.50400E-02    0.90500E+01
    0.51419E-02    0.91769E+01
    0.52457E-02    0.93044E+01
    0.53517E-02    0.94324E+01
    0.54598E-02    0.95609E+01
    0.55701E-02    0.96897E+01
    0.56826E-02    0.98190E+01
    0.57974E-02    0.99485E+01
    0.59145E-02    0.10078E+02
    0.60340E-02    0.10208E+02
    0.61559E-02    0.10338E+02
    0.62803E-02    0.10468E+02
    0.64072E-02    0.10598E+02
    0.65366E-02    0.10728E+02
    0.66686E-02    0.10858E+02
    0.68033E-02    0.10987E+02
    0.69408E-02    0.11116E+02
    0.70810E-02    0.11244E+02
    0.72240E-02    0.11372E+02
    0.73700E-02    0.11500E+02
    0.75189E-02    0.11626E+02
    0.76708E-02    0.11752E+02
    0.78257E-02    0.11877E+02
    0.79838E-02    0.12000E+02
    0.81451E-02    0.12123E+02
    0.83096E-02    0.12244E+02
    0.84775E-02    0.12364E+02
    0.86488E-02    0.12482E+02
    0.88235E-02    0.12599E+02
    0.90017E-02    0.12714E+02
    0.91836E-02    0.12828E+02
    0.93691E-02    0.12939E+02
    0.95583E-02    0.13048E+02
