#           k/h    P           
    0.10000E-03    0.37477E+02
    0.10202E-03    0.38210E+02
    0.10408E-03    0.38959E+02
    0.10618E-03    0.39722E+02
    0.10833E-03    0.40499E+02
    0.11052E-03    0.41292E+02
    0.11275E-03    0.42101E+02
    0.11503E-03    0.42925E+02
    0.11735E-03    0.43766E+02
    0.11972E-03    0.44623E+02
    0.12214E-03    0.45496E+02
    0.12461E-03    0.46387E+02
    0.12712E-03    0.47295E+02
    0.12969E-03    0.48221E+02
    0.13231E-03    0.49165E+02
    0.13499E-03    0.50128E+02
    0.13771E-03    0.51109E+02
    0.14049E-03    0.52110E+02
    0.14333E-03    0.53130E+02
    0.14623E-03    0.54170E+02
    0.14918E-03    0.55230E+02
    0.15220E-03    0.56311E+02
    0.15527E-03    0.57413E+02
    0.15841E-03    0.58537E+02
    0.16161E-03    0.59683E+02
    0.16487E-03    0.60851E+02
    0.16820E-03    0.62042E+02
    0.17160E-03    0.63256E+02
    0.17507E-03    0.64494E+02
    0.17860E-03    0.65756E+02
    0.18221E-03    0.67042E+02
    0.18589E-03    0.68354E+02
    0.18965E-03    0.69691E+02
    0.19348E-03    0.71055E+02
    0.19739E-03    0.72445E+02
    0.20138E-03    0.73862E+02
    0.20544E-03    0.75307E+02
    0.20959E-03    0.76780E+02
    0.21383E-03    0.78282E+02
    0.21815E-03    0.79812E+02
    0.22255E-03    0.81373E+02
    0.22705E-03    0.82965E+02
    0.23164E-03    0.84587E+02
    0.23632E-03    0.86241E+02
    0.24109E-03    0.87927E+02
    0.24596E-03    0.89645E+02
    0.25093E-03    0.91398E+02
    0.25600E-03    0.93184E+02
    0.26117E-03    0.95005E+02
    0.26645E-03    0.96862E+02
    0.27183E-03    0.98755E+02
    0.27732E-03    0.10068E+03
    0.28292E-03    0.10265E+03
    0.28864E-03    0.10466E+03
    0.29447E-03    0.10670E+03
    0.30042E-03    0.10878E+03
    0.30649E-03    0.11091E+03
    0.31268E-03    0.11307E+03
    0.31899E-03    0.11528E+03
    0.32544E-03    0.11753E+03
    0.33201E-03    0.11982E+03
    0.33872E-03    0.12216E+03
    0.34556E-03    0.12455E+03
    0.35254E-03    0.12698E+03
    0.35966E-03    0.12945E+03
    0.36693E-03    0.13198E+03
    0.37434E-03    0.13455E+03
    0.38190E-03    0.13717E+03
    0.38962E-03    0.13985E+03
    0.39749E-03    0.14257E+03
    0.40552E-03    0.14535E+03
    0.41371E-03    0.14818E+03
    0.42207E-03    0.15106E+03
    0.43060E-03    0.15400E+03
    0.43929E-03    0.15700E+03
    0.44817E-03    0.16006E+03
    0.45722E-03    0.16317E+03
    0.46646E-03    0.16634E+03
    0.47588E-03    0.16958E+03
    0.48550E-03    0.17287E+03
    0.49530E-03    0.17623E+03
    0.50531E-03    0.17965E+03
    0.51552E-03    0.18314E+03
    0.52593E-03    0.18670E+03
    0.53656E-03    0.19032E+03
    0.54739E-03    0.19401E+03
    0.55845E-03    0.19777E+03
    0.56973E-03    0.20160E+03
    0.58124E-03    0.20551E+03
    0.59299E-03    0.20949E+03
    0.60496E-03    0.21354E+03
    0.61719E-03    0.21767E+03
    0.62965E-03    0.22188E+03
    0.64237E-03    0.22617E+03
    0.65535E-03    0.23054E+03
    0.66859E-03    0.23499E+03
    0.68210E-03    0.23952E+03
    0.69588E-03    0.24414E+03
    0.70993E-03    0.24884E+03
    0.72427E-03    0.25363E+03
    0.73891E-03    0.25851E+03
    0.75383E-03    0.26349E+03
    0.76906E-03    0.26855E+03
    0.78460E-03    0.27371E+03
    0.80045E-03    0.27896E+03
    0.81662E-03    0.28431E+03
    0.83311E-03    0.28975E+03
    0.84994E-03    0.29530E+03
    0.86711E-03    0.30095E+03
    0.88463E-03    0.30670E+03
    0.90250E-03    0.31255E+03
    0.92073E-03    0.31851E+03
    0.93933E-03    0.32458E+03
    0.95831E-03    0.33076E+03
    0.97767E-03    0.33705E+03
    0.99742E-03    0.34345E+03
    0.10176E-02    0.34996E+03
    0.10381E-02    0.35659E+03
    0.10591E-02    0.36334E+03
    0.10805E-02    0.37021E+03
    0.11023E-02    0.37720E+03
    0.11246E-02    0.38431E+03
    0.11473E-02    0.39154E+03
    0.11705E-02    0.39890E+03
    0.11941E-02    0.40639E+03
    0.12182E-02    0.41401E+03
    0.12429E-02    0.42175E+03
    0.12680E-02    0.42963E+03
    0.12936E-02    0.43765E+03
    0.13197E-02    0.44579E+03
    0.13464E-02    0.45408E+03
    0.13736E-02    0.46250E+03
    0.14013E-02    0.47107E+03
    0.14296E-02    0.47977E+03
    0.14585E-02    0.48862E+03
    0.14880E-02    0.49761E+03
    0.15180E-02    0.50675E+03
    0.15487E-02    0.51604E+03
    0.15800E-02    0.52548E+03
    0.16119E-02    0.53506E+03
    0.16445E-02    0.54480E+03
    0.16777E-02    0.55469E+03
    0.17116E-02    0.56474E+03
    0.17462E-02    0.57494E+03
    0.17814E-02    0.58530E+03
    0.18174E-02    0.59581E+03
    0.18541E-02    0.60649E+03
    0.18916E-02    0.61732E+03
    0.19298E-02    0.62832E+03
    0.19688E-02    0.63947E+03
    0.20086E-02    0.65079E+03
    0.20491E-02    0.66227E+03
    0.20905E-02    0.67392E+03
    0.21328E-02    0.68573E+03
    0.21758E-02    0.69771E+03
    0.22198E-02    0.70985E+03
    0.22646E-02    0.72216E+03
    0.23104E-02    0.73463E+03
    0.23571E-02    0.74727E+03
    0.24047E-02    0.76007E+03
    0.24533E-02    0.77304E+03
    0.25028E-02    0.78618E+03
    0.25534E-02    0.79948E+03
    0.26050E-02    0.81295E+03
    0.26576E-02    0.82658E+03
    0.27113E-02    0.84038E+03
    0.27660E-02    0.85434E+03
    0.28219E-02    0.86846E+03
    0.28789E-02    0.88275E+03
    0.29371E-02    0.89719E+03
    0.29964E-02    0.91180E+03
    0.30569E-02    0.92656E+03
    0.31187E-02    0.94148E+03
    0.31817E-02    0.95655E+03
    0.32460E-02    0.97177E+03
    0.33115E-02    0.98715E+03
    0.33784E-02    0.10027E+04
    0.34467E-02    0.10183E+04
    0.35163E-02    0.10342E+04
    0.35874E-02    0.10501E+04
    0.36598E-02    0.10662E+04
    0.37338E-02    0.10824E+04
    0.38092E-02    0.10988E+04
    0.38861E-02    0.11153E+04
    0.39646E-02    0.11319E+04
    0.40447E-02    0.11486E+04
    0.41264E-02    0.11655E+04
    0.42098E-02    0.11824E+04
    0.42948E-02    0.11995E+04
    0.43816E-02    0.12167E+04
    0.44701E-02    0.12340E+04
    0.45604E-02    0.12514E+04
    0.46525E-02    0.12688E+04
    0.47465E-02    0.12864E+04
    0.48424E-02    0.13040E+04
    0.49402E-02    0.13217E+04
    0.50400E-02    0.13394E+04
    0.51419E-02    0.13572E+04
    0.52457E-02    0.13751E+04
    0.53517E-02    0.13930E+04
    0.54598E-02    0.14110E+04
    0.55701E-02    0.14289E+04
    0.56826E-02    0.14469E+04
    0.57974E-02    0.14650E+04
    0.59145E-02    0.14830E+04
    0.60340E-02    0.15010E+04
    0.61559E-02    0.15190E+04
    0.62803E-02    0.15369E+04
    0.64072E-02    0.15549E+04
    0.65366E-02    0.15727E+04
    0.66686E-02    0.15906E+04
    0.68033E-02    0.16083E+04
    0.69408E-02    0.16260E+04
    0.70810E-02    0.16436E+04
    0.72240E-02    0.16611E+04
    0.73700E-02    0.16784E+04
    0.75189E-02    0.16957E+04
    0.76708E-02    0.17128E+04
    0.78257E-02    0.17297E+04
    0.79838E-02    0.17465E+04
    0.81451E-02    0.17631E+04
    0.83096E-02    0.17795E+04
    0.84775E-02    0.17956E+04
    0.86488E-02    0.18116E+04
    0.88235E-02    0.18272E+04
    0.90017E-02    0.18427E+04
    0.91836E-02    0.18578E+04
    0.93691E-02    0.18727E+04
    0.95583E-02    0.18872E+04
    0.97514E-02    0.19014E+04
    0.99484E-02    0.19153E+04
    0.10149E-01    0.19287E+04
    0.10354E-01    0.19418E+04
    0.10564E-01    0.19545E+04
    0.10777E-01    0.19668E+04
    0.10995E-01    0.19786E+04
    0.11217E-01    0.19899E+04
    0.11443E-01    0.20008E+04
    0.11675E-01    0.20111E+04
    0.11910E-01    0.20209E+04
    0.12151E-01    0.20302E+04
    0.12397E-01    0.20389E+04
    0.12647E-01    0.20469E+04
    0.12902E-01    0.20544E+04
    0.13163E-01    0.20612E+04
    0.13429E-01    0.20674E+04
    0.13700E-01    0.20729E+04
    0.13977E-01    0.20776E+04
    0.14259E-01    0.20817E+04
    0.14547E-01    0.20850E+04
    0.14841E-01    0.20875E+04
    0.15141E-01    0.20893E+04
    0.15447E-01    0.20902E+04
    0.15759E-01    0.20904E+04
    0.16077E-01    0.20896E+04
    0.16402E-01    0.20880E+04
    0.16734E-01    0.20856E+04
    0.17072E-01    0.20822E+04
    0.17416E-01    0.20779E+04
    0.17768E-01    0.20727E+04
    0.18127E-01    0.20666E+04
    0.18493E-01    0.20595E+04
    0.18867E-01    0.20514E+04
    0.19248E-01    0.20424E+04
    0.19637E-01    0.20324E+04
    0.20034E-01    0.20215E+04
    0.20438E-01    0.20096E+04
    0.20851E-01    0.19967E+04
    0.21272E-01    0.19828E+04
    0.21702E-01    0.19680E+04
    0.22141E-01    0.19522E+04
    0.22588E-01    0.19355E+04
    0.23044E-01    0.19178E+04
    0.23510E-01    0.18993E+04
    0.23985E-01    0.18799E+04
    0.24469E-01    0.18596E+04
    0.24964E-01    0.18385E+04
    0.25468E-01    0.18166E+04
    0.25982E-01    0.17939E+04
    0.26507E-01    0.17706E+04
    0.27043E-01    0.17465E+04
    0.27589E-01    0.17218E+04
    0.28146E-01    0.16966E+04
    0.28715E-01    0.16709E+04
    0.29295E-01    0.16446E+04
    0.29887E-01    0.16180E+04
    0.30490E-01    0.15911E+04
    0.31106E-01    0.15639E+04
    0.31735E-01    0.15364E+04
    0.32376E-01    0.15089E+04
    0.33030E-01    0.14813E+04
    0.33697E-01    0.14537E+04
    0.34378E-01    0.14262E+04
    0.35072E-01    0.13989E+04
    0.35781E-01    0.13718E+04
    0.36504E-01    0.13450E+04
    0.37241E-01    0.13186E+04
    0.37993E-01    0.12926E+04
    0.38761E-01    0.12672E+04
    0.39544E-01    0.12423E+04
    0.40343E-01    0.12180E+04
    0.41158E-01    0.11945E+04
    0.41989E-01    0.11716E+04
    0.42838E-01    0.11496E+04
    0.43703E-01    0.11283E+04
    0.44586E-01    0.11078E+04
    0.45486E-01    0.10882E+04
    0.46405E-01    0.10694E+04
    0.47343E-01    0.10515E+04
    0.48299E-01    0.10344E+04
    0.49275E-01    0.10181E+04
    0.50270E-01    0.10025E+04
    0.51286E-01    0.98768E+03
    0.52322E-01    0.97349E+03
    0.53379E-01    0.95988E+03
    0.54457E-01    0.94676E+03
    0.55557E-01    0.93405E+03
    0.56680E-01    0.92163E+03
    0.57825E-01    0.90939E+03
    0.58993E-01    0.89722E+03
    0.60184E-01    0.88499E+03
    0.61400E-01    0.87257E+03
    0.62641E-01    0.85983E+03
    0.63906E-01    0.84665E+03
    0.65197E-01    0.83291E+03
    0.66514E-01    0.81851E+03
    0.67858E-01    0.80336E+03
    0.69229E-01    0.78738E+03
    0.70627E-01    0.77053E+03
    0.72054E-01    0.75279E+03
    0.73510E-01    0.73417E+03
    0.74994E-01    0.71472E+03
    0.76509E-01    0.69451E+03
    0.78055E-01    0.67364E+03
    0.79632E-01    0.65227E+03
    0.81241E-01    0.63055E+03
    0.82882E-01    0.60868E+03
    0.84556E-01    0.58686E+03
    0.86264E-01    0.56532E+03
    0.88007E-01    0.54427E+03
    0.89785E-01    0.52392E+03
    0.91598E-01    0.50449E+03
    0.93449E-01    0.48613E+03
    0.95337E-01    0.46901E+03
    0.97263E-01    0.45322E+03
    0.99227E-01    0.43884E+03
