# L    TT    EE    BB    TE
2 7.35385E+02 2.55707E-06 1.57115E-06 2.17285E-02
3 7.18273E+02 7.81460E-06 3.14276E-06 4.90570E-02
4 6.99420E+02 1.87186E-05 5.23890E-06 8.36668E-02
5 6.85967E+02 3.83114E-05 7.86012E-06 1.24930E-01
6 6.77886E+02 7.02046E-05 1.10072E-05 1.72318E-01
7 6.74051E+02 1.18534E-04 1.46809E-05 2.25273E-01
8 6.73101E+02 1.87884E-04 1.88815E-05 2.83153E-01
9 6.74619E+02 2.83367E-04 2.36101E-05 3.45502E-01
10 6.77970E+02 4.10234E-04 2.88683E-05 4.11593E-01
11 6.82746E+02 5.74555E-04 3.46573E-05 4.81018E-01
12 6.89105E+02 7.82325E-04 4.09778E-05 5.53589E-01
13 6.96227E+02 1.03992E-03 4.78309E-05 6.28022E-01
14 7.04075E+02 1.35367E-03 5.52183E-05 7.03954E-01
15 7.12510E+02 1.73082E-03 6.31402E-05 7.80771E-01
16 7.21820E+02 2.17900E-03 7.15992E-05 8.58742E-01
17 7.31577E+02 2.70548E-03 8.05954E-05 9.36675E-01
18 7.41473E+02 3.31630E-03 9.01316E-05 1.01358E+00
19 7.52441E+02 4.02274E-03 1.00203E-04 1.09029E+00
20 7.63529E+02 4.82843E-03 1.10826E-04 1.16542E+00
21 7.74905E+02 5.74239E-03 1.21979E-04 1.23832E+00
22 7.86534E+02 6.77272E-03 1.33682E-04 1.30879E+00
23 7.98422E+02 7.92753E-03 1.45934E-04 1.37638E+00
24 8.10535E+02 9.21370E-03 1.58726E-04 1.43988E+00
25 8.22889E+02 1.06394E-02 1.72067E-04 1.49946E+00
26 8.35457E+02 1.22128E-02 1.85957E-04 1.55514E+00
27 8.48249E+02 1.39417E-02 2.00397E-04 1.60615E+00
28 8.61153E+02 1.58335E-02 2.15377E-04 1.65149E+00
29 8.74317E+02 1.78947E-02 2.30915E-04 1.69060E+00
30 8.87630E+02 2.01337E-02 2.47003E-04 1.72430E+00
31 9.01055E+02 2.25571E-02 2.63640E-04 1.75167E+00
32 9.14667E+02 2.51732E-02 2.80835E-04 1.77206E+00
33 9.28408E+02 2.79876E-02 2.98580E-04 1.78453E+00
34 9.42354E+02 3.10050E-02 3.16874E-04 1.78956E+00
35 9.56412E+02 3.42355E-02 3.35717E-04 1.78723E+00
36 9.70471E+02 3.76830E-02 3.55129E-04 1.77653E+00
37 9.84808E+02 4.13549E-02 3.75080E-04 1.75679E+00
38 9.99238E+02 4.52567E-02 3.95590E-04 1.72839E+00
39 1.01385E+03 4.93894E-02 4.16658E-04 1.69078E+00
40 1.02856E+03 5.37604E-02 4.38276E-04 1.64330E+00
41 1.04346E+03 5.83763E-02 4.60443E-04 1.58549E+00
42 1.05845E+03 6.32426E-02 4.83168E-04 1.51808E+00
43 1.07353E+03 6.83612E-02 5.06443E-04 1.44146E+00
44 1.08871E+03 7.37293E-02 5.30277E-04 1.35413E+00
45 1.10407E+03 7.93572E-02 5.54660E-04 1.25526E+00
46 1.11962E+03 8.52541E-02 5.79592E-04 1.14540E+00
47 1.13526E+03 9.14089E-02 6.05082E-04 1.02540E+00
48 1.15099E+03 9.78291E-02 6.31122E-04 8.94259E-01
49 1.16682E+03 1.04514E-01 6.57712E-04 7.51081E-01
50 1.18302E+03 1.11477E-01 6.84859E-04 5.96350E-01
51 1.19912E+03 1.18721E-01 7.12547E-04 4.30707E-01
52 1.21560E+03 1.26206E-01 7.40794E-04 2.53417E-01
53 1.23217E+03 1.33980E-01 7.69580E-04 6.36438E-02
54 1.24875E+03 1.42014E-01 7.98925E-04 -1.37974E-01
55 1.26550E+03 1.50319E-01 8.28810E-04 -3.50799E-01
56 1.28254E+03 1.58893E-01 8.59244E-04 -5.75439E-01
57 1.29967E+03 1.67728E-01 8.90228E-04 -8.12592E-01
58 1.31708E+03 1.76843E-01 9.21761E-04 -1.06199E+00
59 1.33449E+03 1.86218E-01 9.53806E-04 -1.32304E+00
60 1.35209E+03 1.95816E-01 9.86484E-04 -1.59452E+00
61 1.37024E+03 2.05666E-01 1.01963E-03 -1.87568E+00
62 1.38821E+03 2.15758E-01 1.05333E-03 -2.16773E+00
63 1.40636E+03 2.26074E-01 1.08759E-03 -2.47217E+00
64 1.42480E+03 2.36669E-01 1.12241E-03 -2.79075E+00
65 1.44323E+03 2.47552E-01 1.15769E-03 -3.12461E+00
66 1.46194E+03 2.58668E-01 1.19363E-03 -3.47243E+00
67 1.48075E+03 2.70017E-01 1.23003E-03 -3.83217E+00
68 1.49984E+03 2.81617E-01 1.26699E-03 -4.20224E+00
69 1.51911E+03 2.93394E-01 1.30451E-03 -4.58022E+00
70 1.53866E+03 3.05357E-01 1.34259E-03 -4.96631E+00
71 1.55839E+03 3.17498E-01 1.38123E-03 -5.36170E+00
72 1.57832E+03 3.29778E-01 1.42033E-03 -5.76771E+00
73 1.59833E+03 3.42206E-01 1.46008E-03 -6.18498E+00
74 1.61854E+03 3.54765E-01 1.50030E-03 -6.61268E+00
75 1.63902E+03 3.67501E-01 1.54108E-03 -7.04988E+00
76 1.65959E+03 3.80424E-01 1.58241E-03 -7.49666E+00
77 1.68045E+03 3.93504E-01 1.62431E-03 -7.95294E+00
78 1.70158E+03 4.06780E-01 1.66676E-03 -8.41984E+00
79 1.72281E+03 4.20177E-01 1.70968E-03 -8.89362E+00
80 1.74431E+03 4.33686E-01 1.75325E-03 -9.37513E+00
81 1.76601E+03 4.47269E-01 1.79729E-03 -9.86577E+00
82 1.78798E+03 4.60927E-01 1.84198E-03 -1.03639E+01
83 1.81014E+03 4.74650E-01 1.88713E-03 -1.08694E+01
84 1.83248E+03 4.88429E-01 1.93284E-03 -1.13824E+01
85 1.85501E+03 5.02245E-01 1.97911E-03 -1.19019E+01
86 1.87773E+03 5.16107E-01 2.02603E-03 -1.24288E+01
87 1.90082E+03 5.29998E-01 2.07342E-03 -1.29604E+01
88 1.92390E+03 5.43907E-01 2.12137E-03 -1.34985E+01
89 1.94727E+03 5.57834E-01 2.16997E-03 -1.40422E+01
90 1.97092E+03 5.71743E-01 2.21903E-03 -1.45906E+01
