#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.549628E+06   0.549627E+06   0.732433E+06   0.732411E+06   0.642330E+06   0.550566E+06   0.549628E+06   0.557659E+06  -0.602931E+00   0.547575E+06   0.547575E+06   0.166314E+01
   0.798228E-04   0.549625E+06   0.549624E+06   0.732328E+06   0.732300E+06   0.642254E+06   0.550562E+06   0.549624E+06   0.557654E+06  -0.602925E+00   0.547572E+06   0.547572E+06   0.185857E+01
   0.892035E-04   0.549621E+06   0.549620E+06   0.732197E+06   0.732162E+06   0.642160E+06   0.550557E+06   0.549620E+06   0.557647E+06  -0.602918E+00   0.547568E+06   0.547568E+06   0.207696E+01
   0.996866E-04   0.549616E+06   0.549615E+06   0.732034E+06   0.731990E+06   0.642041E+06   0.550551E+06   0.549615E+06   0.557640E+06  -0.602910E+00   0.547563E+06   0.547563E+06   0.232100E+01
   0.111402E-03   0.549609E+06   0.549608E+06   0.731830E+06   0.731776E+06   0.641893E+06   0.550543E+06   0.549609E+06   0.557630E+06  -0.602898E+00   0.547557E+06   0.547557E+06   0.259371E+01
   0.124493E-03   0.549602E+06   0.549600E+06   0.731575E+06   0.731507E+06   0.641709E+06   0.550534E+06   0.549601E+06   0.557618E+06  -0.602885E+00   0.547549E+06   0.547549E+06   0.289844E+01
   0.139124E-03   0.549592E+06   0.549590E+06   0.731257E+06   0.731173E+06   0.641478E+06   0.550522E+06   0.549592E+06   0.557603E+06  -0.602867E+00   0.547539E+06   0.547539E+06   0.323896E+01
   0.155474E-03   0.549580E+06   0.549577E+06   0.730860E+06   0.730755E+06   0.641191E+06   0.550507E+06   0.549579E+06   0.557584E+06  -0.602846E+00   0.547527E+06   0.547526E+06   0.361945E+01
   0.173745E-03   0.549565E+06   0.549561E+06   0.730365E+06   0.730233E+06   0.640832E+06   0.550488E+06   0.549564E+06   0.557560E+06  -0.602819E+00   0.547512E+06   0.547511E+06   0.404459E+01
   0.194163E-03   0.549546E+06   0.549542E+06   0.729746E+06   0.729582E+06   0.640384E+06   0.550465E+06   0.549545E+06   0.557531E+06  -0.602785E+00   0.547493E+06   0.547492E+06   0.451962E+01
   0.216981E-03   0.549522E+06   0.549517E+06   0.728975E+06   0.728770E+06   0.639825E+06   0.550436E+06   0.549521E+06   0.557495E+06  -0.602743E+00   0.547469E+06   0.547468E+06   0.505036E+01
   0.242480E-03   0.549493E+06   0.549486E+06   0.728013E+06   0.727757E+06   0.639127E+06   0.550399E+06   0.549492E+06   0.557449E+06  -0.602691E+00   0.547439E+06   0.547438E+06   0.564331E+01
   0.270976E-03   0.549456E+06   0.549448E+06   0.726812E+06   0.726493E+06   0.638257E+06   0.550354E+06   0.549455E+06   0.557392E+06  -0.602625E+00   0.547402E+06   0.547400E+06   0.630572E+01
   0.302821E-03   0.549410E+06   0.549400E+06   0.725316E+06   0.724918E+06   0.637172E+06   0.550297E+06   0.549409E+06   0.557321E+06  -0.602544E+00   0.547356E+06   0.547354E+06   0.704567E+01
   0.338408E-03   0.549353E+06   0.549340E+06   0.723450E+06   0.722956E+06   0.635820E+06   0.550226E+06   0.549351E+06   0.557232E+06  -0.602442E+00   0.547298E+06   0.547295E+06   0.787215E+01
   0.378178E-03   0.549282E+06   0.549266E+06   0.721127E+06   0.720512E+06   0.634136E+06   0.550138E+06   0.549279E+06   0.557121E+06  -0.602315E+00   0.547225E+06   0.547223E+06   0.879515E+01
   0.422621E-03   0.549193E+06   0.549173E+06   0.718235E+06   0.717470E+06   0.632039E+06   0.550028E+06   0.549189E+06   0.556983E+06  -0.602157E+00   0.547135E+06   0.547132E+06   0.982578E+01
   0.472287E-03   0.549082E+06   0.549057E+06   0.714637E+06   0.713688E+06   0.629430E+06   0.549891E+06   0.549077E+06   0.556811E+06  -0.601959E+00   0.547023E+06   0.547019E+06   0.109764E+02
   0.527790E-03   0.548943E+06   0.548912E+06   0.710167E+06   0.708990E+06   0.626187E+06   0.549720E+06   0.548938E+06   0.556596E+06  -0.601713E+00   0.546883E+06   0.546878E+06   0.122605E+02
   0.589815E-03   0.548770E+06   0.548731E+06   0.704619E+06   0.703162E+06   0.622161E+06   0.549506E+06   0.548763E+06   0.556330E+06  -0.601407E+00   0.546708E+06   0.546701E+06   0.136934E+02
   0.659130E-03   0.548555E+06   0.548506E+06   0.697745E+06   0.695947E+06   0.617171E+06   0.549241E+06   0.548546E+06   0.555998E+06  -0.601026E+00   0.546490E+06   0.546482E+06   0.152914E+02
   0.736590E-03   0.548287E+06   0.548226E+06   0.689244E+06   0.687030E+06   0.610996E+06   0.548911E+06   0.548276E+06   0.555585E+06  -0.600552E+00   0.546218E+06   0.546208E+06   0.170730E+02
   0.823153E-03   0.547952E+06   0.547876E+06   0.678757E+06   0.676041E+06   0.603374E+06   0.548500E+06   0.547939E+06   0.555073E+06  -0.599964E+00   0.545880E+06   0.545867E+06   0.190578E+02
   0.919889E-03   0.547537E+06   0.547442E+06   0.665861E+06   0.662544E+06   0.593996E+06   0.547991E+06   0.547520E+06   0.554438E+06  -0.599235E+00   0.545459E+06   0.545443E+06   0.212676E+02
   0.102799E-02   0.547020E+06   0.546902E+06   0.650062E+06   0.646035E+06   0.582493E+06   0.547359E+06   0.546999E+06   0.553654E+06  -0.598332E+00   0.544935E+06   0.544915E+06   0.237255E+02
   0.114880E-02   0.546379E+06   0.546231E+06   0.630802E+06   0.625948E+06   0.568451E+06   0.546577E+06   0.546353E+06   0.552685E+06  -0.597216E+00   0.544285E+06   0.544260E+06   0.264564E+02
   0.128381E-02   0.545584E+06   0.545399E+06   0.607464E+06   0.601667E+06   0.551408E+06   0.545611E+06   0.545551E+06   0.551493E+06  -0.595841E+00   0.543477E+06   0.543446E+06   0.294865E+02
   0.143468E-02   0.544600E+06   0.544370E+06   0.579405E+06   0.572563E+06   0.530873E+06   0.544421E+06   0.544560E+06   0.550032E+06  -0.594153E+00   0.542476E+06   0.542438E+06   0.328428E+02
   0.160328E-02   0.543386E+06   0.543098E+06   0.545996E+06   0.538041E+06   0.506352E+06   0.542960E+06   0.543335E+06   0.548248E+06  -0.592088E+00   0.541239E+06   0.541191E+06   0.365531E+02
   0.179170E-02   0.541890E+06   0.541532E+06   0.506706E+06   0.497636E+06   0.477406E+06   0.541175E+06   0.541827E+06   0.546081E+06  -0.589576E+00   0.539713E+06   0.539653E+06   0.406448E+02
   0.200226E-02   0.540055E+06   0.539608E+06   0.461222E+06   0.451142E+06   0.443730E+06   0.539002E+06   0.539976E+06   0.543468E+06  -0.586536E+00   0.537836E+06   0.537762E+06   0.451440E+02
   0.223756E-02   0.537812E+06   0.537254E+06   0.409619E+06   0.398790E+06   0.405262E+06   0.536372E+06   0.537713E+06   0.540339E+06  -0.582887E+00   0.535537E+06   0.535444E+06   0.500748E+02
   0.250052E-02   0.535084E+06   0.534389E+06   0.352576E+06   0.341471E+06   0.362337E+06   0.533214E+06   0.534961E+06   0.536628E+06  -0.578544E+00   0.532733E+06   0.532618E+06   0.554577E+02
   0.279438E-02   0.531786E+06   0.530921E+06   0.291619E+06   0.280956E+06   0.315851E+06   0.529449E+06   0.531634E+06   0.532273E+06  -0.573430E+00   0.529331E+06   0.529190E+06   0.613088E+02
   0.312277E-02   0.527828E+06   0.526752E+06   0.229332E+06   0.220057E+06   0.267406E+06   0.525004E+06   0.527638E+06   0.527225E+06  -0.567484E+00   0.525235E+06   0.525060E+06   0.676393E+02
   0.348976E-02   0.523118E+06   0.521780E+06   0.169407E+06   0.162588E+06   0.219375E+06   0.519809E+06   0.522882E+06   0.521450E+06  -0.560665E+00   0.520341E+06   0.520126E+06   0.744557E+02
   0.389987E-02   0.517566E+06   0.515903E+06   0.116378E+06   0.112944E+06   0.174743E+06   0.513805E+06   0.517272E+06   0.514932E+06  -0.552967E+00   0.514553E+06   0.514289E+06   0.817619E+02
   0.435818E-02   0.511093E+06   0.509029E+06   0.748166E+05   0.751405E+05   0.136639E+06   0.506942E+06   0.510728E+06   0.507666E+06  -0.544411E+00   0.507784E+06   0.507462E+06   0.895627E+02
   0.440687E-02   0.510392E+06   0.508284E+06   0.714352E+05   0.721195E+05   0.133292E+06   0.506206E+06   0.510020E+06   0.506898E+06  -0.543510E+00   0.507051E+06   0.506722E+06   0.903702E+02
   0.445611E-02   0.509681E+06   0.507528E+06   0.682050E+05   0.692420E+05   0.130038E+06   0.505462E+06   0.509301E+06   0.506123E+06  -0.542601E+00   0.506307E+06   0.505971E+06   0.911828E+02
   0.450590E-02   0.508961E+06   0.506760E+06   0.651272E+05   0.665082E+05   0.126877E+06   0.504709E+06   0.508573E+06   0.505340E+06  -0.541684E+00   0.505553E+06   0.505210E+06   0.920005E+02
   0.455624E-02   0.508231E+06   0.505982E+06   0.622032E+05   0.639180E+05   0.123812E+06   0.503946E+06   0.507834E+06   0.504549E+06  -0.540759E+00   0.504788E+06   0.504438E+06   0.928233E+02
   0.460715E-02   0.507490E+06   0.505193E+06   0.594337E+05   0.614708E+05   0.120843E+06   0.503175E+06   0.507085E+06   0.503750E+06  -0.539826E+00   0.504012E+06   0.503656E+06   0.936511E+02
   0.465863E-02   0.506739E+06   0.504392E+06   0.568192E+05   0.591656E+05   0.117970E+06   0.502394E+06   0.506325E+06   0.502944E+06  -0.538885E+00   0.503226E+06   0.502862E+06   0.944841E+02
   0.471068E-02   0.505979E+06   0.503581E+06   0.543595E+05   0.570012E+05   0.115196E+06   0.501604E+06   0.505555E+06   0.502130E+06  -0.537936E+00   0.502429E+06   0.502058E+06   0.953222E+02
   0.476331E-02   0.505208E+06   0.502758E+06   0.520542E+05   0.549758E+05   0.112520E+06   0.500804E+06   0.504775E+06   0.501309E+06  -0.536979E+00   0.501621E+06   0.501243E+06   0.961654E+02
   0.481653E-02   0.504426E+06   0.501923E+06   0.499025E+05   0.530870E+05   0.109941E+06   0.499996E+06   0.503985E+06   0.500479E+06  -0.536014E+00   0.500803E+06   0.500416E+06   0.970139E+02
   0.487035E-02   0.503635E+06   0.501078E+06   0.479029E+05   0.513322E+05   0.107460E+06   0.499178E+06   0.503184E+06   0.499642E+06  -0.535042E+00   0.499973E+06   0.499580E+06   0.978675E+02
   0.492476E-02   0.502833E+06   0.500221E+06   0.460537E+05   0.497085E+05   0.105077E+06   0.498350E+06   0.502372E+06   0.498796E+06  -0.534061E+00   0.499133E+06   0.498732E+06   0.987263E+02
   0.497979E-02   0.502021E+06   0.499352E+06   0.443526E+05   0.482122E+05   0.102790E+06   0.497513E+06   0.501550E+06   0.497943E+06  -0.533073E+00   0.498283E+06   0.497873E+06   0.995903E+02
   0.503543E-02   0.501198E+06   0.498472E+06   0.427967E+05   0.468394E+05   0.100599E+06   0.496667E+06   0.500717E+06   0.497081E+06  -0.532078E+00   0.497421E+06   0.497003E+06   0.100460E+03
   0.509169E-02   0.500365E+06   0.497580E+06   0.413829E+05   0.455857E+05   0.985019E+05   0.495811E+06   0.499874E+06   0.496212E+06  -0.531074E+00   0.496549E+06   0.496122E+06   0.101334E+03
   0.514858E-02   0.499522E+06   0.496677E+06   0.401073E+05   0.444464E+05   0.964975E+05   0.494945E+06   0.499020E+06   0.495334E+06  -0.530063E+00   0.495665E+06   0.495230E+06   0.102214E+03
   0.520610E-02   0.498668E+06   0.495762E+06   0.389658E+05   0.434163E+05   0.945839E+05   0.494070E+06   0.498155E+06   0.494447E+06  -0.529044E+00   0.494771E+06   0.494328E+06   0.103099E+03
   0.526427E-02   0.497804E+06   0.494835E+06   0.379535E+05   0.424898E+05   0.927588E+05   0.493185E+06   0.497280E+06   0.493553E+06  -0.528018E+00   0.493866E+06   0.493414E+06   0.103990E+03
   0.532309E-02   0.496929E+06   0.493897E+06   0.370654E+05   0.416610E+05   0.910198E+05   0.492290E+06   0.496394E+06   0.492649E+06  -0.526983E+00   0.492951E+06   0.492489E+06   0.104886E+03
   0.538256E-02   0.496044E+06   0.492946E+06   0.362958E+05   0.409237E+05   0.893641E+05   0.491386E+06   0.495497E+06   0.491737E+06  -0.525941E+00   0.492024E+06   0.491553E+06   0.105787E+03
   0.544270E-02   0.495148E+06   0.491984E+06   0.356385E+05   0.402712E+05   0.877889E+05   0.490472E+06   0.494590E+06   0.490817E+06  -0.524891E+00   0.491087E+06   0.490607E+06   0.106694E+03
   0.550352E-02   0.494242E+06   0.491010E+06   0.350870E+05   0.396967E+05   0.862908E+05   0.489547E+06   0.493671E+06   0.489887E+06  -0.523833E+00   0.490138E+06   0.489649E+06   0.107607E+03
   0.556501E-02   0.493324E+06   0.490023E+06   0.346344E+05   0.391931E+05   0.848663E+05   0.488613E+06   0.492742E+06   0.488948E+06  -0.522767E+00   0.489179E+06   0.488680E+06   0.108524E+03
   0.562719E-02   0.492397E+06   0.489025E+06   0.342734E+05   0.387531E+05   0.835118E+05   0.487669E+06   0.491802E+06   0.488001E+06  -0.521693E+00   0.488210E+06   0.487701E+06   0.109448E+03
   0.569006E-02   0.491459E+06   0.488015E+06   0.339963E+05   0.383692E+05   0.822232E+05   0.486714E+06   0.490851E+06   0.487044E+06  -0.520611E+00   0.487229E+06   0.486710E+06   0.110377E+03
   0.575363E-02   0.490510E+06   0.486992E+06   0.337950E+05   0.380338E+05   0.809965E+05   0.485750E+06   0.489889E+06   0.486077E+06  -0.519521E+00   0.486238E+06   0.485708E+06   0.111311E+03
