# L    TT    EE    TE    PP    TP
2 1.18942E+03 1.18995E-06 2.58582E-02 8.81229E+05 3.47510E+04
3 1.10604E+03 5.60160E-06 5.96783E-02 1.35252E+06 4.01789E+04
4 1.04040E+03 1.60880E-05 1.02335E-01 1.76753E+06 4.23168E+04
5 9.94857E+02 3.62115E-05 1.52900E-01 2.12974E+06 4.28185E+04
6 9.64790E+02 7.01837E-05 2.10623E-01 2.44536E+06 4.24654E+04
7 9.45910E+02 1.22814E-04 2.74814E-01 2.72130E+06 4.16560E+04
8 9.34634E+02 1.99408E-04 3.44599E-01 2.96342E+06 4.06011E+04
9 9.29303E+02 3.05878E-04 4.19349E-01 3.17669E+06 3.94202E+04
10 9.28516E+02 4.48298E-04 4.98250E-01 3.36453E+06 3.81790E+04
11 9.31051E+02 6.33642E-04 5.80622E-01 3.53112E+06 3.69414E+04
12 9.36820E+02 8.68861E-04 6.66280E-01 3.67753E+06 3.57089E+04
13 9.44686E+02 1.16128E-03 7.53581E-01 3.80785E+06 3.45342E+04
14 9.54388E+02 1.51798E-03 8.42132E-01 3.92244E+06 3.33874E+04
15 9.65576E+02 1.94767E-03 9.31138E-01 4.02436E+06 3.22931E+04
16 9.78425E+02 2.45882E-03 1.02082E+00 4.11438E+06 3.12364E+04
17 9.92410E+02 3.06000E-03 1.10953E+00 4.19305E+06 3.02294E+04
18 1.00701E+03 3.75794E-03 1.19633E+00 4.26271E+06 2.92723E+04
19 1.02353E+03 4.56566E-03 1.28216E+00 4.32372E+06 2.83686E+04
20 1.04057E+03 5.48762E-03 1.36537E+00 4.37652E+06 2.74989E+04
21 1.05840E+03 6.53388E-03 1.44509E+00 4.42223E+06 2.66729E+04
22 1.07684E+03 7.71403E-03 1.52096E+00 4.46174E+06 2.58871E+04
23 1.09590E+03 9.03693E-03 1.59219E+00 4.49539E+06 2.51406E+04
24 1.11565E+03 1.05115E-02 1.65801E+00 4.52336E+06 2.44318E+04
25 1.13602E+03 1.21468E-02 1.71814E+00 4.54661E+06 2.37570E+04
26 1.15682E+03 1.39509E-02 1.77260E+00 4.56549E+06 2.31102E+04
27 1.17824E+03 1.59350E-02 1.82032E+00 4.58017E+06 2.24940E+04
28 1.20000E+03 1.81071E-02 1.86018E+00 4.59110E+06 2.19075E+04
29 1.22238E+03 2.04740E-02 1.89182E+00 4.59853E+06 2.13507E+04
30 1.24510E+03 2.30455E-02 1.91603E+00 4.60299E+06 2.08140E+04
31 1.26809E+03 2.58312E-02 1.93150E+00 4.60421E+06 2.03001E+04
32 1.29169E+03 2.88388E-02 1.93745E+00 4.60290E+06 1.98097E+04
33 1.31564E+03 3.20755E-02 1.93238E+00 4.59923E+06 1.93447E+04
34 1.33985E+03 3.55481E-02 1.91839E+00 4.59320E+06 1.88946E+04
35 1.36441E+03 3.92664E-02 1.89400E+00 4.58498E+06 1.84619E+04
36 1.38932E+03 4.32381E-02 1.85817E+00 4.57502E+06 1.80485E+04
37 1.41467E+03 4.74686E-02 1.81009E+00 4.56322E+06 1.76543E+04
38 1.44028E+03 5.19665E-02 1.75083E+00 4.54975E+06 1.72732E+04
39 1.46615E+03 5.67345E-02 1.67995E+00 4.53481E+06 1.69061E+04
40 1.49237E+03 6.17796E-02 1.59604E+00 4.51855E+06 1.65539E+04
