#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.13368E+04    0.16350E-05    0.00000E+00    0.35761E-01    0.63798E-07    0.39970E-02   -0.55883E-07
     3    0.12845E+04    0.77324E-05    0.00000E+00    0.81345E-01    0.77473E-07    0.39492E-02   -0.94969E-07
     4    0.12364E+04    0.22280E-04    0.00000E+00    0.13900E+00    0.89188E-07    0.38275E-02   -0.13338E-06
     5    0.12024E+04    0.50275E-04    0.00000E+00    0.20762E+00    0.99312E-07    0.36823E-02   -0.17167E-06
     6    0.11808E+04    0.97644E-04    0.00000E+00    0.28627E+00    0.10810E-06    0.35328E-02   -0.20952E-06
     7    0.11686E+04    0.17117E-03    0.00000E+00    0.37403E+00    0.11579E-06    0.33865E-02   -0.24702E-06
     8    0.11629E+04    0.27835E-03    0.00000E+00    0.46978E+00    0.12255E-06    0.32463E-02   -0.28449E-06
     9    0.11624E+04    0.42755E-03    0.00000E+00    0.57275E+00    0.12855E-06    0.31131E-02   -0.32220E-06
    10    0.11659E+04    0.62738E-03    0.00000E+00    0.68175E+00    0.13385E-06    0.29869E-02   -0.35958E-06
    11    0.11724E+04    0.88773E-03    0.00000E+00    0.79602E+00    0.13859E-06    0.28692E-02   -0.39645E-06
    12    0.11820E+04    0.12184E-02    0.00000E+00    0.91528E+00    0.14277E-06    0.27578E-02   -0.43217E-06
    13    0.11934E+04    0.16299E-02    0.00000E+00    0.10373E+01    0.14652E-06    0.26554E-02   -0.46760E-06
    14    0.12064E+04    0.21323E-02    0.00000E+00    0.11616E+01    0.14984E-06    0.25582E-02   -0.50263E-06
    15    0.12206E+04    0.27379E-02    0.00000E+00    0.12871E+01    0.15282E-06    0.24674E-02   -0.53782E-06
    16    0.12366E+04    0.34586E-02    0.00000E+00    0.14142E+01    0.15547E-06    0.23813E-02   -0.57280E-06
    17    0.12535E+04    0.43067E-02    0.00000E+00    0.15407E+01    0.15780E-06    0.23004E-02   -0.60736E-06
    18    0.12708E+04    0.52918E-02    0.00000E+00    0.16653E+01    0.15988E-06    0.22243E-02   -0.64139E-06
    19    0.12902E+04    0.64324E-02    0.00000E+00    0.17892E+01    0.16173E-06    0.21532E-02   -0.67529E-06
    20    0.13099E+04    0.77346E-02    0.00000E+00    0.19101E+01    0.16334E-06    0.20853E-02   -0.70832E-06
    21    0.13303E+04    0.92129E-02    0.00000E+00    0.20270E+01    0.16475E-06    0.20213E-02   -0.74082E-06
    22    0.13512E+04    0.10881E-01    0.00000E+00    0.21394E+01    0.16598E-06    0.19607E-02   -0.77300E-06
