#           k/h    P           
    0.10000E-03    0.68830E+02
    0.10202E-03    0.70177E+02
    0.10408E-03    0.71551E+02
    0.10618E-03    0.72951E+02
    0.10833E-03    0.74379E+02
    0.11052E-03    0.75835E+02
    0.11275E-03    0.77319E+02
    0.11503E-03    0.78832E+02
    0.11735E-03    0.80374E+02
    0.11972E-03    0.81947E+02
    0.12214E-03    0.83551E+02
    0.12461E-03    0.85186E+02
    0.12712E-03    0.86852E+02
    0.12969E-03    0.88551E+02
    0.13231E-03    0.90284E+02
    0.13499E-03    0.92050E+02
    0.13771E-03    0.93850E+02
    0.14049E-03    0.95686E+02
    0.14333E-03    0.97558E+02
    0.14623E-03    0.99466E+02
    0.14918E-03    0.10141E+03
    0.15220E-03    0.10339E+03
    0.15527E-03    0.10542E+03
    0.15841E-03    0.10748E+03
    0.16161E-03    0.10958E+03
    0.16487E-03    0.11172E+03
    0.16820E-03    0.11390E+03
    0.17160E-03    0.11613E+03
    0.17507E-03    0.11840E+03
    0.17860E-03    0.12071E+03
    0.18221E-03    0.12307E+03
    0.18589E-03    0.12548E+03
    0.18965E-03    0.12793E+03
    0.19348E-03    0.13043E+03
    0.19739E-03    0.13297E+03
    0.20138E-03    0.13557E+03
    0.20544E-03    0.13822E+03
    0.20959E-03    0.14092E+03
    0.21383E-03    0.14367E+03
    0.21815E-03    0.14647E+03
    0.22255E-03    0.14933E+03
    0.22705E-03    0.15225E+03
    0.23164E-03    0.15522E+03
    0.23632E-03    0.15824E+03
    0.24109E-03    0.16133E+03
    0.24596E-03    0.16448E+03
    0.25093E-03    0.16768E+03
    0.25600E-03    0.17095E+03
    0.26117E-03    0.17428E+03
    0.26645E-03    0.17768E+03
    0.27183E-03    0.18114E+03
    0.27732E-03    0.18467E+03
    0.28292E-03    0.18826E+03
    0.28864E-03    0.19193E+03
    0.29447E-03    0.19566E+03
    0.30042E-03    0.19947E+03
    0.30649E-03    0.20335E+03
    0.31268E-03    0.20731E+03
    0.31899E-03    0.21134E+03
    0.32544E-03    0.21544E+03
    0.33201E-03    0.21963E+03
    0.33872E-03    0.22389E+03
    0.34556E-03    0.22824E+03
    0.35254E-03    0.23267E+03
    0.35966E-03    0.23719E+03
    0.36693E-03    0.24179E+03
    0.37434E-03    0.24647E+03
    0.38190E-03    0.25125E+03
    0.38962E-03    0.25612E+03
    0.39749E-03    0.26108E+03
    0.40552E-03    0.26613E+03
    0.41371E-03    0.27128E+03
    0.42207E-03    0.27652E+03
    0.43060E-03    0.28187E+03
    0.43929E-03    0.28731E+03
    0.44817E-03    0.29286E+03
    0.45722E-03    0.29851E+03
    0.46646E-03    0.30426E+03
    0.47588E-03    0.31012E+03
    0.48550E-03    0.31610E+03
    0.49530E-03    0.32218E+03
    0.50531E-03    0.32838E+03
    0.51552E-03    0.33469E+03
    0.52593E-03    0.34111E+03
    0.53656E-03    0.34766E+03
    0.54739E-03    0.35433E+03
    0.55845E-03    0.36111E+03
    0.56973E-03    0.36803E+03
    0.58124E-03    0.37507E+03
    0.59299E-03    0.38223E+03
    0.60496E-03    0.38953E+03
    0.61719E-03    0.39696E+03
    0.62965E-03    0.40452E+03
    0.64237E-03    0.41222E+03
    0.65535E-03    0.42006E+03
    0.66859E-03    0.42804E+03
    0.68210E-03    0.43616E+03
    0.69588E-03    0.44442E+03
    0.70993E-03    0.45283E+03
    0.72427E-03    0.46139E+03
    0.73891E-03    0.47010E+03
    0.75383E-03    0.47897E+03
    0.76906E-03    0.48798E+03
    0.78460E-03    0.49716E+03
    0.80045E-03    0.50649E+03
    0.81662E-03    0.51599E+03
    0.83311E-03    0.52564E+03
    0.84994E-03    0.53547E+03
    0.86711E-03    0.54545E+03
    0.88463E-03    0.55561E+03
    0.90250E-03    0.56594E+03
    0.92073E-03    0.57645E+03
    0.93933E-03    0.58712E+03
    0.95831E-03    0.59798E+03
    0.97767E-03    0.60901E+03
    0.99742E-03    0.62023E+03
    0.10176E-02    0.63163E+03
    0.10381E-02    0.64321E+03
    0.10591E-02    0.65498E+03
    0.10805E-02    0.66694E+03
    0.11023E-02    0.67909E+03
    0.11246E-02    0.69144E+03
    0.11473E-02    0.70398E+03
    0.11705E-02    0.71671E+03
    0.11941E-02    0.72964E+03
    0.12182E-02    0.74277E+03
    0.12429E-02    0.75610E+03
    0.12680E-02    0.76964E+03
    0.12936E-02    0.78338E+03
    0.13197E-02    0.79732E+03
    0.13464E-02    0.81148E+03
    0.13736E-02    0.82584E+03
    0.14013E-02    0.84041E+03
    0.14296E-02    0.85519E+03
    0.14585E-02    0.87018E+03
    0.14880E-02    0.88539E+03
    0.15180E-02    0.90081E+03
    0.15487E-02    0.91645E+03
    0.15800E-02    0.93230E+03
    0.16119E-02    0.94837E+03
    0.16445E-02    0.96465E+03
    0.16777E-02    0.98115E+03
    0.17116E-02    0.99788E+03
    0.17462E-02    0.10148E+04
    0.17814E-02    0.10320E+04
    0.18174E-02    0.10493E+04
    0.18541E-02    0.10669E+04
    0.18916E-02    0.10847E+04
    0.19298E-02    0.11028E+04
    0.19688E-02    0.11210E+04
    0.20086E-02    0.11395E+04
    0.20491E-02    0.11581E+04
    0.20905E-02    0.11770E+04
    0.21328E-02    0.11961E+04
    0.21758E-02    0.12154E+04
    0.22198E-02    0.12349E+04
    0.22646E-02    0.12547E+04
    0.23104E-02    0.12746E+04
    0.23571E-02    0.12947E+04
    0.24047E-02    0.13150E+04
    0.24533E-02    0.13356E+04
    0.25028E-02    0.13563E+04
    0.25534E-02    0.13772E+04
    0.26050E-02    0.13983E+04
    0.26576E-02    0.14196E+04
    0.27113E-02    0.14410E+04
    0.27660E-02    0.14626E+04
    0.28219E-02    0.14845E+04
    0.28789E-02    0.15064E+04
    0.29371E-02    0.15286E+04
    0.29964E-02    0.15509E+04
    0.30569E-02    0.15733E+04
    0.31187E-02    0.15959E+04
    0.31817E-02    0.16186E+04
    0.32460E-02    0.16415E+04
    0.33115E-02    0.16645E+04
    0.33784E-02    0.16876E+04
    0.34467E-02    0.17108E+04
    0.35163E-02    0.17341E+04
    0.35874E-02    0.17576E+04
    0.36598E-02    0.17811E+04
    0.37338E-02    0.18047E+04
    0.38092E-02    0.18283E+04
    0.38861E-02    0.18521E+04
    0.39646E-02    0.18758E+04
    0.40447E-02    0.18997E+04
    0.41264E-02    0.19235E+04
    0.42098E-02    0.19474E+04
    0.42948E-02    0.19712E+04
    0.43816E-02    0.19951E+04
    0.44701E-02    0.20190E+04
    0.45604E-02    0.20428E+04
    0.46525E-02    0.20666E+04
    0.47465E-02    0.20903E+04
    0.48424E-02    0.21140E+04
    0.49402E-02    0.21375E+04
    0.50400E-02    0.21610E+04
    0.51419E-02    0.21844E+04
    0.52457E-02    0.22076E+04
    0.53517E-02    0.22307E+04
    0.54598E-02    0.22536E+04
    0.55701E-02    0.22764E+04
    0.56826E-02    0.22989E+04
    0.57974E-02    0.23213E+04
    0.59145E-02    0.23434E+04
    0.60340E-02    0.23652E+04
    0.61559E-02    0.23868E+04
    0.62803E-02    0.24081E+04
    0.64072E-02    0.24291E+04
    0.65366E-02    0.24497E+04
    0.66686E-02    0.24700E+04
    0.68033E-02    0.24900E+04
    0.69408E-02    0.25095E+04
    0.70810E-02    0.25286E+04
    0.72240E-02    0.25473E+04
    0.73700E-02    0.25655E+04
    0.75189E-02    0.25832E+04
    0.76708E-02    0.26004E+04
    0.78257E-02    0.26171E+04
    0.79838E-02    0.26332E+04
    0.81451E-02    0.26487E+04
    0.83096E-02    0.26636E+04
    0.84775E-02    0.26778E+04
    0.86488E-02    0.26914E+04
    0.88235E-02    0.27043E+04
    0.90017E-02    0.27165E+04
    0.91836E-02    0.27279E+04
    0.93691E-02    0.27385E+04
    0.95583E-02    0.27484E+04
    0.97514E-02    0.27574E+04
    0.99484E-02    0.27655E+04
    0.10149E-01    0.27727E+04
    0.10354E-01    0.27791E+04
    0.10564E-01    0.27844E+04
    0.10777E-01    0.27888E+04
    0.10995E-01    0.27922E+04
    0.11217E-01    0.27946E+04
    0.11443E-01    0.27958E+04
    0.11675E-01    0.27960E+04
    0.11910E-01    0.27951E+04
    0.12151E-01    0.27930E+04
    0.12397E-01    0.27898E+04
    0.12647E-01    0.27854E+04
    0.12902E-01    0.27797E+04
    0.13163E-01    0.27728E+04
    0.13429E-01    0.27646E+04
    0.13700E-01    0.27551E+04
