#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.128360E+08   0.128360E+08   0.168409E+08   0.168402E+08   0.128365E+08   0.128360E+08   0.128360E+08   0.128423E+08  -0.568154E+00   0.109462E+08   0.109462E+08   0.882357E-01
   0.798228E-04   0.128358E+08   0.128358E+08   0.167732E+08   0.167724E+08   0.128354E+08   0.128358E+08   0.128358E+08   0.128420E+08  -0.568143E+00   0.109460E+08   0.109460E+08   0.985828E-01
   0.892035E-04   0.128355E+08   0.128355E+08   0.166890E+08   0.166879E+08   0.128341E+08   0.128355E+08   0.128355E+08   0.128417E+08  -0.568130E+00   0.109458E+08   0.109458E+08   0.110137E+00
   0.996866E-04   0.128352E+08   0.128352E+08   0.165844E+08   0.165831E+08   0.128325E+08   0.128352E+08   0.128352E+08   0.128414E+08  -0.568114E+00   0.109455E+08   0.109455E+08   0.123037E+00
   0.111402E-03   0.128348E+08   0.128348E+08   0.164546E+08   0.164530E+08   0.128305E+08   0.128348E+08   0.128348E+08   0.128409E+08  -0.568093E+00   0.109452E+08   0.109452E+08   0.137436E+00
   0.124493E-03   0.128344E+08   0.128344E+08   0.162938E+08   0.162919E+08   0.128280E+08   0.128343E+08   0.128344E+08   0.128404E+08  -0.568068E+00   0.109448E+08   0.109448E+08   0.153504E+00
   0.139124E-03   0.128338E+08   0.128338E+08   0.160951E+08   0.160927E+08   0.128248E+08   0.128337E+08   0.128338E+08   0.128397E+08  -0.568036E+00   0.109443E+08   0.109443E+08   0.171428E+00
   0.155474E-03   0.128331E+08   0.128331E+08   0.158502E+08   0.158473E+08   0.128209E+08   0.128329E+08   0.128331E+08   0.128389E+08  -0.567997E+00   0.109436E+08   0.109436E+08   0.191412E+00
   0.173745E-03   0.128321E+08   0.128321E+08   0.155492E+08   0.155456E+08   0.128160E+08   0.128320E+08   0.128321E+08   0.128378E+08  -0.567947E+00   0.109428E+08   0.109428E+08   0.213683E+00
   0.194163E-03   0.128310E+08   0.128310E+08   0.151809E+08   0.151766E+08   0.128098E+08   0.128308E+08   0.128310E+08   0.128365E+08  -0.567886E+00   0.109418E+08   0.109418E+08   0.238484E+00
   0.216981E-03   0.128296E+08   0.128296E+08   0.147325E+08   0.147273E+08   0.128022E+08   0.128293E+08   0.128296E+08   0.128348E+08  -0.567810E+00   0.109406E+08   0.109406E+08   0.266082E+00
   0.242480E-03   0.128278E+08   0.128278E+08   0.141900E+08   0.141839E+08   0.127928E+08   0.128275E+08   0.128278E+08   0.128328E+08  -0.567716E+00   0.109391E+08   0.109391E+08   0.296760E+00
   0.270976E-03   0.128256E+08   0.128256E+08   0.135391E+08   0.135319E+08   0.127810E+08   0.128252E+08   0.128256E+08   0.128302E+08  -0.567599E+00   0.109371E+08   0.109371E+08   0.330822E+00
   0.302821E-03   0.128229E+08   0.128229E+08   0.127660E+08   0.127577E+08   0.127663E+08   0.128223E+08   0.128229E+08   0.128271E+08  -0.567454E+00   0.109347E+08   0.109347E+08   0.368584E+00
   0.338408E-03   0.128195E+08   0.128195E+08   0.118596E+08   0.118503E+08   0.127481E+08   0.128188E+08   0.128195E+08   0.128232E+08  -0.567276E+00   0.109318E+08   0.109318E+08   0.410379E+00
   0.378178E-03   0.128154E+08   0.128153E+08   0.108143E+08   0.108042E+08   0.127256E+08   0.128144E+08   0.128154E+08   0.128185E+08  -0.567056E+00   0.109281E+08   0.109281E+08   0.456541E+00
   0.422621E-03   0.128102E+08   0.128102E+08   0.963393E+07   0.962337E+07   0.126976E+08   0.128090E+08   0.128102E+08   0.128126E+08  -0.566786E+00   0.109235E+08   0.109235E+08   0.507409E+00
   0.472287E-03   0.128038E+08   0.128038E+08   0.833640E+07   0.832599E+07   0.126632E+08   0.128024E+08   0.128038E+08   0.128055E+08  -0.566457E+00   0.109179E+08   0.109179E+08   0.563316E+00
   0.527790E-03   0.127960E+08   0.127959E+08   0.695910E+07   0.694968E+07   0.126208E+08   0.127942E+08   0.127960E+08   0.127968E+08  -0.566055E+00   0.109110E+08   0.109110E+08   0.624587E+00
   0.589815E-03   0.127863E+08   0.127863E+08   0.556241E+07   0.555500E+07   0.125687E+08   0.127841E+08   0.127863E+08   0.127862E+08  -0.565569E+00   0.109025E+08   0.109025E+08   0.691537E+00
   0.659130E-03   0.127746E+08   0.127745E+08   0.422940E+07   0.422499E+07   0.125052E+08   0.127718E+08   0.127745E+08   0.127734E+08  -0.564982E+00   0.108920E+08   0.108920E+08   0.764484E+00
   0.736590E-03   0.127602E+08   0.127602E+08   0.305734E+07   0.305655E+07   0.124283E+08   0.127568E+08   0.127602E+08   0.127579E+08  -0.564278E+00   0.108794E+08   0.108794E+08   0.843763E+00
