# L    TT    EE    BB    TE
2 9.60323E+02 3.16468E-06 2.01141E-06 2.53565E-02
3 9.21906E+02 9.47517E-06 4.02342E-06 5.77033E-02
4 8.86778E+02 2.24121E-05 6.70703E-06 9.86106E-02
5 8.61945E+02 4.54966E-05 1.00627E-05 1.47280E-01
6 8.46129E+02 8.29032E-05 1.40921E-05 2.03044E-01
7 8.37131E+02 1.39406E-04 1.87955E-05 2.65263E-01
8 8.32804E+02 2.20297E-04 2.41746E-05 3.33124E-01
9 8.32268E+02 3.31454E-04 3.02313E-05 4.06080E-01
10 8.34613E+02 4.78950E-04 3.69654E-05 4.83311E-01
11 8.39138E+02 6.69751E-04 4.43796E-05 5.64262E-01
12 8.45956E+02 9.10745E-04 5.24755E-05 6.48726E-01
13 8.54037E+02 1.20942E-03 6.12542E-05 7.35172E-01
14 8.63269E+02 1.57273E-03 7.07181E-05 8.23192E-01
15 8.73453E+02 2.00942E-03 8.08690E-05 9.12043E-01
16 8.84788E+02 2.52787E-03 9.17061E-05 1.00203E+00
17 8.96901E+02 3.13682E-03 1.03240E-04 1.09158E+00
18 9.09360E+02 3.84293E-03 1.15457E-04 1.17983E+00
19 9.23204E+02 4.65928E-03 1.28375E-04 1.26757E+00
20 9.37307E+02 5.59019E-03 1.41985E-04 1.35323E+00
21 9.51930E+02 6.64586E-03 1.56287E-04 1.43603E+00
22 9.66898E+02 7.83573E-03 1.71299E-04 1.51572E+00
23 9.82299E+02 9.16888E-03 1.87003E-04 1.59168E+00
24 9.98047E+02 1.06536E-02 2.03416E-04 1.66263E+00
25 1.01423E+03 1.23002E-02 2.20522E-04 1.72874E+00
26 1.03067E+03 1.41163E-02 2.38346E-04 1.78991E+00
27 1.04745E+03 1.61115E-02 2.56862E-04 1.84528E+00
28 1.06450E+03 1.82945E-02 2.76096E-04 1.89374E+00
29 1.08189E+03 2.06739E-02 2.96040E-04 1.93466E+00
30 1.09954E+03 2.32575E-02 3.16684E-04 1.96901E+00
31 1.11736E+03 2.60539E-02 3.38047E-04 1.99557E+00
32 1.13545E+03 2.90727E-02 3.60119E-04 2.01357E+00
33 1.15379E+03 3.23217E-02 3.82900E-04 2.02179E+00
34 1.17239E+03 3.58051E-02 4.06400E-04 2.02144E+00
35 1.19117E+03 3.95334E-02 4.30609E-04 2.01201E+00
36 1.21003E+03 4.35135E-02 4.55537E-04 1.99229E+00
37 1.22924E+03 4.77531E-02 4.81182E-04 1.96157E+00
38 1.24862E+03 5.22584E-02 5.07537E-04 1.92047E+00
