# L    TT    EE    BB    TE
2 1.08721E+03 4.33916E-06 2.92796E-06 3.09283E-02
3 1.05485E+03 1.25390E-05 5.85664E-06 7.00446E-02
4 1.02231E+03 2.90353E-05 9.76289E-06 1.19557E-01
5 9.99165E+02 5.81663E-05 1.46480E-05 1.78552E-01
6 9.84856E+02 1.05084E-04 2.05128E-05 2.46251E-01
7 9.77474E+02 1.75681E-04 2.73592E-05 3.21869E-01
8 9.74740E+02 2.76491E-04 3.51882E-05 4.04451E-01
9 9.75833E+02 4.14795E-04 4.40032E-05 4.93349E-01
10 9.79935E+02 5.98086E-04 5.38044E-05 5.87542E-01
11 9.86315E+02 8.34977E-04 6.45953E-05 6.86410E-01
12 9.95064E+02 1.13405E-03 7.63779E-05 7.89680E-01
13 1.00509E+03 1.50435E-03 8.91538E-05 8.95521E-01
14 1.01621E+03 1.95477E-03 1.02924E-04 1.00336E+00
15 1.02833E+03 2.49586E-03 1.17698E-04 1.11245E+00
16 1.04182E+03 3.13822E-03 1.33465E-04 1.22300E+00
17 1.05595E+03 3.89240E-03 1.50244E-04 1.33337E+00
18 1.07044E+03 4.76688E-03 1.68025E-04 1.44220E+00
19 1.08648E+03 5.77771E-03 1.86818E-04 1.55047E+00
20 1.10270E+03 6.93009E-03 2.06614E-04 1.65647E+00
21 1.11947E+03 8.23685E-03 2.27430E-04 1.75918E+00
22 1.13660E+03 9.70912E-03 2.49258E-04 1.85816E+00
23 1.15419E+03 1.13597E-02 2.72107E-04 1.95294E+00
24 1.17206E+03 1.31961E-02 2.95976E-04 2.04162E+00
25 1.19038E+03 1.52331E-02 3.20867E-04 2.12456E+00
26 1.20906E+03 1.74797E-02 3.46778E-04 2.20175E+00
27 1.22811E+03 1.99468E-02 3.73709E-04 2.27202E+00
28 1.24734E+03 2.26473E-02 4.01680E-04 2.33409E+00
29 1.26693E+03 2.55884E-02 4.30672E-04 2.38704E+00
30 1.28680E+03 2.87828E-02 4.60693E-04 2.43206E+00
31 1.30685E+03 3.22398E-02 4.91745E-04 2.46797E+00
32 1.32727E+03 3.59710E-02 5.23835E-04 2.49358E+00
33 1.34787E+03 3.99848E-02 5.56955E-04 2.50744E+00
34 1.36874E+03 4.42894E-02 5.91105E-04 2.51090E+00
35 1.38988E+03 4.88947E-02 6.26294E-04 2.50343E+00
36 1.41112E+03 5.38107E-02 6.62522E-04 2.48374E+00
37 1.43272E+03 5.90449E-02 6.99780E-04 2.45093E+00
38 1.45450E+03 6.46072E-02 7.38077E-04 2.40545E+00
39 1.47646E+03 7.04984E-02 7.77404E-04 2.34676E+00
40 1.49861E+03 7.67297E-02 8.17770E-04 2.27375E+00
41 1.52112E+03 8.33099E-02 8.59175E-04 2.18571E+00
42 1.54382E+03 9.02448E-02 9.01618E-04 2.08364E+00
43 1.56669E+03 9.75378E-02 9.45119E-04 1.96825E+00
44 1.58966E+03 1.05194E-01 9.89596E-04 1.83747E+00
45 1.61290E+03 1.13214E-01 1.03517E-03 1.68982E+00
46 1.63651E+03 1.21617E-01 1.08174E-03 1.52623E+00
47 1.66020E+03 1.30385E-01 1.12931E-03 1.34805E+00
48 1.68408E+03 1.39535E-01 1.17798E-03 1.15365E+00
49 1.70823E+03 1.49068E-01 1.22765E-03 9.41747E-01
50 1.73275E+03 1.58993E-01 1.27842E-03 7.13114E-01
51 1.75727E+03 1.69301E-01 1.33009E-03 4.68841E-01
52 1.78215E+03 1.79974E-01 1.38286E-03 2.07680E-01
53 1.80739E+03 1.91056E-01 1.43673E-03 -7.16869E-02
54 1.83273E+03 2.02503E-01 1.49150E-03 -3.68196E-01
55 1.85816E+03 2.14333E-01 1.54737E-03 -6.80768E-01
56 1.88404E+03 2.26555E-01 1.60424E-03 -1.01047E+00
57 1.91020E+03 2.39151E-01 1.66212E-03 -1.35853E+00
58 1.93663E+03 2.52129E-01 1.72108E-03 -1.72418E+00
59 1.96315E+03 2.65481E-01 1.78105E-03 -2.10615E+00
60 1.98995E+03 2.79179E-01 1.84203E-03 -2.50379E+00
61 2.01729E+03 2.93224E-01 1.90400E-03 -2.91656E+00
62 2.04472E+03 3.07624E-01 1.96707E-03 -3.34574E+00
63 2.07234E+03 3.22352E-01 2.03105E-03 -3.79269E+00
64 2.10041E+03 3.37463E-01 2.09612E-03 -4.25896E+00
65 2.12857E+03 3.52957E-01 2.16220E-03 -4.74556E+00
66 2.15700E+03 3.68788E-01 2.22928E-03 -5.25129E+00
67 2.18571E+03 3.84938E-01 2.29745E-03 -5.77398E+00
68 2.21479E+03 4.01434E-01 2.36654E-03 -6.31198E+00
69 2.24413E+03 4.18204E-01 2.43671E-03 -6.86264E+00
70 2.27385E+03 4.35247E-01 2.50789E-03 -7.42634E+00
71 2.30374E+03 4.52545E-01 2.58008E-03 -8.00408E+00
72 2.33400E+03 4.70072E-01 2.65335E-03 -8.59694E+00
73 2.36453E+03 4.87816E-01 2.72754E-03 -9.20512E+00
74 2.39524E+03 5.05771E-01 2.80282E-03 -9.82851E+00
75 2.42632E+03 5.23972E-01 2.87911E-03 -1.04656E+01
76 2.45758E+03 5.42418E-01 2.95648E-03 -1.11172E+01
77 2.48930E+03 5.61093E-01 3.03477E-03 -1.17816E+01
78 2.52129E+03 5.80004E-01 3.11415E-03 -1.24606E+01
